epoch,batch_idx,computetime,computetime_ms,log_time
0,0,null,80742.9609375,95.2013030052185
0,1,null,349.0630798339844,95.60892271995544
0,2,null,172.5631103515625,95.81134152412415
0,3,null,233.06393432617188,96.10025262832642
0,4,null,356.00848388671875,96.51153826713562
0,5,null,257.28271484375,96.92078828811646
0,6,null,253.33404541015625,97.33097839355469
0,7,null,229.9596405029297,97.60008096694946
0,8,null,250.12249755859375,97.93733382225037
0,9,null,173.4995880126953,98.15217328071594
0,10,null,274.9320373535156,98.55474376678467
0,11,null,262.6543273925781,98.85765600204468
0,12,null,274.2071228027344,99.18854427337646
0,13,null,202.36880493164062,99.45683813095093
0,14,null,235.1009979248047,99.78113055229187
0,15,null,321.8667907714844,100.1313247680664
0,16,null,245.51942443847656,100.41633081436157
0,17,null,258.2785339355469,100.73784375190735
0,18,null,237.72589111328125,101.07756400108337
0,19,null,236.39138793945312,101.36879658699036
0,20,null,208.81129455566406,101.65962791442871
0,21,null,377.4807434082031,102.08703780174255
0,22,null,198.64413452148438,102.53224897384644
0,23,null,267.5399169921875,102.8640832901001
0,24,null,185.7867889404297,103.0743899345398
0,25,null,294.0067138671875,103.4888436794281
0,26,null,173.21728515625,103.89729285240173
0,27,null,231.98573303222656,104.184237241745
0,28,null,186.4858856201172,104.43054819107056
0,29,null,258.0967712402344,104.72988748550415
0,30,null,251.09219360351562,105.17490196228027
0,31,null,258.9690856933594,105.49601244926453
0,32,null,216.8766326904297,105.76661658287048
0,33,null,199.8435821533203,106.01863670349121
0,34,null,296.84246826171875,106.41186952590942
0,35,null,196.47068786621094,106.63621282577515
0,36,null,273.251220703125,107.12194919586182
0,37,null,173.60147094726562,107.34461498260498
0,38,null,318.6695251464844,107.85217452049255
0,39,null,241.0583038330078,108.13115692138672
