total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,3.485440254211426
3.6Gi,4.0Mi,3.6Gi,5.353841066360474
3.6Gi,4.0Mi,3.6Gi,7.182382106781006
3.6Gi,4.0Mi,3.6Gi,8.89613151550293
3.6Gi,4.0Mi,3.6Gi,10.834305047988892
3.6Gi,4.0Mi,3.6Gi,12.328394651412964
3.6Gi,4.0Mi,3.6Gi,13.865276336669922
3.6Gi,4.0Mi,3.6Gi,15.418644905090332
3.6Gi,4.0Mi,3.6Gi,17.051987171173096
3.6Gi,4.0Mi,3.6Gi,18.489773273468018
3.6Gi,4.0Mi,3.6Gi,20.629230737686157
3.6Gi,4.0Mi,3.6Gi,22.3600754737854
3.6Gi,4.0Mi,3.6Gi,23.593389749526978
3.6Gi,4.0Mi,3.6Gi,25.120453596115112
3.6Gi,4.0Mi,3.6Gi,27.025169134140015
3.6Gi,4.0Mi,3.6Gi,29.08729600906372
3.6Gi,4.0Mi,3.6Gi,30.48717474937439
3.6Gi,4.0Mi,3.6Gi,31.73216938972473
3.6Gi,4.0Mi,3.6Gi,32.96266460418701
3.6Gi,4.0Mi,3.6Gi,34.19633078575134
3.6Gi,4.0Mi,3.6Gi,35.42640972137451
3.6Gi,4.0Mi,3.6Gi,36.641122579574585
3.6Gi,4.0Mi,3.6Gi,37.9861044883728
3.6Gi,4.0Mi,3.6Gi,39.2107036113739
3.6Gi,4.0Mi,3.6Gi,40.4247100353241
3.6Gi,4.0Mi,3.6Gi,41.737871408462524
3.6Gi,4.0Mi,3.6Gi,42.962634325027466
3.6Gi,4.0Mi,3.6Gi,44.23810958862305
3.6Gi,4.0Mi,3.6Gi,45.500120401382446
3.6Gi,4.0Mi,3.6Gi,46.801923513412476
3.6Gi,4.0Mi,3.6Gi,48.03948950767517
3.6Gi,4.0Mi,3.6Gi,49.31563591957092
3.6Gi,4.0Mi,3.6Gi,50.566240549087524
3.6Gi,4.0Mi,3.6Gi,51.85612893104553
3.6Gi,4.0Mi,3.6Gi,53.08286190032959
3.6Gi,4.0Mi,3.6Gi,54.37362456321716
3.6Gi,4.0Mi,3.6Gi,55.648766040802
3.6Gi,4.0Mi,3.6Gi,56.85670876502991
3.6Gi,4.0Mi,3.6Gi,58.062708616256714
3.6Gi,4.0Mi,3.6Gi,59.31273579597473
3.6Gi,4.0Mi,3.6Gi,60.55356287956238
3.6Gi,4.0Mi,3.6Gi,61.77852416038513
3.6Gi,4.0Mi,3.6Gi,62.97311353683472
3.6Gi,4.0Mi,3.6Gi,64.20393061637878
3.6Gi,4.0Mi,3.6Gi,65.46658205986023
3.6Gi,4.0Mi,3.6Gi,66.78926944732666
3.6Gi,4.0Mi,3.6Gi,68.01980972290039
3.6Gi,4.0Mi,3.6Gi,69.2320818901062
3.6Gi,4.0Mi,3.6Gi,70.44497632980347
3.6Gi,4.0Mi,3.6Gi,71.7017548084259
3.6Gi,4.0Mi,3.6Gi,72.92158079147339
3.6Gi,4.0Mi,3.6Gi,74.11954283714294
3.6Gi,4.0Mi,3.6Gi,75.38124799728394
3.6Gi,4.0Mi,3.6Gi,76.60284733772278
3.6Gi,4.0Mi,3.6Gi,77.84111642837524
3.6Gi,4.0Mi,3.6Gi,79.05801153182983
3.6Gi,4.0Mi,3.6Gi,80.36753869056702
3.6Gi,4.0Mi,3.6Gi,81.63753199577332
3.6Gi,4.0Mi,3.6Gi,82.87183856964111
3.6Gi,4.0Mi,3.6Gi,84.09287667274475
3.6Gi,4.0Mi,3.6Gi,85.34268379211426
3.6Gi,4.0Mi,3.6Gi,86.56460642814636
3.6Gi,4.0Mi,3.6Gi,87.8627257347107
3.6Gi,4.0Mi,3.6Gi,89.09648370742798
3.6Gi,4.0Mi,3.6Gi,90.31558275222778
3.6Gi,4.0Mi,3.6Gi,91.53768038749695
3.6Gi,4.0Mi,3.6Gi,92.82413077354431
3.6Gi,4.0Mi,3.6Gi,94.10476279258728
3.6Gi,4.0Mi,3.6Gi,95.33032250404358
3.6Gi,4.0Mi,3.6Gi,96.53687739372253
3.6Gi,4.0Mi,3.6Gi,97.92422652244568
3.6Gi,4.0Mi,3.6Gi,99.15040683746338
3.6Gi,4.0Mi,3.6Gi,100.44798350334167
3.6Gi,4.0Mi,3.6Gi,101.65343165397644
3.6Gi,4.0Mi,3.6Gi,102.92485642433167
3.6Gi,4.0Mi,3.6Gi,104.15209341049194
3.6Gi,4.0Mi,3.6Gi,105.37367057800293
3.6Gi,4.0Mi,3.6Gi,106.62385702133179
3.6Gi,4.0Mi,3.6Gi,107.82044076919556
3.6Gi,4.0Mi,3.6Gi,109.03624629974365
3.6Gi,4.0Mi,3.6Gi,110.2627329826355
3.6Gi,4.0Mi,3.6Gi,111.47582173347473
3.6Gi,4.0Mi,3.6Gi,112.73745489120483
3.6Gi,4.0Mi,3.6Gi,114.09803175926208
3.6Gi,4.0Mi,3.6Gi,115.34000945091248
3.6Gi,4.0Mi,3.6Gi,116.5541684627533
3.6Gi,4.0Mi,3.6Gi,117.80164122581482
3.6Gi,4.0Mi,3.6Gi,119.03365707397461
3.6Gi,4.0Mi,3.6Gi,120.33937239646912
3.6Gi,4.0Mi,3.6Gi,121.7181887626648
3.6Gi,4.0Mi,3.6Gi,123.01629257202148
3.6Gi,4.0Mi,3.6Gi,124.47259831428528
3.6Gi,4.0Mi,3.6Gi,126.3552577495575
3.6Gi,4.0Mi,3.6Gi,127.86691761016846
3.6Gi,4.0Mi,3.6Gi,129.53578853607178
3.6Gi,4.0Mi,3.6Gi,131.16264843940735
3.6Gi,4.0Mi,3.6Gi,132.74590301513672
3.6Gi,4.0Mi,3.6Gi,134.19628739356995
3.6Gi,6.0Mi,3.6Gi,136.08068680763245
3.6Gi,6.0Mi,3.6Gi,138.11432242393494
3.6Gi,6.0Mi,3.6Gi,139.6759548187256
3.6Gi,6.0Mi,3.6Gi,141.47875118255615
3.6Gi,6.0Mi,3.6Gi,142.96840071678162
3.6Gi,6.0Mi,3.6Gi,144.55481696128845
3.6Gi,6.0Mi,3.6Gi,146.13098120689392
3.6Gi,6.0Mi,3.6Gi,147.74127411842346
3.6Gi,6.0Mi,3.6Gi,149.18770051002502
3.6Gi,6.0Mi,3.6Gi,150.7783079147339
