epoch,batch_idx,computetime,computetime_ms,log_time
0,0,null,97238.7421875,123.93308615684509
0,1,null,483.9105529785156,124.48714971542358
0,2,null,639.78955078125,125.17318630218506
0,3,null,512.810791015625,125.71882009506226
0,4,null,661.9283447265625,126.50080275535583
0,5,null,584.8004150390625,127.2242865562439
0,6,null,519.8319702148438,127.79149675369263
0,7,null,673.0269165039062,128.54792523384094
0,8,null,480.5797119140625,129.09007096290588
0,9,null,601.6200561523438,129.7455656528473
0,10,null,519.8571166992188,130.35129356384277
0,11,null,557.5158081054688,130.96959614753723
0,12,null,509.5569152832031,131.55815815925598
0,13,null,660.0321044921875,132.2998297214508
0,14,null,612.9868774414062,132.98980236053467
0,15,null,559.2330932617188,133.6108317375183
0,16,null,618.8436279296875,134.2905571460724
0,17,null,558.4345092773438,134.9207456111908
0,18,null,480.5871276855469,135.50200200080872
0,19,null,956.0252075195312,136.56602692604065
0,20,null,512.1185913085938,137.2396252155304
0,21,null,479.78399658203125,137.7743775844574
0,22,null,593.02490234375,138.47847867012024
0,23,null,600.2604370117188,139.1489508152008
0,24,null,537.2886962890625,139.75432014465332
0,25,null,603.7376708984375,140.4160258769989
0,26,null,556.0499267578125,141.00310754776
0,27,null,661.9608764648438,141.76732349395752
0,28,null,480.3768310546875,142.30974578857422
0,29,null,497.650390625,142.86905884742737
0,30,null,670.7385864257812,143.5958776473999
0,31,null,546.6864624023438,144.18356490135193
0,32,null,599.0161743164062,144.80990362167358
0,33,null,537.3226928710938,145.38914036750793
0,34,null,479.931884765625,145.8937849998474
0,35,null,730.5332641601562,146.7313072681427
0,36,null,618.315185546875,147.42570233345032
0,37,null,480.2786865234375,148.04059314727783
0,38,null,522.952880859375,148.65587544441223
0,39,null,536.3896484375,149.25090265274048
