files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20134/722637,78M/2G,2.79%,0.9076,seconds,19.034001350402832
23080,1,0/722637,0/2G,0%,1.7987,seconds,22.330479621887207
23080,1,19900/722637,77M/2G,2.75%,1.0416,seconds,151.56326007843018
