total,used,free,log_time
3.6Gi,5.0Mi,3.6Gi,2.56005859375
3.6Gi,5.0Mi,3.6Gi,3.949418783187866
3.6Gi,5.0Mi,3.6Gi,5.414563179016113
3.6Gi,5.0Mi,3.6Gi,6.835917234420776
3.6Gi,5.0Mi,3.6Gi,8.221609830856323
3.6Gi,5.0Mi,3.6Gi,9.499960660934448
3.6Gi,5.0Mi,3.6Gi,10.737355947494507
3.6Gi,5.0Mi,3.6Gi,12.072521924972534
3.6Gi,5.0Mi,3.6Gi,13.35612177848816
3.6Gi,5.0Mi,3.6Gi,14.569727182388306
3.6Gi,5.0Mi,3.6Gi,16.505072832107544
3.6Gi,5.0Mi,3.6Gi,17.867262840270996
3.6Gi,5.0Mi,3.6Gi,19.07193875312805
3.6Gi,5.0Mi,3.6Gi,20.27267575263977
3.6Gi,5.0Mi,3.6Gi,21.475712299346924
3.6Gi,5.0Mi,3.6Gi,22.67003893852234
3.6Gi,5.0Mi,3.6Gi,23.857900619506836
3.6Gi,5.0Mi,3.6Gi,25.039628744125366
3.6Gi,5.0Mi,3.6Gi,26.235456228256226
3.6Gi,5.0Mi,3.6Gi,27.41626811027527
3.6Gi,5.0Mi,3.6Gi,28.619187355041504
3.6Gi,5.0Mi,3.6Gi,29.89194893836975
3.6Gi,5.0Mi,3.6Gi,31.081321716308594
3.6Gi,5.0Mi,3.6Gi,32.269113302230835
3.6Gi,5.0Mi,3.6Gi,33.47639513015747
3.6Gi,5.0Mi,3.6Gi,34.68320918083191
3.6Gi,5.0Mi,3.6Gi,35.87206268310547
3.6Gi,5.0Mi,3.6Gi,37.07130026817322
3.6Gi,5.0Mi,3.6Gi,38.262874364852905
3.6Gi,5.0Mi,3.6Gi,39.439584255218506
3.6Gi,5.0Mi,3.6Gi,40.64931344985962
3.6Gi,5.0Mi,3.6Gi,41.831281661987305
3.6Gi,5.0Mi,3.6Gi,43.02338910102844
3.6Gi,5.0Mi,3.6Gi,44.207316160202026
3.6Gi,5.0Mi,3.6Gi,45.42051386833191
3.6Gi,5.0Mi,3.6Gi,46.619460344314575
3.6Gi,5.0Mi,3.6Gi,47.799458026885986
3.6Gi,5.0Mi,3.6Gi,49.00554800033569
3.6Gi,5.0Mi,3.6Gi,50.182074308395386
3.6Gi,5.0Mi,3.6Gi,51.367905139923096
3.6Gi,5.0Mi,3.6Gi,52.5732536315918
3.6Gi,5.0Mi,3.6Gi,53.75913453102112
3.6Gi,5.0Mi,3.6Gi,54.94045352935791
3.6Gi,5.0Mi,3.6Gi,56.134660720825195
3.6Gi,5.0Mi,3.6Gi,57.32838702201843
3.6Gi,5.0Mi,3.6Gi,58.51656413078308
3.6Gi,5.0Mi,3.6Gi,59.691521406173706
3.6Gi,5.0Mi,3.6Gi,60.89361000061035
3.6Gi,5.0Mi,3.6Gi,62.07698893547058
3.6Gi,5.0Mi,3.6Gi,63.254228353500366
3.6Gi,5.0Mi,3.6Gi,64.45919704437256
3.6Gi,5.0Mi,3.6Gi,65.63708233833313
3.6Gi,5.0Mi,3.6Gi,66.82619833946228
3.6Gi,5.0Mi,3.6Gi,68.02821326255798
3.6Gi,5.0Mi,3.6Gi,69.22325110435486
3.6Gi,5.0Mi,3.6Gi,70.40662121772766
3.6Gi,5.0Mi,3.6Gi,71.67133927345276
3.6Gi,5.0Mi,3.6Gi,72.87150573730469
3.6Gi,5.0Mi,3.6Gi,74.06148982048035
3.6Gi,5.0Mi,3.6Gi,75.26312589645386
3.6Gi,5.0Mi,3.6Gi,76.45517325401306
3.6Gi,5.0Mi,3.6Gi,77.65552949905396
3.6Gi,5.0Mi,3.6Gi,78.85356998443604
3.6Gi,5.0Mi,3.6Gi,80.02725148200989
3.6Gi,5.0Mi,3.6Gi,81.21931076049805
3.6Gi,5.0Mi,3.6Gi,82.41607594490051
3.6Gi,5.0Mi,3.6Gi,83.62007093429565
3.6Gi,5.0Mi,3.6Gi,84.80797076225281
3.6Gi,5.0Mi,3.6Gi,85.99057531356812
3.6Gi,5.0Mi,3.6Gi,87.18556761741638
3.6Gi,5.0Mi,3.6Gi,88.3588273525238
3.6Gi,5.0Mi,3.6Gi,89.55335116386414
3.6Gi,5.0Mi,3.6Gi,90.75775980949402
3.6Gi,5.0Mi,3.6Gi,92.17602300643921
3.6Gi,5.0Mi,3.6Gi,93.36578321456909
3.6Gi,5.0Mi,3.6Gi,94.56148147583008
3.6Gi,5.0Mi,3.6Gi,95.74912333488464
3.6Gi,5.0Mi,3.6Gi,97.00859212875366
3.6Gi,5.0Mi,3.6Gi,98.1856803894043
3.6Gi,5.0Mi,3.6Gi,99.38892960548401
3.6Gi,5.0Mi,3.6Gi,100.5900285243988
3.6Gi,5.0Mi,3.6Gi,101.77011680603027
3.6Gi,6.0Mi,3.6Gi,103.23834323883057
3.6Gi,9.0Mi,3.6Gi,104.7563226222992
3.6Gi,9.0Mi,3.6Gi,105.99786496162415
3.6Gi,9.0Mi,3.6Gi,107.2772171497345
3.6Gi,9.0Mi,3.6Gi,108.54117488861084
3.6Gi,9.0Mi,3.6Gi,109.75475764274597
