total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.5Gi,2.4Gi,20Mi,2.2Gi,4.4Gi,2.2746729850769043
7.2Gi,2.6Gi,2.3Gi,75Mi,2.3Gi,4.2Gi,3.612858533859253
7.2Gi,2.8Gi,2.1Gi,103Mi,2.3Gi,4.0Gi,4.814688205718994
7.2Gi,2.9Gi,2.0Gi,103Mi,2.3Gi,3.9Gi,5.960911750793457
7.2Gi,3.0Gi,1.9Gi,103Mi,2.3Gi,3.9Gi,7.154383897781372
7.2Gi,3.0Gi,1.8Gi,103Mi,2.3Gi,3.8Gi,8.28024435043335
7.2Gi,3.1Gi,1.8Gi,103Mi,2.3Gi,3.7Gi,9.477519273757935
7.2Gi,3.2Gi,1.7Gi,103Mi,2.3Gi,3.7Gi,10.592168092727661
7.2Gi,3.2Gi,1.6Gi,103Mi,2.3Gi,3.6Gi,11.716075897216797
7.2Gi,3.3Gi,1.6Gi,103Mi,2.3Gi,3.5Gi,12.917526245117188
7.2Gi,3.5Gi,1.4Gi,103Mi,2.3Gi,3.4Gi,14.121579647064209
7.2Gi,3.7Gi,1.2Gi,103Mi,2.3Gi,3.2Gi,15.493606090545654
7.2Gi,3.8Gi,1.1Gi,103Mi,2.3Gi,3.1Gi,16.66857886314392
7.2Gi,3.9Gi,977Mi,103Mi,2.3Gi,2.9Gi,17.908737897872925
7.2Gi,4.5Gi,364Mi,103Mi,2.3Gi,2.3Gi,19.391334056854248
7.2Gi,4.6Gi,285Mi,84Mi,2.3Gi,2.3Gi,20.57125210762024
7.2Gi,4.6Gi,286Mi,75Mi,2.3Gi,2.3Gi,21.817733764648438
7.2Gi,4.6Gi,277Mi,84Mi,2.3Gi,2.3Gi,23.03341507911682
7.2Gi,4.6Gi,246Mi,92Mi,2.3Gi,2.2Gi,24.35554265975952
7.2Gi,4.6Gi,263Mi,75Mi,2.3Gi,2.2Gi,25.481265544891357
7.2Gi,4.6Gi,254Mi,84Mi,2.3Gi,2.2Gi,26.647035121917725
7.2Gi,4.6Gi,242Mi,94Mi,2.3Gi,2.2Gi,28.03154158592224
7.2Gi,4.6Gi,251Mi,84Mi,2.3Gi,2.2Gi,29.200750589370728
7.2Gi,4.5Gi,471Mi,38Mi,2.2Gi,2.4Gi,30.405345916748047
