files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20062/722637,78M/2G,2.78%,0.78629,seconds,56.78652501106262
23080,1,0/722637,0/2G,0%,2.3155,seconds,60.660911560058594
23080,1,20329/722637,79M/2G,2.81%,0.78094,seconds,194.13010716438293
