files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20133/722637,78M/2G,2.79%,1.659,seconds,64.03108382225037
23080,1,0/722637,0/2G,0%,2.6821,seconds,69.42605090141296
23080,1,20993/722637,82M/2G,2.91%,1.6796,seconds,213.18146538734436
