files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20241/722637,79M/2G,2.8%,0.40124,seconds,44.04147958755493
23080,1,0/722637,0/2G,0%,0.69335,seconds,45.846004009246826
23080,1,19528/722637,76M/2G,2.7%,0.38704,seconds,167.479323387146
