total,used,free,log_time
3.6Gi,7.0Mi,3.6Gi,3.256143808364868
3.6Gi,7.0Mi,3.6Gi,4.787599086761475
3.6Gi,7.0Mi,3.6Gi,6.68145227432251
3.6Gi,7.0Mi,3.6Gi,8.733792304992676
3.6Gi,7.0Mi,3.6Gi,10.942612648010254
3.6Gi,7.0Mi,3.6Gi,12.54972243309021
3.6Gi,7.0Mi,3.6Gi,14.090871572494507
3.6Gi,7.0Mi,3.6Gi,15.615293025970459
3.6Gi,7.0Mi,3.6Gi,16.89836096763611
3.6Gi,7.0Mi,3.6Gi,18.86057186126709
3.6Gi,7.0Mi,3.6Gi,20.42429494857788
3.6Gi,7.0Mi,3.6Gi,22.444182872772217
3.6Gi,7.0Mi,3.6Gi,24.18281650543213
3.6Gi,7.0Mi,3.6Gi,25.938119173049927
3.6Gi,7.0Mi,3.6Gi,27.716499090194702
3.6Gi,7.0Mi,3.6Gi,29.221269607543945
3.6Gi,7.0Mi,3.6Gi,31.128994464874268
3.6Gi,7.0Mi,3.6Gi,32.72254943847656
3.6Gi,7.0Mi,3.6Gi,34.58990263938904
3.6Gi,7.0Mi,3.6Gi,36.43377685546875
3.6Gi,7.0Mi,3.6Gi,38.01079034805298
3.6Gi,7.0Mi,3.6Gi,40.04997658729553
3.6Gi,7.0Mi,3.6Gi,41.87903952598572
3.6Gi,7.0Mi,3.6Gi,43.57926368713379
3.6Gi,7.0Mi,3.6Gi,45.440439224243164
3.6Gi,7.0Mi,3.6Gi,47.637003898620605
3.6Gi,7.0Mi,3.6Gi,49.03103041648865
3.6Gi,7.0Mi,3.6Gi,50.44998025894165
3.6Gi,7.0Mi,3.6Gi,51.782382011413574
3.6Gi,7.0Mi,3.6Gi,53.212441205978394
3.6Gi,7.0Mi,3.6Gi,54.59157085418701
3.6Gi,7.0Mi,3.6Gi,55.88898253440857
3.6Gi,7.0Mi,3.6Gi,57.286938190460205
3.6Gi,7.0Mi,3.6Gi,58.542139291763306
3.6Gi,7.0Mi,3.6Gi,59.73006749153137
3.6Gi,7.0Mi,3.6Gi,60.925984382629395
3.6Gi,7.0Mi,3.6Gi,62.12195587158203
3.6Gi,7.0Mi,3.6Gi,63.316978454589844
3.6Gi,7.0Mi,3.6Gi,64.56317377090454
3.6Gi,7.0Mi,3.6Gi,65.74991059303284
3.6Gi,7.0Mi,3.6Gi,66.95177245140076
3.6Gi,7.0Mi,3.6Gi,68.12551021575928
3.6Gi,7.0Mi,3.6Gi,69.32522010803223
3.6Gi,7.0Mi,3.6Gi,70.5270745754242
3.6Gi,7.0Mi,3.6Gi,71.73958468437195
3.6Gi,7.0Mi,3.6Gi,72.94219326972961
3.6Gi,7.0Mi,3.6Gi,74.14124488830566
3.6Gi,7.0Mi,3.6Gi,75.32185554504395
3.6Gi,7.0Mi,3.6Gi,76.4995973110199
3.6Gi,7.0Mi,3.6Gi,77.69896125793457
3.6Gi,7.0Mi,3.6Gi,78.88501524925232
3.6Gi,7.0Mi,3.6Gi,80.05847668647766
3.6Gi,7.0Mi,3.6Gi,81.25470805168152
3.6Gi,7.0Mi,3.6Gi,82.44891691207886
3.6Gi,7.0Mi,3.6Gi,83.62674880027771
3.6Gi,7.0Mi,3.6Gi,84.82125329971313
3.6Gi,7.0Mi,3.6Gi,86.0126314163208
3.6Gi,7.0Mi,3.6Gi,87.19242429733276
3.6Gi,7.0Mi,3.6Gi,88.37867379188538
3.6Gi,7.0Mi,3.6Gi,89.58261966705322
3.6Gi,7.0Mi,3.6Gi,90.76549887657166
3.6Gi,7.0Mi,3.6Gi,91.93722009658813
3.6Gi,7.0Mi,3.6Gi,93.13523721694946
3.6Gi,7.0Mi,3.6Gi,94.31742072105408
3.6Gi,7.0Mi,3.6Gi,95.4908094406128
3.6Gi,7.0Mi,3.6Gi,96.69839119911194
3.6Gi,7.0Mi,3.6Gi,97.88274073600769
3.6Gi,7.0Mi,3.6Gi,99.06629371643066
3.6Gi,7.0Mi,3.6Gi,100.26070523262024
3.6Gi,7.0Mi,3.6Gi,101.4516909122467
3.6Gi,7.0Mi,3.6Gi,102.6368305683136
3.6Gi,7.0Mi,3.6Gi,103.81722354888916
3.6Gi,7.0Mi,3.6Gi,105.02020359039307
3.6Gi,7.0Mi,3.6Gi,106.20154762268066
3.6Gi,7.0Mi,3.6Gi,107.39946556091309
3.6Gi,7.0Mi,3.6Gi,108.60694527626038
3.6Gi,7.0Mi,3.6Gi,109.79253029823303
3.6Gi,7.0Mi,3.6Gi,110.96943521499634
3.6Gi,7.0Mi,3.6Gi,112.16806221008301
3.6Gi,7.0Mi,3.6Gi,113.34738683700562
3.6Gi,7.0Mi,3.6Gi,114.61585998535156
3.6Gi,7.0Mi,3.6Gi,115.80286121368408
3.6Gi,7.0Mi,3.6Gi,116.99765396118164
3.6Gi,7.0Mi,3.6Gi,118.18282699584961
3.6Gi,7.0Mi,3.6Gi,119.36401844024658
3.6Gi,7.0Mi,3.6Gi,120.58438801765442
3.6Gi,7.0Mi,3.6Gi,121.77748155593872
3.6Gi,7.0Mi,3.6Gi,122.9647057056427
3.6Gi,7.0Mi,3.6Gi,124.15246033668518
3.6Gi,7.0Mi,3.6Gi,125.3412094116211
3.6Gi,7.0Mi,3.6Gi,126.52915930747986
3.6Gi,7.0Mi,3.6Gi,127.74040842056274
3.6Gi,7.0Mi,3.6Gi,128.93987202644348
3.6Gi,7.0Mi,3.6Gi,130.1239161491394
3.6Gi,7.0Mi,3.6Gi,131.3178038597107
3.6Gi,7.0Mi,3.6Gi,132.50982189178467
3.6Gi,7.0Mi,3.6Gi,133.68970704078674
3.6Gi,7.0Mi,3.6Gi,134.88917303085327
3.6Gi,7.0Mi,3.6Gi,136.0669503211975
3.6Gi,7.0Mi,3.6Gi,137.26109862327576
3.6Gi,7.0Mi,3.6Gi,138.475647687912
3.6Gi,7.0Mi,3.6Gi,139.65853023529053
3.6Gi,7.0Mi,3.6Gi,140.87743592262268
3.6Gi,7.0Mi,3.6Gi,142.11026668548584
3.6Gi,7.0Mi,3.6Gi,143.3062403202057
3.6Gi,7.0Mi,3.6Gi,144.5346167087555
3.6Gi,7.0Mi,3.6Gi,145.79150247573853
3.6Gi,7.0Mi,3.6Gi,147.04553174972534
3.6Gi,7.0Mi,3.6Gi,148.29503083229065
3.6Gi,7.0Mi,3.6Gi,149.50299310684204
3.6Gi,7.0Mi,3.6Gi,150.7393295764923
3.6Gi,7.0Mi,3.6Gi,151.9922161102295
3.6Gi,7.0Mi,3.6Gi,153.25035524368286
3.6Gi,10Mi,3.6Gi,154.66183280944824
3.6Gi,10Mi,3.6Gi,156.00981092453003
3.6Gi,10Mi,3.6Gi,157.2545611858368
3.6Gi,10Mi,3.6Gi,158.47780752182007
3.6Gi,10Mi,3.6Gi,159.73452973365784
3.6Gi,10Mi,3.6Gi,160.94464707374573
3.6Gi,10Mi,3.6Gi,162.13700652122498
3.6Gi,10Mi,3.6Gi,163.39267230033875
3.6Gi,10Mi,3.6Gi,164.6618492603302
3.6Gi,10Mi,3.6Gi,165.93241667747498
3.6Gi,10Mi,3.6Gi,167.17055249214172
