total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,2.2100021839141846
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.5680184364318848
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,4.857944965362549
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,6.263676166534424
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,7.619815826416016
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,9.016749858856201
7.2Gi,2.1Gi,4.5Gi,20Mi,561Mi,4.9Gi,10.734447002410889
7.2Gi,2.1Gi,4.5Gi,20Mi,581Mi,4.8Gi,12.228553533554077
7.2Gi,2.2Gi,4.3Gi,93Mi,681Mi,4.7Gi,13.441696405410767
7.2Gi,2.2Gi,4.2Gi,103Mi,719Mi,4.6Gi,14.635036945343018
7.2Gi,2.3Gi,4.2Gi,103Mi,738Mi,4.6Gi,15.802907466888428
7.2Gi,2.3Gi,4.1Gi,103Mi,765Mi,4.6Gi,16.997679471969604
7.2Gi,2.3Gi,4.0Gi,103Mi,782Mi,4.5Gi,18.157469749450684
7.2Gi,2.4Gi,4.0Gi,103Mi,811Mi,4.5Gi,19.328188180923462
7.2Gi,2.4Gi,3.9Gi,103Mi,834Mi,4.5Gi,20.60128664970398
7.2Gi,2.4Gi,3.9Gi,103Mi,865Mi,4.4Gi,21.776658535003662
7.2Gi,2.5Gi,3.8Gi,103Mi,889Mi,4.4Gi,22.94956660270691
7.2Gi,2.5Gi,3.7Gi,103Mi,911Mi,4.3Gi,24.117156744003296
7.2Gi,2.6Gi,3.7Gi,103Mi,940Mi,4.3Gi,25.305335998535156
7.2Gi,2.6Gi,3.6Gi,103Mi,951Mi,4.3Gi,26.466485023498535
7.2Gi,2.7Gi,3.5Gi,103Mi,970Mi,4.2Gi,27.638954639434814
7.2Gi,2.8Gi,3.4Gi,103Mi,990Mi,4.1Gi,28.82752561569214
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.0Gi,30.00855588912964
7.2Gi,2.9Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,31.1772301197052
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,32.37324595451355
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.9Gi,33.54369759559631
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.9Gi,34.714709758758545
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,35.90810036659241
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,37.084540367126465
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,38.25392413139343
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,39.438175678253174
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,40.618935346603394
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,41.80043411254883
7.2Gi,3.1Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,42.977431297302246
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,44.15089154243469
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,45.332319498062134
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.7Gi,46.50890755653381
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.7Gi,47.68152356147766
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,48.85171818733215
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,50.03326892852783
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,51.20434927940369
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,52.366511821746826
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,53.54654145240784
7.2Gi,3.2Gi,2.6Gi,103Mi,1.4Gi,3.6Gi,54.72618079185486
7.2Gi,3.2Gi,2.6Gi,103Mi,1.4Gi,3.6Gi,55.889116287231445
7.2Gi,3.2Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,57.054309129714966
7.2Gi,3.2Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,58.24416160583496
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,59.40655255317688
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,60.574997425079346
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.6Gi,61.772714138031006
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,62.946961402893066
