files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20435/722637,79M/2G,2.83%,0.31857,seconds,8.456024646759033
23080,1,0/722637,0/2G,0%,0.55029,seconds,9.996626138687134
23080,1,20000/722637,78M/2G,2.77%,0.31351,seconds,110.087477684021
