time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU1,GPU2,RAM,EMC,SWAP,APE,NVDEC,NVENC,NVJPG,NVJPG1,SE,VIC,fan,Temp CPU,Temp GPU,Temp SOC0,Temp SOC1,Temp SOC2,Temp tj,power cur,power avg,log_time
2024-06-10 18:14:19.637570,0 days 00:27:22.260000,OFF,pm_new,32,47,66,90,OFF,OFF,0,0,5415940,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.187,39.437,38.812,39.531,40.593,40.593,7330,7807,0.6567661762237549
2024-06-10 18:14:19.637570,0 days 00:27:22.260000,OFF,pm_new,32,47,66,90,OFF,OFF,0,0,5415940,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.187,39.437,38.812,39.531,40.593,40.593,7330,7807,0.6567661762237549
2024-06-10 18:14:20.954979,0 days 00:27:23.580000,OFF,pm_new,94,86,100,100,OFF,OFF,0,0,2332300,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.5,38.906,38.0,38.781,39.656,39.656,6828,6828,1.964799165725708
2024-06-10 18:14:23.288970,0 days 00:27:25.910000,OFF,pm_new,100,100,100,100,OFF,OFF,0,0,2385836,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.187,38.625,38.031,38.75,39.687,39.625,6800,6863,4.296998977661133
2024-06-10 18:14:25.755879,0 days 00:27:28.380000,OFF,pm_new,100,100,100,100,OFF,OFF,0,0,2394508,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.406,38.593,38.0,38.812,39.593,39.593,6645,6823,6.765060663223267
2024-06-10 18:14:28.299714,0 days 00:27:30.920000,OFF,pm_new,100,100,100,100,OFF,OFF,0,0,2402904,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.281,38.625,38.031,38.906,39.687,39.625,6877,6798,9.308315992355347
2024-06-10 18:14:30.493356,0 days 00:27:33.110000,OFF,pm_new,98,100,100,100,OFF,OFF,0,0,2416040,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.406,38.718,38.031,38.812,39.687,39.593,6985,6811,11.506880760192871
2024-06-10 18:14:32.535196,0 days 00:27:35.150000,OFF,pm_new,100,100,100,100,OFF,OFF,0,0,2397492,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.312,38.687,38.062,38.843,39.687,39.656,6618,6797,13.547170639038086
2024-06-10 18:14:34.548496,0 days 00:27:37.170000,OFF,pm_new,100,98,98,100,OFF,OFF,0,0,2402280,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.218,38.625,38.031,38.75,39.687,39.781,6676,6772,15.55646014213562
2024-06-10 18:14:36.611077,0 days 00:27:39.230000,OFF,pm_new,100,100,100,98,OFF,OFF,0,0,2402812,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.343,38.656,37.937,38.968,39.687,39.718,6618,6755,17.619173049926758
2024-06-10 18:14:38.875577,0 days 00:27:41.500000,OFF,pm_new,98,100,100,100,OFF,OFF,0,0,2405772,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.156,38.718,37.968,38.906,39.656,39.718,6618,6737,19.883716821670532
2024-06-10 18:14:41.138315,0 days 00:27:43.760000,OFF,pm_new,100,100,100,100,OFF,OFF,0,0,2406368,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.218,38.593,38.031,38.812,39.812,39.75,6616,6721,22.146419763565063
2024-06-10 18:14:43.401609,0 days 00:27:46.020000,OFF,pm_new,100,100,100,100,OFF,OFF,0,0,2405064,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.281,38.687,37.968,38.812,39.625,39.656,6618,6710,24.409663915634155
2024-06-10 18:14:45.591239,0 days 00:27:48.210000,OFF,pm_new,100,100,100,100,OFF,OFF,0,0,2408624,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.312,38.687,37.906,38.812,39.625,39.625,6618,6702,26.600863456726074
2024-06-10 18:14:47.961431,0 days 00:27:50.580000,OFF,pm_new,100,100,100,100,OFF,OFF,0,0,2408788,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.218,38.625,37.937,38.781,39.625,39.718,6587,6694,28.969496965408325
2024-06-10 18:14:49.855646,0 days 00:27:52.480000,OFF,pm_new,98,98,98,100,OFF,OFF,0,0,2411784,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.343,38.781,37.937,38.875,39.656,39.593,6618,6689,30.867193698883057
2024-06-10 18:14:52.122214,0 days 00:27:54.740000,OFF,pm_new,100,100,100,100,OFF,OFF,0,0,2412188,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.218,38.687,38.031,38.75,39.656,39.718,6618,6683,33.14795756340027
2024-06-10 18:14:54.252427,0 days 00:27:56.870000,OFF,pm_new,98,100,100,100,OFF,OFF,0,0,2413060,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.343,38.5,37.937,38.968,39.625,39.656,6627,6679,35.266101121902466
2024-06-10 18:14:56.344596,0 days 00:27:58.960000,OFF,pm_new,100,100,100,100,OFF,OFF,0,0,2414216,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.125,38.656,38.0,38.843,39.687,39.656,6646,6675,37.35264587402344
2024-06-10 18:14:58.528718,0 days 00:28:01.150000,OFF,pm_new,100,100,100,100,OFF,OFF,0,0,2417136,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.187,38.843,38.0,38.843,39.593,39.625,6625,6672,39.53805136680603
