total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,1.9Gi,4.8Gi,2.2645556926727295
7.2Gi,2.1Gi,3.1Gi,20Mi,1.9Gi,4.8Gi,3.587355136871338
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,5.084026098251343
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,6.469824314117432
7.2Gi,2.4Gi,2.8Gi,20Mi,2.0Gi,4.5Gi,7.851866722106934
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,9.14146876335144
7.2Gi,2.1Gi,4.4Gi,20Mi,583Mi,4.8Gi,11.28114104270935
7.2Gi,2.2Gi,4.3Gi,56Mi,643Mi,4.7Gi,12.651322603225708
7.2Gi,2.3Gi,4.2Gi,103Mi,718Mi,4.6Gi,13.982648372650146
7.2Gi,2.3Gi,4.2Gi,103Mi,739Mi,4.6Gi,15.163342952728271
7.2Gi,2.3Gi,4.1Gi,103Mi,763Mi,4.5Gi,16.329452991485596
7.2Gi,2.4Gi,4.0Gi,103Mi,783Mi,4.5Gi,17.511801958084106
7.2Gi,2.4Gi,4.0Gi,103Mi,806Mi,4.5Gi,18.695247411727905
7.2Gi,2.4Gi,3.9Gi,103Mi,827Mi,4.4Gi,19.86890745162964
7.2Gi,2.4Gi,3.9Gi,103Mi,852Mi,4.4Gi,21.06004762649536
7.2Gi,2.5Gi,3.9Gi,103Mi,877Mi,4.4Gi,22.227423667907715
7.2Gi,2.5Gi,3.7Gi,103Mi,900Mi,4.3Gi,23.42399501800537
7.2Gi,2.6Gi,3.7Gi,103Mi,928Mi,4.3Gi,24.61847496032715
7.2Gi,2.6Gi,3.6Gi,103Mi,948Mi,4.2Gi,25.783633947372437
7.2Gi,2.7Gi,3.5Gi,103Mi,962Mi,4.2Gi,26.963841438293457
7.2Gi,2.7Gi,3.5Gi,103Mi,981Mi,4.1Gi,28.16436529159546
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,29.33319664001465
7.2Gi,2.9Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,30.516581058502197
7.2Gi,2.9Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,31.700315237045288
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,32.87176203727722
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.9Gi,34.04765772819519
7.2Gi,3.1Gi,3.0Gi,103Mi,1.0Gi,3.8Gi,35.24266338348389
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,36.42142391204834
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,37.590264558792114
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,38.76686954498291
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,39.96064257621765
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,41.13093113899231
7.2Gi,3.2Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,42.305378437042236
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,43.506439208984375
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,44.689621686935425
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.6Gi,45.91821074485779
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,47.10602378845215
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,48.27354907989502
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,49.44338274002075
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,50.62466883659363
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,51.80040645599365
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,52.96985363960266
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,54.13684892654419
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,55.31962966918945
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,56.4893844127655
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,57.66841149330139
7.2Gi,3.4Gi,2.4Gi,103Mi,1.4Gi,3.5Gi,58.86841034889221
7.2Gi,3.4Gi,2.4Gi,103Mi,1.4Gi,3.5Gi,60.03177833557129
7.2Gi,3.4Gi,2.4Gi,103Mi,1.4Gi,3.5Gi,61.20382738113403
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,62.393765687942505
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,63.570022106170654
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,64.74465823173523
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,65.94862008094788
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,67.12906455993652
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,68.30341696739197
7.2Gi,3.5Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,69.48840308189392
7.2Gi,3.5Gi,2.1Gi,103Mi,1.5Gi,3.4Gi,70.65126371383667
7.2Gi,3.5Gi,2.1Gi,103Mi,1.5Gi,3.4Gi,71.84624242782593
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,73.02798867225647
7.2Gi,3.5Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,74.2002284526825
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,75.38276982307434
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,76.55162596702576
7.2Gi,3.7Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,77.74591970443726
7.2Gi,3.7Gi,1.8Gi,103Mi,1.6Gi,3.1Gi,78.92456436157227
7.2Gi,3.7Gi,1.8Gi,103Mi,1.6Gi,3.1Gi,80.09638619422913
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,81.29210662841797
