total,used,free,log_time
3.6Gi,1.0Mi,3.6Gi,1.8396430015563965
3.6Gi,1.0Mi,3.6Gi,2.988985538482666
3.6Gi,1.0Mi,3.6Gi,4.146606206893921
3.6Gi,1.0Mi,3.6Gi,5.307554721832275
3.6Gi,1.0Mi,3.6Gi,6.468635559082031
3.6Gi,1.0Mi,3.6Gi,7.628105878829956
3.6Gi,1.0Mi,3.6Gi,8.794226884841919
3.6Gi,1.0Mi,3.6Gi,9.963001728057861
3.6Gi,1.0Mi,3.6Gi,11.113379001617432
3.6Gi,1.0Mi,3.6Gi,12.271413326263428
3.6Gi,1.0Mi,3.6Gi,13.514256238937378
3.6Gi,1.0Mi,3.6Gi,14.670610666275024
3.6Gi,1.0Mi,3.6Gi,15.827601194381714
3.6Gi,1.0Mi,3.6Gi,16.985301971435547
3.6Gi,1.0Mi,3.6Gi,18.125611066818237
3.6Gi,1.0Mi,3.6Gi,19.288385152816772
3.6Gi,1.0Mi,3.6Gi,20.44489336013794
3.6Gi,1.0Mi,3.6Gi,21.588566064834595
3.6Gi,1.0Mi,3.6Gi,22.74640464782715
3.6Gi,1.0Mi,3.6Gi,23.907868146896362
3.6Gi,1.0Mi,3.6Gi,25.073448181152344
3.6Gi,1.0Mi,3.6Gi,26.222135066986084
