time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU1,GPU2,RAM,EMC,SWAP,APE,NVDEC,NVENC,NVJPG,NVJPG1,SE,VIC,fan,Temp CPU,Temp GPU,Temp SOC0,Temp SOC1,Temp SOC2,Temp tj,power cur,power avg,log_time
2024-06-10 18:38:20.147183,0 days 00:51:22.770000,ON,pm_new,100,92,OFF,OFF,OFF,OFF,0,0,5417988,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.156,38.531,38.125,38.718,39.625,39.75,6278,6709,0.4907801151275635
2024-06-10 18:38:20.147183,0 days 00:51:22.770000,ON,pm_new,100,92,OFF,OFF,OFF,OFF,0,0,5417988,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.156,38.531,38.125,38.718,39.625,39.75,6278,6709,0.4907801151275635
2024-06-10 18:38:21.191399,0 days 00:51:23.810000,ON,pm_new,86,72,100,100,OFF,OFF,0,0,2305572,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.312,38.968,38.156,38.812,39.718,39.718,7290,7290,1.5363283157348633
2024-06-10 18:38:24.766337,0 days 00:51:27.390000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2379568,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.468,38.625,38.218,38.937,39.718,39.75,7370,7401,5.1093902587890625
2024-06-10 18:38:27.651178,0 days 00:51:30.270000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2389864,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.406,38.781,38.093,38.875,39.781,39.781,7370,7362,7.99416971206665
2024-06-10 18:38:29.974969,0 days 00:51:32.590000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2409700,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.593,38.687,38.093,38.968,39.75,39.75,7409,7379,10.317962646484375
2024-06-10 18:38:31.721590,0 days 00:51:34.340000,ON,pm_new,100,100,100,100,OFF,OFF,10,10,2427120,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.687,38.656,38.125,38.843,39.781,39.843,7330,7383,12.066407203674316
2024-06-10 18:38:34.099048,0 days 00:51:36.720000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2401452,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.468,38.812,38.25,38.937,39.781,39.781,7173,7349,14.447999477386475
2024-06-10 18:38:36.590772,0 days 00:51:39.210000,ON,pm_new,100,98,100,98,OFF,OFF,0,0,2401736,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.375,38.906,38.093,38.875,39.875,39.812,7212,7329,16.933841705322266
2024-06-10 18:38:38.655085,0 days 00:51:41.270000,ON,pm_new,98,100,100,98,OFF,OFF,0,0,2400496,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.406,38.812,38.156,39.0,39.875,39.781,7174,7310,18.998191118240356
2024-06-10 18:38:40.995437,0 days 00:51:43.610000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2402708,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.437,38.75,38.093,39.031,39.812,39.812,7212,7297,21.338412284851074
2024-06-10 18:38:43.409416,0 days 00:51:46.030000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2404132,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.656,38.75,38.156,39.093,39.781,39.781,7174,7285,23.752310514450073
2024-06-10 18:38:45.599300,0 days 00:51:48.220000,ON,pm_new,98,100,100,100,OFF,OFF,0,0,2405168,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.531,38.781,38.156,38.937,39.937,39.812,7173,7274,25.94230556488037
2024-06-10 18:38:47.650298,0 days 00:51:50.270000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2407604,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.5,38.812,38.093,38.968,39.781,39.781,7174,7268,27.993229627609253
2024-06-10 18:38:50.125037,0 days 00:51:52.740000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2410812,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.531,39.031,38.156,38.937,39.781,40.031,7173,7260,30.469243049621582
2024-06-10 18:38:52.284250,0 days 00:51:54.900000,ON,pm_new,96,100,96,100,OFF,OFF,0,0,2411864,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.656,39.093,38.187,38.937,39.875,39.906,7133,7255,32.63218355178833
2024-06-10 18:38:54.665890,0 days 00:51:57.290000,ON,pm_new,100,100,98,98,OFF,OFF,0,0,2413000,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.5,38.781,38.093,39.125,39.812,39.812,7173,7250,35.01047968864441
2024-06-10 18:38:57.063031,0 days 00:51:59.680000,ON,pm_new,98,100,100,98,OFF,OFF,0,0,2411144,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.437,38.718,38.218,39.218,39.875,39.906,7212,7246,37.406091928482056
2024-06-10 18:38:59.040516,0 days 00:52:01.660000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2417404,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.5,38.875,38.281,39.062,39.781,39.875,7174,7245,39.3834183216095
2024-06-10 18:39:01.039108,0 days 00:52:03.660000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2417484,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.5,38.843,38.25,38.937,39.937,39.843,7173,7240,41.390746116638184
2024-06-10 18:39:03.477062,0 days 00:52:06.100000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2416624,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.343,38.812,38.218,38.968,39.781,39.75,7212,7238,43.82130146026611
2024-06-10 18:39:05.549077,0 days 00:52:08.170000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2416608,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.593,39.062,38.125,38.906,39.937,39.937,7173,7235,45.89197587966919
2024-06-10 18:39:07.523294,0 days 00:52:10.140000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2421436,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.437,38.75,38.25,39.031,39.906,39.843,7212,7234,47.866310834884644
2024-06-10 18:39:09.749620,0 days 00:52:12.370000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2421148,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.343,38.781,38.156,38.906,39.875,39.968,7173,7231,50.095744132995605
2024-06-10 18:39:12.004399,0 days 00:52:14.620000,ON,pm_new,98,100,100,100,OFF,OFF,0,0,2421152,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.531,38.718,38.093,39.125,39.843,39.843,7212,7230,52.34732437133789
2024-06-10 18:39:14.246455,0 days 00:52:16.870000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2422416,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.531,38.687,38.125,39.031,39.875,39.875,7174,7228,54.58946108818054
2024-06-10 18:39:16.509569,0 days 00:52:19.130000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2425376,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.812,38.812,38.187,38.968,39.843,39.875,7173,7226,56.878190755844116
2024-06-10 18:39:18.800512,0 days 00:52:21.420000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2424996,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.718,38.718,38.125,39.0,39.937,39.781,7174,7224,59.143404483795166
2024-06-10 18:39:21.236816,0 days 00:52:23.860000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2425672,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.437,38.687,38.218,39.031,39.75,39.812,7173,7222,61.57975149154663
2024-06-10 18:39:23.260909,0 days 00:52:25.880000,ON,pm_new,98,98,100,98,OFF,OFF,0,0,2425868,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.593,38.75,38.187,38.937,39.937,39.937,7174,7221,63.6050751209259
2024-06-10 18:39:25.249548,0 days 00:52:27.870000,ON,pm_new,100,100,100,100,OFF,OFF,8,8,2423120,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.5,38.812,38.312,39.031,39.781,39.781,7213,7220,65.59260392189026
2024-06-10 18:39:27.295390,0 days 00:52:29.910000,ON,pm_new,100,100,100,100,OFF,OFF,2,2,2461076,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.531,39.031,38.156,39.218,39.843,39.875,7331,7224,67.63855648040771
2024-06-10 18:39:29.062954,0 days 00:52:31.680000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2566680,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.687,38.718,38.156,39.218,39.906,39.906,7330,7227,69.40601754188538
2024-06-10 18:39:31.049672,0 days 00:52:33.670000,ON,pm_new,100,100,100,92,OFF,OFF,0,0,2672872,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.718,38.781,38.187,39.343,39.937,39.937,7369,7231,71.39259505271912
2024-06-10 18:39:32.848787,0 days 00:52:35.470000,ON,pm_new,100,100,100,100,OFF,OFF,5,5,2786196,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.625,38.687,38.187,39.093,39.906,39.906,7369,7234,73.19182062149048
2024-06-10 18:39:34.344769,0 days 00:52:36.960000,ON,pm_new,43,96,51,59,OFF,OFF,6,6,2914216,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.593,38.937,38.187,39.25,39.937,39.937,7371,7238,74.6892921924591
2024-06-10 18:39:35.915369,0 days 00:52:38.540000,ON,pm_new,100,29,61,63,OFF,OFF,0,0,2912848,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.468,38.968,38.218,39.031,39.875,39.875,7095,7239,76.25991034507751
2024-06-10 18:39:38.132125,0 days 00:52:40.750000,ON,pm_new,38,100,64,47,OFF,OFF,0,0,2912672,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.718,38.968,38.218,39.156,39.937,40.0,7135,7237,78.47516751289368
2024-06-10 18:39:40.201491,0 days 00:52:42.820000,ON,pm_new,60,69,59,100,OFF,OFF,0,0,2420616,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.843,38.906,38.187,39.031,40.0,40.0,7213,7240,80.54441928863525
2024-06-10 18:39:41.786216,0 days 00:52:44.410000,ON,pm_new,46,29,96,62,OFF,OFF,0,0,2420252,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.531,38.781,38.312,39.093,39.968,39.906,7055,7239,82.1292371749878
2024-06-10 18:39:43.322860,0 days 00:52:45.940000,ON,pm_new,47,47,50,100,OFF,OFF,0,0,2420828,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.625,38.906,38.406,39.062,39.906,39.906,7055,7237,83.66597485542297
2024-06-10 18:39:44.791993,0 days 00:52:47.410000,ON,pm_new,71,78,87,81,OFF,OFF,0,0,2457704,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.687,38.812,38.218,39.125,39.968,39.968,7408,7237,85.13495993614197
2024-06-10 18:39:46.696017,0 days 00:52:49.320000,ON,pm_new,70,62,77,81,OFF,OFF,0,0,2490576,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.781,38.812,38.25,39.093,39.906,39.875,7408,7240,87.03903865814209
2024-06-10 18:39:48.605122,0 days 00:52:51.220000,ON,pm_new,100,100,100,100,OFF,OFF,0,0,2555532,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.593,38.812,38.281,39.125,40.0,40.0,7529,7243,88.948068857193
2024-06-10 18:39:50.533994,0 days 00:52:53.150000,ON,pm_new,100,96,100,98,OFF,OFF,0,0,2678844,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.75,38.968,38.156,39.125,40.031,40.031,7726,7255,90.87783527374268
2024-06-10 18:39:52.027565,0 days 00:52:54.650000,ON,pm_new,32,71,75,64,OFF,OFF,0,0,2725156,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.625,38.843,38.343,39.093,39.937,39.906,7330,7258,92.37296628952026
2024-06-10 18:39:53.463457,0 days 00:52:56.080000,ON,pm_new,35,29,92,68,OFF,OFF,0,0,2769688,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.531,38.968,38.25,39.093,40.0,40.062,7213,7259,93.80659437179565
2024-06-10 18:39:54.978659,0 days 00:52:57.600000,ON,pm_new,28,32,64,57,OFF,OFF,0,0,2800368,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.687,38.843,38.281,39.031,40.0,39.937,7252,7259,95.32165431976318
2024-06-10 18:39:56.426679,0 days 00:52:59.050000,ON,pm_new,41,33,65,56,OFF,OFF,0,0,2822784,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.406,38.718,38.187,39.031,40.031,40.0,7252,7261,96.7696807384491
2024-06-10 18:39:57.901713,0 days 00:53:00.520000,ON,pm_new,45,39,78,58,OFF,OFF,0,0,2846564,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.593,39.031,38.218,39.093,40.0,40.0,7291,7262,98.24604439735413
2024-06-10 18:39:59.451350,0 days 00:53:02.070000,ON,pm_new,38,43,60,47,OFF,OFF,0,0,2865128,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.625,38.843,38.187,39.187,40.031,40.0,7291,7263,99.79623985290527
2024-06-10 18:40:00.912843,0 days 00:53:03.530000,ON,pm_new,24,35,59,53,OFF,OFF,0,0,2876432,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.468,38.875,38.406,39.093,39.937,39.937,7252,7263,101.25588083267212
2024-06-10 18:40:02.266832,0 days 00:53:04.890000,ON,pm_new,54,57,46,64,OFF,OFF,0,0,2907872,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.843,38.781,38.25,39.25,40.0,40.031,7252,7264,102.60990905761719
2024-06-10 18:40:03.762561,0 days 00:53:06.380000,ON,pm_new,30,67,64,58,OFF,OFF,0,0,2943284,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,39.625,39.125,38.281,39.281,40.031,40.031,7252,7265,104.10902738571167
