files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,22371/722637,87M/2G,3.1%,1.6936,seconds,76.57232737541199
23080,1,0/722637,0/2G,0%,4.8051,seconds,84.02057528495789
23080,1,20958/722637,81M/2G,2.9%,2.0598,seconds,240.27743697166443
