epoch,batch_idx,computetime,computetime_ms,log_time
0,0,null,120718.34375,208.99748063087463
0,1,null,380.946044921875,209.42611742019653
0,2,null,725.360595703125,210.19110465049744
0,3,null,697.7935180664062,211.10437083244324
0,4,null,404.9228210449219,211.55438423156738
0,5,null,567.3484497070312,212.26397728919983
0,6,null,471.4318542480469,212.8284981250763
0,7,null,636.9676513671875,213.58015084266663
0,8,null,551.2852783203125,214.20518898963928
0,9,null,662.83447265625,214.95516276359558
0,10,null,765.3699340820312,216.00440740585327
0,11,null,589.3446044921875,216.72570967674255
0,12,null,553.5821533203125,217.38074326515198
0,13,null,693.6414794921875,218.17988300323486
0,14,null,515.1709594726562,218.797425031662
0,15,null,895.8053588867188,219.87479448318481
0,16,null,399.0146484375,220.3144290447235
0,17,null,388.4095458984375,220.74704480171204
0,18,null,774.154541015625,221.72491979599
0,19,null,461.5189514160156,222.29880166053772
0,20,null,598.8073120117188,222.96259093284607
0,21,null,634.5534057617188,223.65182256698608
0,22,null,705.74658203125,224.45623517036438
0,23,null,526.6465454101562,225.10160446166992
0,24,null,648.24462890625,226.01543402671814
0,25,null,548.9429931640625,226.683189868927
0,26,null,398.3996276855469,227.12164282798767
0,27,null,594.8484497070312,227.857590675354
0,28,null,396.5771179199219,228.3418734073639
0,29,null,611.2220458984375,229.08311676979065
0,30,null,747.1431274414062,229.95083618164062
0,31,null,371.92657470703125,230.39455580711365
0,32,null,460.23004150390625,231.01431965827942
0,33,null,516.3007202148438,231.75419092178345
0,34,null,647.008056640625,232.51413011550903
0,35,null,864.9442138671875,233.474054813385
0,36,null,617.1331787109375,234.1878306865692
0,37,null,711.7138061523438,234.94212746620178
0,38,null,645.6641235351562,235.70594191551208
0,39,null,497.42291259765625,236.32786536216736
