cores,cpu,gpu,mem,observed_time,observed_power
4,1344000,318750000,665600000,4155.3603515625,18.772
4,1344000,318750000,2133000000,2868.1787109375,22.088
4,1344000,318750000,3199000000,2851.8121337890625,23.696
8,1344000,318750000,665600000,4145.834228515625,19.076
8,1344000,318750000,2133000000,2871.5538330078125,22.388
8,1344000,318750000,3199000000,2854.2008056640625,23.996
12,1344000,318750000,665600000,4162.362548828125,19.076
12,1344000,318750000,2133000000,2862.606201171875,22.388
12,1344000,318750000,3199000000,2845.3087158203125,23.996
4,1344000,522750000,665600000,3970.5853271484375,19.278
4,1344000,522750000,2133000000,1792.4378051757812,27.302
4,1344000,522750000,3199000000,1762.3927612304688,29.304
8,1344000,522750000,665600000,3967.916748046875,19.675
8,1344000,522750000,2133000000,1819.9705200195312,27.206
8,1344000,522750000,3199000000,1760.8502807617188,29.605
12,1344000,522750000,665600000,3978.16064453125,19.679
12,1344000,522750000,2133000000,1815.1195068359375,27.307
12,1344000,522750000,3199000000,1761.5169677734375,29.611
4,1344000,726750000,665600000,3941.445068359375,20.477
4,1344000,726750000,2133000000,1477.5097045898438,31.413
4,1344000,726750000,3199000000,1304.5758056640625,35.204
8,1344000,726750000,665600000,3931.72265625,20.481
8,1344000,726750000,2133000000,1471.663330078125,31.713
8,1344000,726750000,3199000000,1304.3876953125,35.405
12,1344000,726750000,665600000,3942.8731689453125,20.577
12,1344000,726750000,2133000000,1472.399169921875,31.814
12,1344000,726750000,3199000000,1303.1639404296875,35.605
4,1344000,930750000,665600000,3928.512939453125,21.779
4,1344000,930750000,2133000000,1368.1658325195312,35.423
4,1344000,930750000,3199000000,1084.5501098632812,41.212
8,1344000,930750000,665600000,3924.1661376953125,22.084
8,1344000,930750000,2133000000,1362.0947875976562,35.319
8,1344000,930750000,3199000000,1077.808349609375,42.014
12,1344000,930750000,665600000,3943.10205078125,22.08
12,1344000,930750000,2133000000,1452.227294921875,34.321
12,1344000,930750000,3199000000,1075.3959350585938,42.622
4,1344000,1134750000,665600000,3928.376220703125,23.784
4,1344000,1134750000,2133000000,1316.5426635742188,39.534
4,1344000,1134750000,3199000000,991.7886352539062,47.91
8,1344000,1134750000,665600000,3921.7960205078125,23.788
8,1344000,1134750000,2133000000,1317.6633911132812,39.534
8,1344000,1134750000,3199000000,983.4205932617188,49.212
12,1344000,1134750000,665600000,3936.68798828125,24.089
12,1344000,1134750000,2133000000,1315.54541015625,39.544
12,1344000,1134750000,3199000000,985.4849243164062,48.619
4,1344000,1300500000,665600000,3910.6820068359375,26.094
4,1344000,1300500000,2133000000,1299.0035400390625,44.063
4,1344000,1300500000,3199000000,953.1663818359375,54.541
8,1344000,1300500000,665600000,3937.5283203125,26.194
8,1344000,1300500000,2133000000,1302.7013549804688,44.1515
8,1344000,1300500000,3199000000,942.8711242675781,55.336
12,1344000,1300500000,665600000,3918.5950927734375,26.197
12,1344000,1300500000,2133000000,1291.0325927734375,44.547
12,1344000,1300500000,3199000000,1030.7244262695312,52.729
4,1651200,114750000,665600000,7884.53173828125,16.065
4,1651200,114750000,2133000000,7859.7236328125,16.969
4,1651200,114750000,3199000000,7850.118408203125,17.873
8,1651200,114750000,665600000,7908.26220703125,16.065
8,1651200,114750000,2133000000,7888.01220703125,16.969
8,1651200,114750000,3199000000,7880.3359375,17.873
12,1651200,114750000,665600000,7884.700439453125,16.466
12,1651200,114750000,2133000000,7861.63671875,17.37
12,1651200,114750000,3199000000,7851.923828125,18.274
4,1651200,318750000,665600000,4148.832275390625,19.076
4,1651200,318750000,2133000000,2865.26416015625,22.489
4,1651200,318750000,3199000000,2849.29931640625,24.001
8,1651200,318750000,665600000,4140.13232421875,19.076
8,1651200,318750000,2133000000,2869.8902587890625,22.489
8,1651200,318750000,3199000000,2854.21484375,24.097
12,1651200,318750000,665600000,4145.196533203125,19.477
12,1651200,318750000,2133000000,2862.35205078125,22.89
12,1651200,318750000,3199000000,2844.6593017578125,24.397
4,1651200,522750000,665600000,3972.2716064453125,19.682
4,1651200,522750000,2133000000,1786.4495239257812,27.708
4,1651200,522750000,3199000000,1757.57275390625,29.611
8,1651200,522750000,665600000,3956.7408447265625,19.682
8,1651200,522750000,2133000000,1785.8363647460938,27.708
8,1651200,522750000,3199000000,1757.2018432617188,29.611
12,1651200,522750000,665600000,3967.023681640625,20.083
12,1651200,522750000,2133000000,1783.9667358398438,28.109
12,1651200,522750000,3199000000,1755.7923583984375,30.012
4,1651200,726750000,665600000,3931.531005859375,20.878
4,1651200,726750000,2133000000,1467.5656127929688,31.821
4,1651200,726750000,3199000000,1303.9596557617188,35.605
8,1651200,726750000,665600000,3928.897216796875,20.878
8,1651200,726750000,2133000000,1466.020751953125,31.821
8,1651200,726750000,3199000000,1298.9701538085938,35.8595
12,1651200,726750000,665600000,3930.4951171875,21.278
12,1651200,726750000,2133000000,1465.2824096679688,32.222
12,1651200,726750000,3199000000,1305.5018920898438,35.913
4,1651200,930750000,665600000,3913.301025390625,22.18
4,1651200,930750000,2133000000,1354.38671875,35.917
4,1651200,930750000,3199000000,1055.4449462890625,43.215
8,1651200,930750000,665600000,3908.168212890625,22.184
8,1651200,930750000,2133000000,1363.6495361328125,35.823
8,1651200,930750000,3199000000,1111.5471801757812,42.422
12,1651200,930750000,665600000,3921.1915283203125,22.585
12,1651200,930750000,2133000000,1354.7526245117188,36.326
12,1651200,930750000,3199000000,1057.350341796875,43.424
4,1651200,1134750000,665600000,3917.8414306640625,24.183
4,1651200,1134750000,2133000000,1313.2421264648438,40.126
4,1651200,1134750000,3199000000,975.7864074707031,48.9
8,1651200,1134750000,665600000,3922.0595703125,24.183
8,1651200,1134750000,2133000000,1303.4276733398438,40.527
8,1651200,1134750000,3199000000,967.0049743652344,49.702
12,1651200,1134750000,665600000,3912.388671875,24.584
12,1651200,1134750000,2133000000,1300.776123046875,40.527
12,1651200,1134750000,3199000000,962.9271850585938,49.902
4,1651200,1300500000,665600000,3910.177734375,26.495
4,1651200,1300500000,2133000000,1284.3402099609375,44.308
4,1651200,1300500000,3199000000,934.6276245117188,56.029
8,1651200,1300500000,665600000,3936.6800537109375,26.489
8,1651200,1300500000,2133000000,1401.51025390625,43.143
8,1651200,1300500000,3199000000,922.5975646972656,55.9295
12,1651200,1300500000,665600000,3911.459716796875,26.989
12,1651200,1300500000,2133000000,1284.2531127929688,45.349
12,1651200,1300500000,3199000000,929.3640747070312,56.531
4,1958400,114750000,665600000,7884.528564453125,16.065
4,1958400,114750000,2133000000,7858.869873046875,17.07
4,1958400,114750000,3199000000,7854.647216796875,17.873
8,1958400,114750000,665600000,7911.127197265625,16.466
8,1958400,114750000,2133000000,7886.5966796875,17.37
8,1958400,114750000,3199000000,7879.7919921875,18.277
12,1958400,114750000,665600000,7880.64453125,16.867
12,1958400,114750000,2133000000,7855.835205078125,17.771
12,1958400,114750000,3199000000,7852.919921875,18.5765
4,1958400,318750000,665600000,4152.428466796875,19.177
4,1958400,318750000,2133000000,2866.3848876953125,22.789
4,1958400,318750000,3199000000,2849.8387451171875,24.097
8,1958400,318750000,665600000,4146.3232421875,19.48
8,1958400,318750000,2133000000,2870.1822509765625,22.895
8,1958400,318750000,3199000000,2853.1148681640625,24.498
12,1958400,318750000,665600000,4151.060546875,19.979
12,1958400,318750000,2133000000,2860.47998046875,23.296
12,1958400,318750000,3199000000,2843.552978515625,24.899
4,1958400,522750000,665600000,3974.004638671875,19.775
4,1958400,522750000,2133000000,1787.91162109375,27.708
4,1958400,522750000,3199000000,1757.98974609375,29.911
8,1958400,522750000,665600000,3965.88427734375,20.08
8,1958400,522750000,2133000000,1785.75341796875,28.109
8,1958400,522750000,3199000000,1755.3636474609375,30.104
12,1958400,522750000,665600000,3974.248046875,20.481
12,1958400,522750000,2133000000,1783.6943359375,28.5065
12,1958400,522750000,3199000000,1755.0054931640625,30.413
4,1958400,726750000,665600000,3935.35205078125,20.978
4,1958400,726750000,2133000000,1473.865234375,31.922
4,1958400,726750000,3199000000,1303.4367065429688,35.913
8,1958400,726750000,665600000,3947.5380859375,21.279
8,1958400,726750000,2133000000,1556.34765625,31.613
8,1958400,726750000,3199000000,1300.9815063476562,36.307
12,1958400,726750000,665600000,3939.013671875,21.679
12,1958400,726750000,2133000000,1471.0759887695312,32.616
12,1958400,726750000,3199000000,1297.4757080078125,36.8
4,1958400,930750000,665600000,3925.5101318359375,22.485
4,1958400,930750000,2133000000,1369.7268676757812,35.73
4,1958400,930750000,3199000000,1069.2943725585938,42.221
8,1958400,930750000,665600000,3927.0330810546875,22.584
8,1958400,930750000,2133000000,1361.2135009765625,36.326
8,1958400,930750000,3199000000,1059.2462768554688,42.716
12,1958400,930750000,665600000,3926.8408203125,22.989
12,1958400,930750000,2133000000,1358.4431762695312,36.719
12,1958400,930750000,3199000000,1061.8881225585938,42.622
4,1958400,1134750000,665600000,3917.4666748046875,24.189
4,1958400,1134750000,2133000000,1314.7901611328125,40.136
4,1958400,1134750000,3199000000,973.1531982421875,48.951
8,1958400,1134750000,665600000,3909.6719970703125,24.585
8,1958400,1134750000,2133000000,1316.8527221679688,40.487
8,1958400,1134750000,3199000000,969.5255126953125,49.12
12,1958400,1134750000,665600000,3921.9541015625,24.986
12,1958400,1134750000,2133000000,1415.8016357421875,39.133
12,1958400,1134750000,3199000000,968.76806640625,50.624
4,1958400,1300500000,665600000,3916.540283203125,26.601
4,1958400,1300500000,2133000000,1294.239501953125,44.572
4,1958400,1300500000,3199000000,940.1156311035156,55.559
8,1958400,1300500000,665600000,3938.92724609375,26.996
8,1958400,1300500000,2133000000,1295.9280395507812,44.948
8,1958400,1300500000,3199000000,927.8932800292969,56.431
12,1958400,1300500000,665600000,3926.48876953125,27.296
12,1958400,1300500000,2133000000,1305.3268432617188,44.96
12,1958400,1300500000,3199000000,931.2680053710938,56.948
4,2201600,114750000,665600000,7881.034912109375,16.469
4,2201600,114750000,2133000000,7854.7265625,17.471
4,2201600,114750000,3199000000,7850.226806640625,18.277
8,2201600,114750000,665600000,7911.070068359375,16.87
8,2201600,114750000,2133000000,7883.491455078125,17.875
8,2201600,114750000,3199000000,7878.81591796875,18.678
12,2201600,114750000,665600000,7882.3203125,17.271
12,2201600,114750000,2133000000,7859.53759765625,18.272
12,2201600,114750000,3199000000,7851.3837890625,19.079
4,2201600,318750000,665600000,4149.69970703125,19.578
4,2201600,318750000,2133000000,2866.6053466796875,22.895
4,2201600,318750000,3199000000,2849.3145751953125,24.793
8,2201600,318750000,665600000,4142.7666015625,20.23
8,2201600,318750000,2133000000,2863.2437744140625,23.5915
8,2201600,318750000,3199000000,2848.122314453125,24.904
12,2201600,318750000,665600000,4146.983154296875,20.68
12,2201600,318750000,2133000000,2859.4132080078125,23.697
12,2201600,318750000,3199000000,2843.609130859375,25.305
4,2201600,522750000,665600000,3968.8388671875,20.172
4,2201600,522750000,2133000000,1784.8610229492188,28.203
4,2201600,522750000,3199000000,1757.0084228515625,30.112
8,2201600,522750000,665600000,3966.4127197265625,20.877
8,2201600,522750000,2133000000,1785.6688232421875,28.704
8,2201600,522750000,3199000000,1754.9710083007812,30.814
12,2201600,522750000,665600000,3968.21923828125,21.2785
12,2201600,522750000,2133000000,1806.0181884765625,28.911
12,2201600,522750000,3199000000,1752.4824829101562,31.008
4,2201600,726750000,665600000,3934.190673828125,21.378
4,2201600,726750000,2133000000,1573.7277221679688,31.419
4,2201600,726750000,3199000000,1309.3378295898438,36.306
8,2201600,726750000,665600000,3930.7255859375,21.783
8,2201600,726750000,2133000000,1466.0614013671875,33.017
8,2201600,726750000,3199000000,1300.7615966796875,37.008
12,2201600,726750000,665600000,3936.8089599609375,22.183
12,2201600,726750000,2133000000,1558.4591674804688,32.414
12,2201600,726750000,3199000000,1303.833251953125,37.363
4,2201600,930750000,665600000,3923.29638671875,22.581
4,2201600,930750000,2133000000,1479.912353515625,35.013
4,2201600,930750000,3199000000,1108.4402465820312,42.522
8,2201600,930750000,665600000,3920.111083984375,23.286
8,2201600,930750000,2133000000,1356.8348388671875,37.033
8,2201600,930750000,3199000000,1123.9912109375,42.512
12,2201600,930750000,665600000,3927.7120361328125,23.783
12,2201600,930750000,2133000000,1359.46435546875,37.52
12,2201600,930750000,3199000000,1114.5064697265625,43.9145
4,2201600,1134750000,665600000,3930.0733642578125,24.885
4,2201600,1134750000,2133000000,1310.9830322265625,40.8325
4,2201600,1134750000,3199000000,968.7241516113281,50.315
8,2201600,1134750000,665600000,3912.6151123046875,25.385
8,2201600,1134750000,2133000000,1440.607666015625,39.313
8,2201600,1134750000,3199000000,1064.1326904296875,48.9
12,2201600,1134750000,665600000,3925.6824951171875,25.786
12,2201600,1134750000,2133000000,1312.3895263671875,41.729
12,2201600,1134750000,3199000000,1041.372314453125,49.013
4,2201600,1300500000,665600000,3917.8536376953125,27.397
4,2201600,1300500000,2133000000,1281.4769287109375,45.461
4,2201600,1300500000,3199000000,930.2513122558594,56.53
8,2201600,1300500000,665600000,3933.906494140625,27.797
8,2201600,1300500000,2133000000,1299.3724975585938,45.349
8,2201600,1300500000,3199000000,923.1809692382812,57.934
12,2201600,1300500000,665600000,3924.5587158203125,28.198
12,2201600,1300500000,2133000000,1291.59033203125,46.652
12,2201600,1300500000,3199000000,1021.8374938964844,54.726
