cores,cpu,gpu,mem,observed_time,observed_power
12,1344000,726750000,3199000000,14.587728023529053,28.102
4,1344000,930750000,665600000,42.547584533691406,19.638
4,1344000,930750000,2133000000,16.24518394470215,26.884
4,1344000,930750000,3199000000,12.84281587600708,30.716
8,1344000,930750000,665600000,42.01896095275879,19.642
8,1344000,930750000,2133000000,16.24112033843994,27.286
8,1344000,930750000,3199000000,12.318576335906982,31.823
12,1344000,930750000,665600000,41.76833534240723,19.642
12,1344000,930750000,2133000000,15.94873571395874,27.694
12,1344000,930750000,3199000000,12.30289602279663,31.722
4,1344000,1134750000,665600000,41.55081748962402,20.845
4,1344000,1134750000,2133000000,16.065760612487793,29.506
4,1344000,1134750000,3199000000,12.528095722198486,33.433
8,1344000,1134750000,665600000,41.8833122253418,20.845
8,1344000,1134750000,2133000000,15.56931209564209,27.389
8,1344000,1134750000,3199000000,11.774832248687744,33.433
12,1344000,1134750000,665600000,41.73624038696289,20.845
12,1344000,1134750000,2133000000,15.6419038772583,29.901
12,1344000,1134750000,3199000000,12.128880023956299,34.33
4,1344000,1300500000,665600000,42.18136024475098,22.458
4,1344000,1300500000,2133000000,15.85910415649414,30.208
4,1344000,1300500000,3199000000,11.41156816482544,36.752
8,1344000,1300500000,665600000,41.71956825256348,22.86
8,1344000,1300500000,2133000000,15.610943794250488,31.516
8,1344000,1300500000,3199000000,11.35912036895752,37.466
12,1344000,1300500000,665600000,41.5427360534668,22.459
12,1344000,1300500000,2133000000,15.711983680725098,31.817
12,1344000,1300500000,3199000000,11.624544143676758,37.355
4,1651200,114750000,665600000,77.62209701538086,15.016
4,1651200,114750000,2133000000,76.52641677856445,16.024
4,1651200,114750000,3199000000,76.12627410888672,17.233
8,1651200,114750000,665600000,77.24616241455078,15.016
8,1651200,114750000,2133000000,76.47670364379883,16.02
8,1651200,114750000,3199000000,76.00921630859375,17.23
12,1651200,114750000,665600000,77.19358444213867,15.414
12,1651200,114750000,2133000000,76.50820922851562,16.423
12,1651200,114750000,3199000000,75.93503952026367,17.23
4,1651200,318750000,665600000,45.4298095703125,17.027
4,1651200,318750000,2133000000,29.109695434570312,20.352
4,1651200,318750000,3199000000,28.647279739379883,21.858
8,1651200,318750000,665600000,44.78108787536621,17.028
8,1651200,318750000,2133000000,29.201199531555176,20.356
8,1651200,318750000,3199000000,28.57908821105957,21.959
12,1651200,318750000,665600000,44.8478889465332,17.13
12,1651200,318750000,2133000000,28.984943389892578,20.754
12,1651200,318750000,3199000000,28.527679443359375,22.366
4,1651200,522750000,665600000,43.22163200378418,17.534
4,1651200,522750000,2133000000,19.39838409423828,23.066
4,1651200,522750000,3199000000,18.861711502075195,24.886
8,1651200,522750000,665600000,42.96267127990723,18.033
8,1651200,522750000,2133000000,19.44640064239502,23.468
8,1651200,522750000,3199000000,18.91825580596924,25.282
12,1651200,522750000,665600000,43.01577568054199,18.034
12,1651200,522750000,2133000000,19.516608238220215,23.57
12,1651200,522750000,3199000000,18.663439750671387,24.279
4,1651200,726750000,665600000,42.35572814941406,18.436
4,1651200,726750000,2133000000,16.494144439697266,25.588
4,1651200,726750000,3199000000,14.10534381866455,29.114
8,1651200,726750000,665600000,42.392704010009766,18.437
8,1651200,726750000,2133000000,16.46673583984375,25.99
8,1651200,726750000,3199000000,14.355936050415039,28.408
12,1651200,726750000,665600000,42.38435363769531,18.834
12,1651200,726750000,2133000000,16.159600257873535,26.085
12,1651200,726750000,3199000000,14.105087757110596,29.108
4,1651200,930750000,665600000,42.240447998046875,19.643
4,1651200,930750000,2133000000,15.684303760528564,27.903
4,1651200,930750000,3199000000,11.890624046325684,32.429
8,1651200,930750000,665600000,41.830495834350586,20.045
8,1651200,930750000,2133000000,15.4202561378479,27.897
8,1651200,930750000,3199000000,11.972832202911377,32.429
12,1651200,930750000,665600000,41.763423919677734,20.044
12,1651200,930750000,2133000000,15.764016151428223,28.205
12,1651200,930750000,3199000000,11.836656093597412,33.033
4,1651200,1134750000,665600000,41.6048469543457,20.85
4,1651200,1134750000,2133000000,15.176863670349121,29.513
4,1651200,1134750000,3199000000,11.61513614654541,35.043
8,1651200,1134750000,665600000,41.58502388000488,20.854
8,1651200,1134750000,2133000000,14.946176052093506,29.915
8,1651200,1134750000,3199000000,11.368031978607178,33.54
12,1651200,1134750000,665600000,41.390384674072266,21.252
12,1651200,1134750000,2133000000,15.174816131591797,30.921
12,1651200,1134750000,3199000000,11.306911945343018,36.058
