cores,cpu,gpu,mem,observed_time,observed_power
2,1036800,624750000,204000000,669.0755004882812,15.145
2,1036800,624750000,2133000000,297.1833801269531,18.0085
2,1036800,624750000,3199000000,277.2150115966797,18.857
2,1036800,624750000,665600000,353.6459503173828,17.155
2,1036800,522750000,204000000,673.1031799316406,14.747
2,1036800,522750000,2133000000,278.4203491210937,18.255
2,1036800,522750000,3199000000,221.333122253418,18.962
2,1036800,522750000,665600000,338.2383117675781,16.456
2,1036800,420750000,204000000,664.1679992675781,14.4995
2,1036800,420750000,2133000000,277.54493713378906,17.962
2,1036800,420750000,3199000000,255.70629119873047,19.1625
2,1036800,420750000,665600000,339.62603759765625,16.155
2,1036800,318750000,204000000,693.1611328125,14.249
2,1036800,318750000,2133000000,271.87876892089844,17.962
2,1036800,318750000,3199000000,242.14630126953125,19.479
2,1036800,318750000,665600000,348.2760925292969,15.754
2,1036800,216750000,204000000,686.8886413574219,14.349
2,1036800,216750000,2133000000,290.2118682861328,17.672
2,1036800,216750000,3199000000,279.01617431640625,19.078
2,1036800,216750000,665600000,333.79869079589844,15.952
2,1036800,114750000,204000000,764.1077575683594,13.747
2,1036800,114750000,2133000000,474.2984313964844,16.153
2,1036800,114750000,3199000000,476.646484375,16.966
2,1036800,114750000,665600000,493.1261444091797,15.148
2,1190400,1300500000,204000000,643.2878112792969,19.0595
2,1190400,1300500000,2133000000,240.1249237060547,22.772
2,1190400,1300500000,3199000000,219.8013229370117,24.576
2,1190400,1300500000,665600000,301.1477508544922,21.468
2,1190400,1236750000,204000000,641.541015625,18.358
2,1190400,1236750000,2133000000,259.10223388671875,22.0675
2,1190400,1236750000,3199000000,228.93318176269528,23.67
2,1190400,1236750000,665600000,299.5320281982422,21.167
2,1190400,1134750000,204000000,641.5354614257812,17.554
2,1190400,1134750000,2133000000,247.3115234375,20.965
2,1190400,1134750000,3199000000,203.85820770263672,23.071
2,1190400,1134750000,665600000,301.74053955078125,20.064
2,1190400,1032750000,204000000,646.9006652832031,17.153
2,1190400,1032750000,2133000000,258.5935363769531,20.662
2,1190400,1032750000,3199000000,227.69953155517575,21.159
2,1190400,1032750000,665600000,294.5065155029297,19.163
2,1190400,930750000,204000000,640.9811096191406,16.351
2,1190400,930750000,2133000000,273.79571533203125,19.659
2,1190400,930750000,3199000000,210.39633178710935,20.663
2,1190400,930750000,665600000,291.9166564941406,18.9105
2,1190400,828750000,204000000,650.500244140625,15.95
2,1190400,828750000,2133000000,256.0530471801758,20.463
2,1190400,828750000,3199000000,219.7079086303711,20.7615
2,1190400,828750000,665600000,313.2237548828125,18.554
2,1190400,726750000,204000000,651.9539794921875,15.549
2,1190400,726750000,2133000000,206.7104949951172,19.0595
2,1190400,726750000,3199000000,234.69242095947263,20.361
2,1190400,726750000,665600000,311.6474151611328,17.155
2,1190400,624750000,204000000,624.2306518554688,15.148
2,1190400,624750000,2133000000,231.68714904785156,19.459
2,1190400,624750000,3199000000,221.91588592529297,20.663
2,1190400,624750000,665600000,315.7122802734375,17.251
2,1190400,522750000,204000000,665.3331298828125,14.75
2,1190400,522750000,2133000000,269.88414001464844,18.059
2,1190400,522750000,3199000000,223.1205902099609,19.861
2,1190400,522750000,665600000,315.42286682128906,16.757
2,1190400,420750000,204000000,648.7331848144531,14.75
2,1190400,420750000,2133000000,262.0728302001953,18.657
2,1190400,420750000,3199000000,217.99890899658203,19.861
2,1190400,420750000,665600000,314.11572265625,16.3045
2,1190400,318750000,204000000,673.0288391113281,14.5455
2,1190400,318750000,2133000000,266.1105041503906,18.173
2,1190400,318750000,3199000000,238.77899169921875,19.676
2,1190400,318750000,665600000,298.9586639404297,16.605
2,1190400,216750000,204000000,685.8697509765625,14.349
2,1190400,216750000,2133000000,275.4970703125,18.274
2,1190400,216750000,3199000000,267.1405334472656,19.178
2,1190400,216750000,665600000,314.88856506347656,16.456
2,1190400,114750000,204000000,757.4771728515625,13.747
2,1190400,114750000,2133000000,471.789291381836,16.153
2,1190400,114750000,3199000000,470.05274963378906,16.919
2,1190400,114750000,665600000,480.11767578125,15.202
2,1344000,1300500000,204000000,629.1703491210938,19.157
2,1344000,1300500000,2133000000,235.47543334960935,23.474
2,1344000,1300500000,3199000000,191.65611267089844,25.672
2,1344000,1300500000,665600000,321.9852600097656,21.42
2,1344000,1236750000,204000000,638.9348449707031,18.7575
