cores,cpu,gpu,mem,observed_time,observed_power
2,422400,1236750000,2133000000,1129.042387008667,14.996
2,422400,1236750000,3199000000,1115.8723831176758,16.008
2,422400,1236750000,665600000,1325.9798288345337,14.2425
2,422400,1134750000,204000000,1733.897089958191,13.589
2,422400,1134750000,2133000000,1114.6351099014282,14.4945
2,422400,1134750000,3199000000,1138.0470991134644,15.108
2,422400,1134750000,665600000,1261.8516683578491,13.6905
2,422400,1032750000,204000000,1730.620503425598,13.186
2,422400,1032750000,2133000000,1159.7139835357666,14.094
2,422400,1032750000,3199000000,1148.868203163147,14.7075
2,422400,1032750000,665600000,1299.9342679977417,13.2355
2,422400,930750000,204000000,1769.9778079986572,13.186
2,422400,930750000,2133000000,1113.9068603515625,13.892
2,422400,930750000,3199000000,1155.714988708496,14.899
2,422400,930750000,665600000,1257.713794708252,13.087
2,422400,828750000,204000000,1717.0120477676392,12.784
2,422400,828750000,2133000000,1139.575719833374,13.491
2,422400,828750000,3199000000,1146.4829444885254,14.405
2,422400,828750000,665600000,1250.5468130111694,12.886
2,422400,726750000,204000000,1684.6894025802612,12.382
2,422400,726750000,2133000000,1180.2639961242676,13.442
2,422400,726750000,3199000000,1143.4714794158936,13.904
2,422400,726750000,665600000,1274.6875286102295,12.484
2,422400,624750000,204000000,1723.7811088562012,12.181
2,422400,624750000,2133000000,1101.8764972686768,13.091
2,422400,624750000,3199000000,1099.411129951477,13.893
2,422400,624750000,665600000,1233.0061197280884,12.585
2,422400,522750000,204000000,1729.6991348266602,11.9785
2,422400,522750000,2133000000,1167.035460472107,13.097
2,422400,522750000,3199000000,1127.7388334274292,14.101
2,422400,522750000,665600000,1263.474941253662,12.182
2,422400,420750000,204000000,1796.5434789657593,11.979
2,422400,420750000,2133000000,1162.9384756088257,13.196
2,422400,420750000,3199000000,1137.7301216125488,14.004
2,422400,420750000,665600000,1207.891821861267,12.784
2,422400,318750000,204000000,1795.337438583374,12.08
2,422400,318750000,2133000000,1196.460485458374,12.895
2,422400,318750000,3199000000,1161.3986492156982,13.7495
2,422400,318750000,665600000,1204.874873161316,12.182
2,422400,216750000,204000000,1735.4531288146973,11.778
2,422400,216750000,2133000000,1164.286732673645,12.7445
2,422400,216750000,3199000000,1102.656006813049,13.9525
2,422400,216750000,665600000,1247.322678565979,12.182
2,422400,114750000,204000000,1872.4126815795896,12.0295
2,422400,114750000,2133000000,1377.2109746932983,13.294
2,422400,114750000,3199000000,1333.723425865173,14.002
2,422400,114750000,665600000,1413.5888814926147,12.382
2,576000,1300500000,204000000,1056.5472841262815,17.911
2,576000,1300500000,2133000000,222.856879234314,21.649
2,576000,1300500000,3199000000,205.4835557937622,23.0555
2,576000,1300500000,665600000,379.6051740646362,19.937
2,576000,1236750000,204000000,1429.8051595687866,14.5915
2,576000,1236750000,2133000000,778.823971748352,15.608
2,576000,1236750000,3199000000,764.1772031784058,16.614
2,576000,1236750000,665600000,869.4270849227905,15.196
2,576000,1134750000,204000000,1386.2758874893188,14.09
2,576000,1134750000,2133000000,791.2205457687378,14.646
2,576000,1134750000,3199000000,776.4204740524292,15.911
2,576000,1134750000,665600000,848.9843606948853,14.34
2,576000,1032750000,204000000,1387.0412111282349,13.687
2,576000,1032750000,2133000000,795.9340810775757,14.2985
2,576000,1032750000,3199000000,762.3679637908936,15.408
2,576000,1032750000,665600000,865.1348352432251,13.889
2,576000,930750000,204000000,1400.163173675537,13.336
2,576000,930750000,2133000000,233.3307266235352,19.438
2,576000,930750000,3199000000,779.4597148895264,15.408
2,576000,930750000,665600000,859.8172664642334,13.741
2,576000,828750000,204000000,1437.8221035003662,12.935
2,576000,828750000,2133000000,806.8358898162842,14.394
2,576000,828750000,3199000000,754.2744874954224,14.506
2,576000,828750000,665600000,859.1099977493286,12.986
2,576000,726750000,204000000,1439.7292137145996,12.5315
2,576000,726750000,2133000000,788.5282039642334,13.489
2,576000,726750000,3199000000,782.6387882232666,14.604
2,576000,726750000,665600000,895.8756923675537,13.186
2,576000,624750000,204000000,1461.100935935974,12.583
2,576000,624750000,2133000000,789.7109985351562,13.39
2,576000,624750000,3199000000,764.4152641296387,14.103
2,576000,624750000,665600000,867.4664497375488,12.584
2,576000,522750000,204000000,1436.5301132202148,12.181
2,576000,522750000,2133000000,807.3852062225342,13.289
2,576000,522750000,3199000000,762.1991634368896,14.303
2,576000,522750000,665600000,884.713888168335,12.784
2,576000,420750000,204000000,1448.047399520874,12.081
2,576000,420750000,2133000000,791.9079065322876,12.988
2,576000,420750000,3199000000,772.3954916000366,14.0535
2,576000,420750000,665600000,879.0291547775269,12.6335
2,576000,318750000,204000000,1472.8856086730957,12.182
2,576000,318750000,2133000000,794.9674129486084,13.399
2,576000,318750000,3199000000,794.8760986328125,13.903
2,576000,318750000,665600000,876.4158487319946,12.2335
2,576000,216750000,204000000,1452.0055055618286,12.181
2,576000,216750000,2133000000,855.7877540588379,13.398
2,576000,216750000,3199000000,830.201268196106,14.4545
2,576000,216750000,665600000,910.5799198150636,12.5815
2,576000,114750000,204000000,1602.2093296051023,11.677
2,576000,114750000,2133000000,1157.3704481124878,13.398
2,576000,114750000,3199000000,1103.4531593322754,14.103
2,576000,114750000,665600000,1157.8916311264038,12.382
2,729600,1300500000,204000000,1289.953589439392,15.6
2,729600,1300500000,2133000000,575.5187273025513,16.8185
2,729600,1300500000,3199000000,580.1231861114502,17.622
2,729600,1300500000,665600000,677.3817539215088,15.803
2,729600,1236750000,204000000,1307.3482513427734,14.996
2,729600,1236750000,2133000000,635.7572078704834,15.7575
2,729600,1236750000,3199000000,602.9328107833862,16.414
2,729600,1236750000,665600000,690.4399394989014,15.5
2,729600,1134750000,204000000,1303.7536144256592,14.5885
2,729600,1134750000,2133000000,607.5702905654907,16.0585
2,729600,1134750000,3199000000,586.3709449768066,15.6585
2,729600,1134750000,665600000,666.8844223022461,15.297
2,729600,1032750000,204000000,1304.244041442871,13.839
2,729600,1032750000,2133000000,614.0819787979126,15.206
2,729600,1032750000,3199000000,604.0470600128174,16.212
2,729600,1032750000,665600000,716.3641452789307,14.196
2,729600,930750000,204000000,1280.0039052963257,13.5875
2,729600,930750000,2133000000,598.1813669204712,15.0075
2,729600,930750000,3199000000,577.0183801651001,15.0555
2,729600,930750000,665600000,667.9648160934448,14.6
2,729600,828750000,204000000,1294.392704963684,13.536
2,729600,828750000,2133000000,620.8466291427612,14.302
2,729600,828750000,3199000000,583.5802555084229,16.012
2,729600,828750000,665600000,650.5391597747803,14.594
2,729600,726750000,204000000,1278.0123949050903,13.186
2,729600,726750000,2133000000,592.6250219345093,14.001
2,729600,726750000,3199000000,577.8909921646118,14.505
2,729600,726750000,665600000,614.3018007278442,14.602
2,729600,624750000,204000000,1305.2260875701904,12.633
2,729600,624750000,2133000000,655.8592319488525,13.899
2,729600,624750000,3199000000,587.7879858016968,14.91
2,729600,624750000,665600000,661.4687442779541,13.9
2,729600,522750000,204000000,1332.744836807251,12.683
2,729600,522750000,2133000000,602.834939956665,14.002
2,729600,522750000,3199000000,549.2944717407227,14.103
2,729600,522750000,665600000,726.8955707550049,12.984
2,729600,420750000,204000000,1320.1614618301392,12.784
2,729600,420750000,2133000000,595.0050354003906,13.7985
2,729600,420750000,3199000000,608.4487438201904,14.202
2,729600,420750000,665600000,732.7150106430054,12.99
2,729600,318750000,204000000,1329.587697982788,12.58
2,729600,318750000,2133000000,638.4170055389404,13.599
2,729600,318750000,3199000000,588.6319875717163,14.808
2,729600,318750000,665600000,748.5363483428955,12.7805
2,729600,216750000,204000000,1370.2795505523682,12.281
2,729600,216750000,2133000000,705.6421041488647,13.598
2,729600,216750000,3199000000,692.1799182891846,14.956
2,729600,216750000,665600000,771.253228187561,12.885
2,729600,114750000,204000000,1497.923493385315,12.382
2,729600,114750000,2133000000,1031.568169593811,13.6
2,729600,114750000,3199000000,1028.3244848251345,14.4555
