total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.2Gi,3.2Gi,20Mi,1.8Gi,4.7Gi,3.474583625793457
7.2Gi,2.2Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,6.227226257324219
7.2Gi,2.2Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,8.798939943313599
7.2Gi,2.2Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,10.786609172821045
7.2Gi,2.2Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,12.538142442703247
7.2Gi,2.2Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,15.147243022918701
7.2Gi,2.2Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,17.18331217765808
7.2Gi,2.2Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,19.137043476104736
7.2Gi,2.2Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,21.174808502197266
7.2Gi,2.2Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,22.875853538513184
7.2Gi,2.2Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,24.70951819419861
7.2Gi,2.2Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,26.546345233917236
7.2Gi,2.2Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,28.508291721343994
7.2Gi,2.3Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,30.070205688476562
7.2Gi,2.2Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,32.190706968307495
7.2Gi,2.2Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,33.8655149936676
7.2Gi,2.2Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,35.51018738746643
7.2Gi,2.3Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,37.03113675117493
7.2Gi,2.3Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,38.808242082595825
7.2Gi,2.3Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,40.444308042526245
7.2Gi,2.3Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,42.411821365356445
7.2Gi,2.3Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,44.70482563972473
7.2Gi,2.3Gi,3.1Gi,20Mi,1.8Gi,4.7Gi,47.04311776161194
7.2Gi,2.4Gi,3.0Gi,20Mi,1.8Gi,4.6Gi,48.897862672805786
7.2Gi,2.6Gi,2.7Gi,20Mi,1.8Gi,4.3Gi,50.755237102508545
7.2Gi,2.7Gi,2.6Gi,20Mi,1.8Gi,4.2Gi,52.27088236808777
7.2Gi,2.7Gi,3.0Gi,20Mi,1.4Gi,4.2Gi,53.855929374694824
7.2Gi,2.7Gi,3.8Gi,20Mi,696Mi,4.2Gi,55.59172534942627
7.2Gi,2.3Gi,4.4Gi,20Mi,540Mi,4.7Gi,57.361572265625
7.2Gi,2.3Gi,4.4Gi,20Mi,543Mi,4.7Gi,59.153972864151
7.2Gi,2.3Gi,4.3Gi,20Mi,552Mi,4.6Gi,60.504979372024536
7.2Gi,2.4Gi,4.2Gi,21Mi,568Mi,4.6Gi,62.01410794258118
7.2Gi,2.4Gi,4.1Gi,93Mi,674Mi,4.5Gi,63.84877824783325
7.2Gi,2.4Gi,4.0Gi,103Mi,707Mi,4.4Gi,65.37661337852478
7.2Gi,2.5Gi,4.0Gi,103Mi,737Mi,4.4Gi,66.64287686347961
7.2Gi,2.5Gi,3.9Gi,103Mi,750Mi,4.4Gi,67.98573970794678
7.2Gi,2.5Gi,3.9Gi,103Mi,771Mi,4.3Gi,69.34525990486145
7.2Gi,2.5Gi,3.8Gi,103Mi,788Mi,4.3Gi,70.74105334281921
7.2Gi,2.6Gi,3.8Gi,103Mi,801Mi,4.3Gi,72.15163230895996
7.2Gi,2.6Gi,3.8Gi,103Mi,827Mi,4.3Gi,73.48347926139832
