total,used,free,log_time
3.6Gi,0.0Ki,3.6Gi,2.742943525314331
3.6Gi,0.0Ki,3.6Gi,4.198910713195801
3.6Gi,0.0Ki,3.6Gi,5.569738864898682
3.6Gi,0.0Ki,3.6Gi,6.837095022201538
3.6Gi,0.0Ki,3.6Gi,8.106244087219238
3.6Gi,0.0Ki,3.6Gi,9.32697081565857
3.6Gi,8.0Mi,3.6Gi,10.796546459197998
3.6Gi,8.0Mi,3.6Gi,12.261760473251343
3.6Gi,8.0Mi,3.6Gi,13.43419861793518
3.6Gi,8.0Mi,3.6Gi,14.610182762145996
3.6Gi,8.0Mi,3.6Gi,15.76901650428772
3.6Gi,8.0Mi,3.6Gi,16.96730327606201
3.6Gi,8.0Mi,3.6Gi,18.362057209014893
3.6Gi,8.0Mi,3.6Gi,19.667389154434204
3.6Gi,8.0Mi,3.6Gi,20.847479581832886
3.6Gi,8.0Mi,3.6Gi,22.21705675125122
3.6Gi,8.0Mi,3.6Gi,23.50621485710144
3.6Gi,8.0Mi,3.6Gi,24.79205346107483
3.6Gi,8.0Mi,3.6Gi,25.997695684432983
3.6Gi,8.0Mi,3.6Gi,27.257970809936523
3.6Gi,8.0Mi,3.6Gi,28.453185081481934
3.6Gi,8.0Mi,3.6Gi,29.73290228843689
