total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.0034167766571045
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,4.739634275436401
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,6.7234721183776855
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,8.554411172866821
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,10.06645154953003
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,11.623915910720825
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,13.242187023162842
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,14.898916959762573
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,16.366926193237305
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,17.866790533065796
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,19.716970443725586
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,21.068381786346436
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,22.60320734977722
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,24.384495973587036
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,25.96937894821167
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,27.678327083587646
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,29.160019874572754
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,30.904194831848145
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,32.420233488082886
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,33.81924510002136
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,35.63065576553345
7.2Gi,2.3Gi,2.8Gi,20Mi,2.0Gi,4.6Gi,37.270920515060425
7.2Gi,2.4Gi,2.7Gi,20Mi,2.0Gi,4.6Gi,39.01802611351013
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.5Gi,40.80908489227295
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,42.57365703582764
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,43.764402866363525
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,45.00078511238098
7.2Gi,2.1Gi,4.5Gi,20Mi,559Mi,4.9Gi,46.861106872558594
7.2Gi,2.1Gi,4.5Gi,20Mi,568Mi,4.9Gi,48.29699969291687
7.2Gi,2.1Gi,4.5Gi,20Mi,569Mi,4.9Gi,49.43708872795105
7.2Gi,2.1Gi,4.5Gi,20Mi,577Mi,4.8Gi,50.61424112319946
7.2Gi,2.2Gi,4.4Gi,29Mi,605Mi,4.8Gi,51.94695067405701
7.2Gi,2.2Gi,4.3Gi,94Mi,703Mi,4.7Gi,53.602911949157715
7.2Gi,2.3Gi,4.2Gi,103Mi,728Mi,4.6Gi,54.973273277282715
7.2Gi,2.3Gi,4.2Gi,103Mi,751Mi,4.6Gi,56.296249866485596
7.2Gi,2.3Gi,4.1Gi,103Mi,778Mi,4.5Gi,57.63345384597778
7.2Gi,2.3Gi,4.0Gi,103Mi,802Mi,4.5Gi,58.89525055885315
7.2Gi,2.4Gi,4.0Gi,103Mi,821Mi,4.5Gi,60.18203783035278
7.2Gi,2.4Gi,3.9Gi,103Mi,844Mi,4.5Gi,61.40229153633118
