total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.2Gi,2.7Gi,20Mi,2.3Gi,4.8Gi,2.327378273010254
7.2Gi,2.5Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,3.672041177749634
7.2Gi,2.6Gi,2.2Gi,57Mi,2.4Gi,4.3Gi,5.362231254577637
7.2Gi,3.0Gi,1.7Gi,103Mi,2.4Gi,3.8Gi,7.11347770690918
7.2Gi,3.4Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,8.505311489105225
7.2Gi,3.7Gi,1.1Gi,103Mi,2.4Gi,3.2Gi,9.832342624664307
7.2Gi,4.3Gi,476Mi,103Mi,2.4Gi,2.6Gi,11.084836721420288
7.2Gi,4.6Gi,155Mi,94Mi,2.4Gi,2.2Gi,12.427748680114746
7.2Gi,4.6Gi,165Mi,103Mi,2.4Gi,2.3Gi,13.886390209197998
7.2Gi,4.6Gi,173Mi,94Mi,2.4Gi,2.3Gi,15.207046747207642
7.2Gi,4.6Gi,143Mi,103Mi,2.4Gi,2.2Gi,16.58035135269165
7.2Gi,4.6Gi,151Mi,94Mi,2.4Gi,2.2Gi,17.90768814086914
7.2Gi,4.6Gi,151Mi,94Mi,2.4Gi,2.2Gi,19.304368257522583
7.2Gi,4.6Gi,150Mi,94Mi,2.4Gi,2.2Gi,20.661048889160156
7.2Gi,4.6Gi,150Mi,94Mi,2.4Gi,2.2Gi,22.050013065338135
7.2Gi,4.6Gi,150Mi,94Mi,2.4Gi,2.2Gi,23.427780389785767
7.2Gi,4.6Gi,150Mi,94Mi,2.4Gi,2.2Gi,24.77557897567749
7.2Gi,4.6Gi,151Mi,94Mi,2.4Gi,2.2Gi,26.12834620475769
7.2Gi,4.6Gi,150Mi,94Mi,2.4Gi,2.2Gi,27.503425359725952
7.2Gi,4.6Gi,150Mi,94Mi,2.4Gi,2.2Gi,28.866847038269043
7.2Gi,4.6Gi,140Mi,103Mi,2.4Gi,2.2Gi,30.16867470741272
7.2Gi,4.6Gi,143Mi,103Mi,2.4Gi,2.2Gi,31.427669048309326
7.2Gi,4.5Gi,283Mi,75Mi,2.4Gi,2.4Gi,32.70293688774109
