epoch,time,loss,accuracy,epochtime_ms,log_time
0,null,":",null,1162.4632568359375,31.418052673339844
0,null,":",null,447.02618408203125,31.865284204483032
0,null,":",null,445.9704284667969,32.31143355369568
0,null,":",null,448.2682800292969,32.75992822647095
0,null,":",null,455.056396484375,33.215370178222656
0,null,":",null,448.4986877441406,33.664361000061035
0,null,":",null,447.6968994140625,34.11268877983093
0,null,":",null,449.7991638183594,34.56270670890808
0,null,":",null,449.2564392089844,35.01219058036804
0,null,":",null,453.3524475097656,35.46590447425842
0,null,":",null,453.0913391113281,35.91928791999817
0,null,":",null,450.6326904296875,36.37036442756653
0,null,":",null,450.48114013671875,36.821247816085815
0,null,":",null,451.4775085449219,37.273077964782715
0,null,":",null,454.6662292480469,37.72805643081665
0,null,":",null,453.30023193359375,38.182480335235596
0,null,":",null,455.7465515136719,38.6385657787323
0,null,":",null,451.820556640625,39.09066605567932
0,null,":",null,451.5727233886719,39.542603731155396
0,null,":",null,451.009521484375,39.99391174316406
0,null,":",null,450.766845703125,40.44489598274231
0,null,":",null,453.3934020996094,40.898512840270996
0,null,":",null,452.0130615234375,41.35075259208679
0,null,":",null,451.00238037109375,41.801961183547974
0,null,":",null,451.2122802734375,42.25336980819702
0,null,":",null,453.0462646484375,42.70667910575867
0,null,":",null,451.7673034667969,43.158647298812866
0,null,":",null,452.3724670410156,43.6113715171814
0,null,":",null,452.99713134765625,44.06457281112671
0,null,":",null,453.0401306152344,44.5179283618927
0,null,":",null,453.91156005859375,44.97201728820801
0,null,":",null,453.14251708984375,45.42534327507019
0,null,":",null,453.2695007324219,45.87880730628967
0,null,":",null,452.6950378417969,46.33183193206787
0,null,":",null,453.6412048339844,46.78565192222595
0,null,":",null,452.68890380859375,47.23851418495178
0,null,":",null,453.2879333496094,47.692025899887085
0,null,":",null,454.0968933105469,48.14630198478699
0,null,":",null,454.35186767578125,48.60083317756653
0,null,":",null,453.8265686035156,49.054842472076416
0,null,":",null,454.8433837890625,49.50988435745239
0,null,":",null,454.14501953125,49.964200019836426
0,null,":",null,453.6494140625,50.418044567108154
0,null,":",null,453.8767395019531,50.87223029136658
0,null,":",null,455.26629638671875,51.32767581939697
0,null,":",null,453.9637756347656,51.781818866729736
0,null,":",null,455.2959899902344,52.23728609085083
0,null,":",null,453.7016296386719,52.69115734100342
0,null,":",null,454.9508972167969,53.14634394645691
0,null,":",null,457.1125793457031,53.60363292694092
0,null,":",null,455.2007751464844,54.059003591537476
0,null,":",null,455.8530578613281,54.51502871513367
0,null,":",null,456.92724609375,54.97212862968445
0,null,":",null,458.7008056640625,55.431050062179565
0,null,":",null,457.26617431640625,55.88848686218262
0,null,":",null,455.8520202636719,56.34450817108154
0,null,":",null,457.3040771484375,56.801982402801514
0,null,":",null,455.6543884277344,57.257816553115845
0,null,":",null,456.4909973144531,57.714486837387085
0,null,":",null,456.38861083984375,58.171168088912964
0,null,":",null,458.82366943359375,58.6301805973053
0,null,":",null,457.3655090332031,59.08772039413452
0,null,":",null,456.02099609375,59.54391574859619
0,null,":",null,457.41876220703125,60.00150656700134
0,null,":",null,455.3943176269531,60.45707821846008
0,null,":",null,457.3522033691406,60.91461181640625
0,null,":",null,457.7392578125,61.37252354621887
0,null,":",null,457.98297119140625,61.83073830604553
0,null,":",null,458.79193115234375,62.28970289230347
0,null,":",null,458.1058654785156,62.74797797203064
0,null,":",null,459.1769714355469,63.20732259750366
0,null,":",null,457.7628173828125,63.66525864601135
0,null,":",null,459.2414855957031,64.12467193603516
0,null,":",null,458.3628845214844,64.58322429656982
0,null,":",null,459.10833740234375,65.04251074790955
0,null,":",null,458.37823486328125,65.50107216835022
0,null,":",null,458.86053466796875,65.9601001739502
0,null,":",null,458.99981689453125,66.41927337646484
0,null,":",null,458.5144348144531,66.87797737121582
0,null,":",null,458.66802978515625,67.33682131767273
0,null,":",null,459.2507019042969,67.79624390602112
0,null,":",null,459.8159484863281,68.25623488426208
0,null,":",null,458.903564453125,68.71531414985657
0,null,":",null,459.3776550292969,69.17499542236328
0,null,":",null,460.9730529785156,69.63614988327026
0,null,":",null,460.8880615234375,70.09721040725708
0,null,":",null,459.1800231933594,70.556569814682
0,null,":",null,459.8620300292969,71.01661109924316
0,null,":",null,459.32952880859375,71.47613668441772
0,null,":",null,459.10528564453125,71.93542098999023
0,null,":",null,459.6357116699219,72.39522767066956
0,null,":",null,459.8763427734375,72.85527610778809
0,null,":",null,459.6756591796875,73.31512403488159
0,null,":",null,461.201416015625,73.77652049064636
0,null,":",null,459.8200378417969,74.23652195930481
0,null,":",null,459.8230895996094,74.69652366638184
0,null,":",null,460.8849792480469,75.15764570236206
0,null,":",null,461.11846923828125,75.61894869804382
0,null,":",null,459.5343322753906,76.07865905761719
0,null,":",null,460.6156921386719,76.53944945335388
0,null,":",null,460.916748046875,77.0005350112915
0,null,":",null,460.66278076171875,77.4613745212555
0,null,":",null,460.3023376464844,77.9218578338623
0,null,":",null,461.3130187988281,78.38334107398987
0,null,":",null,461.1706848144531,78.84468245506287
0,null,":",null,461.54034423828125,79.30639576911926
0,null,":",null,461.1072082519531,79.76767444610596
0,null,":",null,461.2495422363281,80.22909140586853
0,null,":",null,461.38983154296875,80.69066143035889
0,null,":",null,462.13018798828125,81.152987241745
0,null,":",null,461.5106506347656,81.61466884613037
0,null,":",null,460.92596435546875,82.07576394081116
0,null,":",null,461.70111083984375,82.53764057159424
0,null,":",null,461.8966979980469,82.99970817565918
0,null,":",null,462.59918212890625,83.46247911453247
0,null,":",null,461.37139892578125,83.92401719093323
0,null,":",null,463.7460632324219,84.3879406452179
0,null,":",null,461.8475646972656,84.84996342658997
0,null,":",null,463.6886901855469,85.31385493278503
0,null,":",null,462.32781982421875,85.77638125419617
0,null,":",null,461.7236328125,86.2382984161377
