total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.3Gi,2.5Gi,20Mi,2.3Gi,4.6Gi,2.0015711784362793
7.2Gi,2.6Gi,2.2Gi,36Mi,2.4Gi,4.3Gi,3.290371894836426
7.2Gi,3.1Gi,1.6Gi,103Mi,2.4Gi,3.7Gi,4.714949131011963
7.2Gi,3.5Gi,1.2Gi,103Mi,2.4Gi,3.3Gi,5.882664680480957
7.2Gi,4.3Gi,455Mi,103Mi,2.4Gi,2.6Gi,7.06837272644043
7.2Gi,4.6Gi,150Mi,93Mi,2.4Gi,2.3Gi,8.235918760299683
7.2Gi,4.6Gi,139Mi,103Mi,2.4Gi,2.3Gi,9.377922296524048
7.2Gi,4.6Gi,125Mi,94Mi,2.4Gi,2.2Gi,10.589951515197754
7.2Gi,4.6Gi,124Mi,94Mi,2.4Gi,2.2Gi,11.792954444885254
7.2Gi,4.6Gi,123Mi,94Mi,2.4Gi,2.2Gi,12.946846961975098
7.2Gi,4.6Gi,116Mi,103Mi,2.4Gi,2.2Gi,14.091001272201538
7.2Gi,4.6Gi,116Mi,103Mi,2.4Gi,2.2Gi,15.245465755462646
7.2Gi,4.6Gi,123Mi,94Mi,2.4Gi,2.2Gi,16.459428071975708
7.2Gi,4.6Gi,114Mi,103Mi,2.4Gi,2.2Gi,17.650083780288696
7.2Gi,4.6Gi,123Mi,94Mi,2.4Gi,2.2Gi,18.86588978767395
7.2Gi,4.6Gi,124Mi,94Mi,2.4Gi,2.2Gi,20.02852725982666
7.2Gi,4.6Gi,114Mi,103Mi,2.4Gi,2.2Gi,21.15582036972046
