total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,2.646397352218628
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,4.230512619018555
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,5.92343807220459
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,7.589596748352051
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,9.157247543334961
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,10.793300151824951
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,12.468046188354492
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,13.907845258712769
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,15.315876960754395
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,16.765371084213257
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,18.265167236328125
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,20.004279851913452
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,21.43054747581482
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,23.013256788253784
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,24.596023321151733
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,26.13026213645935
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,27.53911852836609
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,28.944280862808228
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,30.407799243927002
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,31.986980199813843
7.2Gi,2.3Gi,2.9Gi,20Mi,2.0Gi,4.7Gi,33.58063364028931
7.2Gi,2.4Gi,2.7Gi,20Mi,2.0Gi,4.5Gi,35.137410163879395
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,36.709781885147095
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,38.15692186355591
7.2Gi,2.1Gi,4.5Gi,20Mi,568Mi,4.8Gi,39.80588674545288
7.2Gi,2.1Gi,4.5Gi,20Mi,565Mi,4.8Gi,41.42838263511658
7.2Gi,2.1Gi,4.5Gi,20Mi,583Mi,4.8Gi,42.727330684661865
7.2Gi,2.2Gi,4.4Gi,20Mi,598Mi,4.8Gi,44.0456657409668
7.2Gi,2.3Gi,4.2Gi,93Mi,697Mi,4.6Gi,45.38876152038574
7.2Gi,2.3Gi,4.1Gi,103Mi,732Mi,4.6Gi,46.71150517463684
7.2Gi,2.3Gi,4.1Gi,103Mi,753Mi,4.6Gi,48.02233076095581
7.2Gi,2.3Gi,4.1Gi,103Mi,767Mi,4.5Gi,49.338709592819214
7.2Gi,2.4Gi,4.0Gi,103Mi,791Mi,4.5Gi,50.64274597167969
7.2Gi,2.4Gi,4.0Gi,103Mi,812Mi,4.5Gi,51.943517208099365
7.2Gi,2.4Gi,3.9Gi,103Mi,828Mi,4.4Gi,53.23268675804138
7.2Gi,2.5Gi,3.9Gi,103Mi,848Mi,4.4Gi,54.53537440299988
7.2Gi,2.5Gi,3.8Gi,103Mi,871Mi,4.4Gi,55.838844776153564
7.2Gi,2.5Gi,3.8Gi,103Mi,894Mi,4.4Gi,57.14537167549133
7.2Gi,2.5Gi,3.7Gi,103Mi,911Mi,4.3Gi,58.45220685005188
7.2Gi,2.6Gi,3.6Gi,103Mi,940Mi,4.3Gi,59.7587685585022
7.2Gi,2.6Gi,3.6Gi,103Mi,954Mi,4.2Gi,61.07036828994751
7.2Gi,2.7Gi,3.5Gi,103Mi,972Mi,4.2Gi,62.361215591430664
7.2Gi,2.7Gi,3.5Gi,103Mi,981Mi,4.1Gi,63.66015982627869
7.2Gi,2.8Gi,3.4Gi,103Mi,996Mi,4.1Gi,64.95841121673584
