files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20211/722637,78M/2G,2.8%,0.66816,seconds,49.55298638343811
23080,1,0/722637,0/2G,0%,1.1183,seconds,51.83897662162781
23080,1,19925/722637,77M/2G,2.76%,0.46465,seconds,170.37109375
