total,used,free,log_time
3.6Gi,1.0Mi,3.6Gi,2.594236373901367
3.6Gi,1.0Mi,3.6Gi,4.005721807479858
3.6Gi,1.0Mi,3.6Gi,5.40691065788269
3.6Gi,1.0Mi,3.6Gi,7.275765895843506
3.6Gi,1.0Mi,3.6Gi,8.898115396499634
3.6Gi,1.0Mi,3.6Gi,10.285771369934082
3.6Gi,1.0Mi,3.6Gi,11.695333480834961
3.6Gi,1.0Mi,3.6Gi,13.106685638427734
3.6Gi,1.0Mi,3.6Gi,14.570448875427246
3.6Gi,1.0Mi,3.6Gi,16.155729055404663
3.6Gi,1.0Mi,3.6Gi,17.532224416732788
3.6Gi,1.0Mi,3.6Gi,18.92649269104004
3.6Gi,1.0Mi,3.6Gi,20.346355199813843
3.6Gi,1.0Mi,3.6Gi,21.766950845718384
3.6Gi,1.0Mi,3.6Gi,23.151394844055176
3.6Gi,1.0Mi,3.6Gi,24.483654975891113
3.6Gi,1.0Mi,3.6Gi,25.86354899406433
3.6Gi,1.0Mi,3.6Gi,27.200143814086914
3.6Gi,1.0Mi,3.6Gi,28.69261336326599
3.6Gi,1.0Mi,3.6Gi,30.103883028030396
3.6Gi,1.0Mi,3.6Gi,31.39780044555664
3.6Gi,1.0Mi,3.6Gi,32.83643555641174
3.6Gi,1.0Mi,3.6Gi,34.2525155544281
