total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,2.8667092323303223
3.6Gi,4.0Mi,3.6Gi,4.861842632293701
3.6Gi,4.0Mi,3.6Gi,8.058881044387817
3.6Gi,4.0Mi,3.6Gi,10.407811164855957
3.6Gi,4.0Mi,3.6Gi,12.552984714508057
3.6Gi,4.0Mi,3.6Gi,14.244891166687012
3.6Gi,4.0Mi,3.6Gi,16.145754098892212
3.6Gi,4.0Mi,3.6Gi,18.267029523849487
3.6Gi,4.0Mi,3.6Gi,19.848416328430176
3.6Gi,4.0Mi,3.6Gi,21.931604623794556
3.6Gi,4.0Mi,3.6Gi,24.041570901870728
3.6Gi,4.0Mi,3.6Gi,25.901784420013428
3.6Gi,4.0Mi,3.6Gi,27.656604051589966
3.6Gi,4.0Mi,3.6Gi,29.90092182159424
3.6Gi,4.0Mi,3.6Gi,31.717546463012695
3.6Gi,4.0Mi,3.6Gi,33.44563317298889
3.6Gi,4.0Mi,3.6Gi,35.36685514450073
3.6Gi,4.0Mi,3.6Gi,37.22608494758606
3.6Gi,4.0Mi,3.6Gi,39.45149827003479
3.6Gi,4.0Mi,3.6Gi,41.73944878578186
3.6Gi,4.0Mi,3.6Gi,43.44565510749817
3.6Gi,4.0Mi,3.6Gi,45.08744239807129
3.6Gi,4.0Mi,3.6Gi,47.19558548927307
3.6Gi,4.0Mi,3.6Gi,48.847041606903076
3.6Gi,4.0Mi,3.6Gi,50.64750027656555
3.6Gi,4.0Mi,3.6Gi,52.68053603172302
3.6Gi,4.0Mi,3.6Gi,55.09567975997925
3.6Gi,4.0Mi,3.6Gi,56.88758587837219
3.6Gi,4.0Mi,3.6Gi,58.73136615753174
3.6Gi,4.0Mi,3.6Gi,60.39135241508484
3.6Gi,4.0Mi,3.6Gi,62.90584444999695
3.6Gi,4.0Mi,3.6Gi,64.73042821884155
3.6Gi,4.0Mi,3.6Gi,66.50612306594849
3.6Gi,4.0Mi,3.6Gi,68.90301632881165
3.6Gi,4.0Mi,3.6Gi,70.20549654960632
3.6Gi,4.0Mi,3.6Gi,71.61989235877991
3.6Gi,4.0Mi,3.6Gi,72.97255349159241
3.6Gi,4.0Mi,3.6Gi,75.06990003585815
3.6Gi,4.0Mi,3.6Gi,76.70739531517029
3.6Gi,4.0Mi,3.6Gi,78.1882643699646
3.6Gi,4.0Mi,3.6Gi,79.54471826553345
3.6Gi,4.0Mi,3.6Gi,81.08555865287781
3.6Gi,4.0Mi,3.6Gi,82.55579972267151
3.6Gi,4.0Mi,3.6Gi,83.93474221229553
3.6Gi,4.0Mi,3.6Gi,85.25053310394287
3.6Gi,4.0Mi,3.6Gi,86.78546833992004
3.6Gi,4.0Mi,3.6Gi,88.10543632507324
3.6Gi,4.0Mi,3.6Gi,89.66264081001282
3.6Gi,4.0Mi,3.6Gi,90.98409795761108
3.6Gi,4.0Mi,3.6Gi,92.5737533569336
3.6Gi,4.0Mi,3.6Gi,94.17559432983398
3.6Gi,4.0Mi,3.6Gi,95.79288387298584
3.6Gi,4.0Mi,3.6Gi,97.20092439651489
3.6Gi,4.0Mi,3.6Gi,98.65965032577515
3.6Gi,4.0Mi,3.6Gi,100.30119371414185
3.6Gi,4.0Mi,3.6Gi,101.87887597084045
3.6Gi,4.0Mi,3.6Gi,103.32632088661194
3.6Gi,4.0Mi,3.6Gi,104.69791340827942
3.6Gi,4.0Mi,3.6Gi,106.28075623512268
3.6Gi,4.0Mi,3.6Gi,107.6415467262268
3.6Gi,4.0Mi,3.6Gi,109.20337796211243
3.6Gi,4.0Mi,3.6Gi,110.53986644744873
3.6Gi,4.0Mi,3.6Gi,112.03834867477417
3.6Gi,4.0Mi,3.6Gi,113.58875155448914
3.6Gi,4.0Mi,3.6Gi,115.21705794334412
3.6Gi,4.0Mi,3.6Gi,116.72459888458252
3.6Gi,4.0Mi,3.6Gi,118.23535633087158
3.6Gi,4.0Mi,3.6Gi,119.6259274482727
3.6Gi,4.0Mi,3.6Gi,121.11315202713013
3.6Gi,4.0Mi,3.6Gi,122.5097405910492
3.6Gi,4.0Mi,3.6Gi,124.02062726020813
3.6Gi,4.0Mi,3.6Gi,125.46512055397034
3.6Gi,4.0Mi,3.6Gi,126.89702248573303
3.6Gi,4.0Mi,3.6Gi,128.482834815979
3.6Gi,4.0Mi,3.6Gi,129.9952530860901
3.6Gi,4.0Mi,3.6Gi,131.38421273231506
3.6Gi,4.0Mi,3.6Gi,132.7956120967865
3.6Gi,4.0Mi,3.6Gi,134.25416684150696
3.6Gi,4.0Mi,3.6Gi,135.7424762248993
3.6Gi,4.0Mi,3.6Gi,137.0787103176117
3.6Gi,4.0Mi,3.6Gi,138.4442811012268
3.6Gi,4.0Mi,3.6Gi,139.71702575683594
3.6Gi,4.0Mi,3.6Gi,141.21718406677246
3.6Gi,4.0Mi,3.6Gi,142.8736071586609
3.6Gi,4.0Mi,3.6Gi,144.28076004981995
3.6Gi,4.0Mi,3.6Gi,145.82122087478638
3.6Gi,4.0Mi,3.6Gi,147.24136018753052
3.6Gi,4.0Mi,3.6Gi,148.7085735797882
3.6Gi,4.0Mi,3.6Gi,150.1217737197876
3.6Gi,4.0Mi,3.6Gi,151.4300720691681
3.6Gi,4.0Mi,3.6Gi,152.9635066986084
3.6Gi,4.0Mi,3.6Gi,154.5248634815216
3.6Gi,4.0Mi,3.6Gi,155.844872713089
3.6Gi,4.0Mi,3.6Gi,157.36355423927307
3.6Gi,4.0Mi,3.6Gi,158.75392389297485
3.6Gi,4.0Mi,3.6Gi,160.1819326877594
3.6Gi,4.0Mi,3.6Gi,161.7266809940338
3.6Gi,4.0Mi,3.6Gi,163.3480565547943
3.6Gi,4.0Mi,3.6Gi,164.76798224449158
3.6Gi,4.0Mi,3.6Gi,166.0953025817871
3.6Gi,4.0Mi,3.6Gi,167.49368000030518
3.6Gi,4.0Mi,3.6Gi,168.92239332199097
3.6Gi,4.0Mi,3.6Gi,170.22206568717957
3.6Gi,4.0Mi,3.6Gi,171.75047945976257
3.6Gi,4.0Mi,3.6Gi,173.13620710372925
3.6Gi,4.0Mi,3.6Gi,174.55946564674377
3.6Gi,4.0Mi,3.6Gi,175.96341705322266
3.6Gi,4.0Mi,3.6Gi,177.4634494781494
3.6Gi,4.0Mi,3.6Gi,179.0061695575714
3.6Gi,4.0Mi,3.6Gi,180.58270621299744
3.6Gi,4.0Mi,3.6Gi,182.09679460525513
3.6Gi,4.0Mi,3.6Gi,183.45988655090332
3.6Gi,4.0Mi,3.6Gi,185.04374146461487
3.6Gi,4.0Mi,3.6Gi,186.63846158981323
3.6Gi,4.0Mi,3.6Gi,188.24141359329224
3.6Gi,4.0Mi,3.6Gi,190.29310703277588
3.6Gi,4.0Mi,3.6Gi,192.05308055877686
3.6Gi,4.0Mi,3.6Gi,193.711993932724
3.6Gi,8.0Mi,3.6Gi,195.86667466163635
3.6Gi,8.0Mi,3.6Gi,197.74033641815186
3.6Gi,8.0Mi,3.6Gi,199.33640003204346
3.6Gi,8.0Mi,3.6Gi,200.88572216033936
3.6Gi,8.0Mi,3.6Gi,202.3971197605133
3.6Gi,8.0Mi,3.6Gi,203.94564962387085
3.6Gi,8.0Mi,3.6Gi,205.51970887184143
3.6Gi,8.0Mi,3.6Gi,207.06746006011963
3.6Gi,8.0Mi,3.6Gi,208.80296874046326
3.6Gi,8.0Mi,3.6Gi,210.38398694992065
3.6Gi,8.0Mi,3.6Gi,211.94636392593384
