total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.2103819847106934
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,4.7184624671936035
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,6.052808523178101
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,7.514505863189697
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,9.06580638885498
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,10.68380856513977
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,12.131653070449829
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,13.670530319213867
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,15.373573303222656
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,16.909919023513794
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,18.65264344215393
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,20.592719554901123
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,22.400349617004395
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,24.36405873298645
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,26.323373317718506
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,28.18543243408203
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,29.772738933563232
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,31.307807683944702
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,32.85039210319519
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,34.152507305145264
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,35.493408203125
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,36.90821123123169
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,38.495779514312744
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,40.288947343826294
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,41.998653173446655
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,43.59735131263733
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,45.18787956237793
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,46.83330678939819
7.2Gi,2.2Gi,2.9Gi,20Mi,2.0Gi,4.7Gi,48.62774968147278
7.2Gi,2.4Gi,2.7Gi,20Mi,2.0Gi,4.5Gi,50.10713982582092
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,51.91270470619202
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,53.39229106903076
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,54.78498911857605
7.2Gi,2.1Gi,4.5Gi,20Mi,565Mi,4.9Gi,56.679662227630615
7.2Gi,2.1Gi,4.5Gi,20Mi,588Mi,4.8Gi,58.31038451194763
7.2Gi,2.2Gi,4.3Gi,57Mi,641Mi,4.7Gi,59.92723059654236
7.2Gi,2.2Gi,4.3Gi,94Mi,706Mi,4.7Gi,61.44121742248535
7.2Gi,2.3Gi,4.2Gi,94Mi,728Mi,4.6Gi,62.63582634925842
7.2Gi,2.3Gi,4.2Gi,103Mi,746Mi,4.6Gi,63.85965299606323
7.2Gi,2.3Gi,4.1Gi,103Mi,767Mi,4.6Gi,65.24728751182556
7.2Gi,2.3Gi,4.0Gi,103Mi,785Mi,4.5Gi,66.67002391815186
7.2Gi,2.4Gi,4.0Gi,103Mi,812Mi,4.5Gi,68.05978918075562
7.2Gi,2.4Gi,4.0Gi,103Mi,828Mi,4.5Gi,69.40917658805847
7.2Gi,2.4Gi,3.9Gi,103Mi,852Mi,4.5Gi,70.73611855506897
7.2Gi,2.4Gi,3.9Gi,103Mi,875Mi,4.4Gi,72.11529564857483
7.2Gi,2.5Gi,3.8Gi,103Mi,892Mi,4.4Gi,73.3585057258606
7.2Gi,2.5Gi,3.8Gi,103Mi,908Mi,4.4Gi,74.7012882232666
7.2Gi,2.6Gi,3.7Gi,103Mi,932Mi,4.3Gi,75.99674797058105
7.2Gi,2.6Gi,3.6Gi,103Mi,952Mi,4.3Gi,77.23265552520752
7.2Gi,2.6Gi,3.6Gi,103Mi,971Mi,4.2Gi,78.55660676956177
7.2Gi,2.6Gi,3.6Gi,103Mi,983Mi,4.2Gi,79.94350910186768
7.2Gi,2.7Gi,3.5Gi,103Mi,998Mi,4.2Gi,81.22740125656128
7.2Gi,2.7Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,82.42440056800842
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,83.69208288192749
7.2Gi,2.8Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,84.99908328056335
7.2Gi,2.9Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,86.1826741695404
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,87.42938423156738
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.9Gi,88.71291255950928
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.8Gi,90.2788314819336
7.2Gi,3.0Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,91.79698920249939
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,93.22545051574707
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,94.4099497795105
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,95.65302801132202
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,96.83484888076782
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,98.23415565490723
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,99.4700608253479
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,100.89678812026978
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,102.15297341346741
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,103.54305052757263
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.7Gi,104.89370059967041
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.7Gi,106.13271164894104
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.7Gi,107.35638976097107
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.7Gi,108.59423542022705
