total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,4.480821371078491
3.6Gi,4.0Mi,3.6Gi,6.6385719776153564
3.6Gi,4.0Mi,3.6Gi,8.39806342124939
3.6Gi,4.0Mi,3.6Gi,10.132953882217407
3.6Gi,4.0Mi,3.6Gi,12.23767614364624
3.6Gi,4.0Mi,3.6Gi,14.206831932067871
3.6Gi,4.0Mi,3.6Gi,15.758768796920776
3.6Gi,4.0Mi,3.6Gi,17.668073892593384
3.6Gi,4.0Mi,3.6Gi,19.26651954650879
3.6Gi,4.0Mi,3.6Gi,21.037086009979248
3.6Gi,4.0Mi,3.6Gi,23.140696048736572
3.6Gi,4.0Mi,3.6Gi,25.087798595428467
3.6Gi,4.0Mi,3.6Gi,26.562819480895996
3.6Gi,4.0Mi,3.6Gi,28.094666004180908
3.6Gi,4.0Mi,3.6Gi,30.323511838912964
3.6Gi,4.0Mi,3.6Gi,32.39393496513367
3.6Gi,4.0Mi,3.6Gi,33.94116830825806
3.6Gi,4.0Mi,3.6Gi,35.302950382232666
3.6Gi,4.0Mi,3.6Gi,36.720799684524536
3.6Gi,4.0Mi,3.6Gi,38.08435416221619
3.6Gi,4.0Mi,3.6Gi,39.41474390029907
3.6Gi,4.0Mi,3.6Gi,40.81034994125366
3.6Gi,4.0Mi,3.6Gi,42.12665057182312
3.6Gi,4.0Mi,3.6Gi,43.483906984329224
3.6Gi,4.0Mi,3.6Gi,44.87091851234436
3.6Gi,4.0Mi,3.6Gi,46.30077266693115
3.6Gi,4.0Mi,3.6Gi,47.68010473251343
3.6Gi,4.0Mi,3.6Gi,49.0480055809021
3.6Gi,4.0Mi,3.6Gi,50.42101573944092
3.6Gi,4.0Mi,3.6Gi,51.746259927749634
3.6Gi,4.0Mi,3.6Gi,53.09792470932007
3.6Gi,4.0Mi,3.6Gi,54.444668769836426
3.6Gi,4.0Mi,3.6Gi,55.78182315826416
3.6Gi,4.0Mi,3.6Gi,57.334840059280396
3.6Gi,4.0Mi,3.6Gi,58.913381576538086
3.6Gi,4.0Mi,3.6Gi,60.28648853302002
3.6Gi,4.0Mi,3.6Gi,61.57126784324646
3.6Gi,4.0Mi,3.6Gi,63.00540256500244
3.6Gi,4.0Mi,3.6Gi,64.32881712913513
3.6Gi,4.0Mi,3.6Gi,65.6865668296814
3.6Gi,4.0Mi,3.6Gi,67.00992059707642
3.6Gi,4.0Mi,3.6Gi,68.38418459892273
3.6Gi,4.0Mi,3.6Gi,69.73239302635193
3.6Gi,4.0Mi,3.6Gi,71.0338065624237
3.6Gi,4.0Mi,3.6Gi,72.46191501617432
3.6Gi,4.0Mi,3.6Gi,73.75697898864746
3.6Gi,4.0Mi,3.6Gi,75.10718488693237
3.6Gi,4.0Mi,3.6Gi,76.60946369171143
3.6Gi,4.0Mi,3.6Gi,77.91724824905396
3.6Gi,4.0Mi,3.6Gi,79.26759147644043
3.6Gi,4.0Mi,3.6Gi,80.58437943458557
3.6Gi,4.0Mi,3.6Gi,81.9121162891388
3.6Gi,4.0Mi,3.6Gi,83.21190810203552
3.6Gi,4.0Mi,3.6Gi,84.56349730491638
3.6Gi,4.0Mi,3.6Gi,85.82454991340637
3.6Gi,4.0Mi,3.6Gi,87.21842098236084
3.6Gi,4.0Mi,3.6Gi,88.61565351486206
3.6Gi,4.0Mi,3.6Gi,89.91932082176208
3.6Gi,4.0Mi,3.6Gi,91.24906730651855
3.6Gi,4.0Mi,3.6Gi,92.71621751785278
3.6Gi,4.0Mi,3.6Gi,94.1445562839508
3.6Gi,4.0Mi,3.6Gi,95.66941690444946
3.6Gi,4.0Mi,3.6Gi,96.96238589286804
3.6Gi,4.0Mi,3.6Gi,98.43602061271667
3.6Gi,4.0Mi,3.6Gi,99.7521858215332
3.6Gi,4.0Mi,3.6Gi,101.1821858882904
3.6Gi,4.0Mi,3.6Gi,102.56372690200806
3.6Gi,4.0Mi,3.6Gi,104.04666090011597
3.6Gi,4.0Mi,3.6Gi,105.37872767448425
3.6Gi,4.0Mi,3.6Gi,106.75398588180542
3.6Gi,4.0Mi,3.6Gi,108.24961757659912
3.6Gi,4.0Mi,3.6Gi,109.62242293357849
3.6Gi,4.0Mi,3.6Gi,110.9381799697876
3.6Gi,4.0Mi,3.6Gi,112.24939465522766
3.6Gi,4.0Mi,3.6Gi,113.59077763557434
3.6Gi,4.0Mi,3.6Gi,114.97848963737488
3.6Gi,4.0Mi,3.6Gi,116.35809326171875
3.6Gi,4.0Mi,3.6Gi,117.85466527938843
3.6Gi,4.0Mi,3.6Gi,119.30283689498901
3.6Gi,4.0Mi,3.6Gi,120.72064566612244
3.6Gi,4.0Mi,3.6Gi,122.09404683113098
3.6Gi,4.0Mi,3.6Gi,123.45851731300354
3.6Gi,4.0Mi,3.6Gi,124.97921323776245
3.6Gi,4.0Mi,3.6Gi,126.52675342559814
3.6Gi,4.0Mi,3.6Gi,127.89452648162842
3.6Gi,4.0Mi,3.6Gi,129.3151798248291
3.6Gi,4.0Mi,3.6Gi,130.93813371658325
3.6Gi,4.0Mi,3.6Gi,132.7446150779724
3.6Gi,4.0Mi,3.6Gi,134.55313396453857
3.6Gi,4.0Mi,3.6Gi,136.0697786808014
3.6Gi,4.0Mi,3.6Gi,137.8997883796692
3.6Gi,4.0Mi,3.6Gi,139.55898070335388
3.6Gi,4.0Mi,3.6Gi,141.32203006744385
3.6Gi,6.0Mi,3.6Gi,143.35780215263367
3.6Gi,6.0Mi,3.6Gi,145.27792644500732
3.6Gi,6.0Mi,3.6Gi,147.0613329410553
3.6Gi,6.0Mi,3.6Gi,148.9406054019928
3.6Gi,6.0Mi,3.6Gi,150.73063468933105
3.6Gi,6.0Mi,3.6Gi,152.55590438842773
3.6Gi,8.0Mi,3.6Gi,154.2597599029541
3.6Gi,8.0Mi,3.6Gi,156.03896403312683
3.6Gi,8.0Mi,3.6Gi,157.72275614738464
3.6Gi,8.0Mi,3.6Gi,159.45468068122864
3.6Gi,8.0Mi,3.6Gi,161.12491703033447
3.6Gi,8.0Mi,3.6Gi,162.7229540348053
