cores,cpu,gpu,mem,observed_time,bs,observed_power
4,729600,114750000,2133000000,9.366288185119629,1.0,14.814
4,729600,114750000,3199000000,9.737200260162354,1.0,15.817
8,729600,114750000,665600000,9.480192184448242,1.0,14.303
8,729600,114750000,2133000000,9.300015926361084,1.0,15.308
8,729600,114750000,3199000000,9.276240348815918,1.0,16.016
12,729600,114750000,665600000,9.554368019104004,1.0,14.305
12,729600,114750000,2133000000,9.340047836303711,1.0,15.311
12,729600,114750000,3199000000,9.41812801361084,1.0,16.016
4,729600,318750000,665600000,6.970495939254761,1.0,14.909
4,729600,318750000,2133000000,4.782480001449585,1.0,20.737
4,729600,318750000,3199000000,5.550784111022949,1.0,16.421
8,729600,318750000,665600000,6.139024019241333,1.0,14.103
8,729600,318750000,2133000000,4.336496114730835,1.0,20.741
8,729600,318750000,3199000000,5.503632068634033,1.0,17.123
12,729600,318750000,665600000,6.129999876022339,1.0,14.909
12,729600,318750000,2133000000,4.285168170928955,1.0,20.741
12,729600,318750000,3199000000,5.475359916687012,1.0,17.123
4,729600,522750000,665600000,6.0938401222229,1.0,15.312
4,729600,522750000,2133000000,4.527408123016357,1.0,20.342
4,729600,522750000,3199000000,4.896687984466553,1.0,17.424
8,729600,522750000,665600000,6.038735866546631,1.0,15.306
8,729600,522750000,2133000000,4.274048089981079,1.0,20.74
8,729600,522750000,3199000000,4.761312007904053,1.0,17.525
12,729600,522750000,665600000,5.900048017501831,1.0,15.309
12,729600,522750000,2133000000,4.286384105682373,1.0,20.744
12,729600,522750000,3199000000,4.730096101760864,1.0,17.424
4,729600,726750000,665600000,5.813503980636597,1.0,15.711
4,729600,726750000,2133000000,4.320511817932129,1.0,20.338
4,729600,726750000,3199000000,4.4340479373931885,1.0,18.228
8,729600,726750000,665600000,5.906351804733276,1.0,15.711
8,729600,726750000,2133000000,4.404927968978882,1.0,20.74
8,729600,726750000,3199000000,4.402384042739868,1.0,18.228
12,729600,726750000,665600000,5.936768054962158,1.0,15.711
12,729600,726750000,2133000000,4.3023841381073,1.0,20.74
12,729600,726750000,3199000000,4.397135972976685,1.0,18.228
4,729600,930750000,665600000,6.281919956207275,1.0,16.515
4,729600,930750000,2133000000,4.41481614112854,1.0,20.741
4,729600,930750000,3199000000,4.846704006195068,1.0,19.036
8,729600,930750000,665600000,5.835391998291016,1.0,16.917
8,729600,930750000,2133000000,4.2870399951934814,1.0,20.732
8,729600,930750000,3199000000,4.229648113250732,1.0,19.036
12,729600,930750000,665600000,5.928319931030273,1.0,16.917
