total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,2.516124963760376
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,4.310513019561768
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,5.619732618331909
7.2Gi,2.2Gi,2.9Gi,20Mi,2.0Gi,4.8Gi,7.0549705028533936
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,8.593039274215698
7.2Gi,2.5Gi,3.7Gi,20Mi,916Mi,4.4Gi,10.33599066734314
7.2Gi,2.1Gi,4.5Gi,20Mi,570Mi,4.9Gi,12.033998966217041
7.2Gi,2.1Gi,4.5Gi,20Mi,585Mi,4.8Gi,13.316406726837158
7.2Gi,2.2Gi,4.3Gi,57Mi,638Mi,4.7Gi,14.922960996627808
7.2Gi,2.2Gi,4.2Gi,103Mi,739Mi,4.6Gi,16.740106344223022
7.2Gi,2.3Gi,4.1Gi,103Mi,761Mi,4.6Gi,17.97243905067444
7.2Gi,2.3Gi,4.1Gi,103Mi,774Mi,4.5Gi,19.1761212348938
7.2Gi,2.3Gi,4.0Gi,103Mi,792Mi,4.5Gi,20.3713161945343
7.2Gi,2.4Gi,4.0Gi,103Mi,818Mi,4.5Gi,21.591450214385986
7.2Gi,2.4Gi,3.9Gi,103Mi,838Mi,4.4Gi,22.869935274124146
7.2Gi,2.4Gi,3.9Gi,103Mi,863Mi,4.4Gi,24.128793239593506
7.2Gi,2.5Gi,3.8Gi,103Mi,887Mi,4.4Gi,25.3210232257843
7.2Gi,2.5Gi,3.8Gi,103Mi,906Mi,4.4Gi,26.693522214889526
7.2Gi,2.5Gi,3.7Gi,103Mi,933Mi,4.3Gi,27.912357091903687
7.2Gi,2.6Gi,3.7Gi,103Mi,957Mi,4.3Gi,29.11925959587097
7.2Gi,2.6Gi,3.6Gi,103Mi,971Mi,4.2Gi,30.330883264541626
7.2Gi,2.7Gi,3.5Gi,103Mi,990Mi,4.2Gi,31.539674997329712
7.2Gi,2.7Gi,3.5Gi,103Mi,999Mi,4.2Gi,32.72307372093201
7.2Gi,2.7Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,33.93630075454712
7.2Gi,2.8Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,35.15810751914978
7.2Gi,3.0Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,36.36058068275452
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.8Gi,37.616979122161865
7.2Gi,3.0Gi,3.1Gi,103Mi,1.1Gi,3.8Gi,38.972609758377075
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,40.17000675201416
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,41.37561845779419
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,42.56444978713989
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,43.891578912734985
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,45.173763275146484
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,46.377723932266235
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,47.616042613983154
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,48.86380362510681
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.7Gi,50.1161150932312
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.7Gi,51.31535601615906
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.7Gi,52.50842547416687
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,53.72826099395752
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,54.942840337753296
7.2Gi,3.3Gi,2.5Gi,103Mi,1.3Gi,3.6Gi,56.12715196609497
7.2Gi,3.3Gi,2.5Gi,103Mi,1.3Gi,3.6Gi,57.33501863479614
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,58.567673444747925
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,59.754982233047485
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,60.9666063785553
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.6Gi,62.170520305633545
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.6Gi,63.375476598739624
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,64.57589435577393
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,65.80724787712097
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,67.07521963119507
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,68.34979701042175
7.2Gi,3.5Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,69.62109565734863
7.2Gi,3.5Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,70.82140684127808
7.2Gi,3.5Gi,2.1Gi,103Mi,1.5Gi,3.4Gi,72.02022647857666
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,73.24249625205994
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.3Gi,74.44590735435486
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.3Gi,75.65794897079468
7.2Gi,3.6Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,76.85687494277954
7.2Gi,3.6Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,78.0923285484314
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,79.29612851142883
7.2Gi,3.7Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,80.56683683395386
7.2Gi,3.7Gi,1.8Gi,103Mi,1.6Gi,3.2Gi,81.8118908405304
7.2Gi,3.8Gi,1.8Gi,103Mi,1.7Gi,3.1Gi,83.15083742141724
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,84.38933753967285
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,85.56889462471008
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,86.76034307479858
7.2Gi,3.8Gi,1.6Gi,103Mi,1.7Gi,3.1Gi,87.99242901802063
7.2Gi,4.0Gi,1.4Gi,103Mi,1.7Gi,2.9Gi,89.1866979598999
7.2Gi,4.5Gi,968Mi,103Mi,1.7Gi,2.4Gi,90.462810754776
7.2Gi,4.9Gi,551Mi,103Mi,1.8Gi,2.0Gi,91.780690908432
7.2Gi,4.9Gi,523Mi,103Mi,1.8Gi,2.0Gi,92.96406722068787
7.2Gi,4.9Gi,487Mi,103Mi,1.8Gi,2.0Gi,94.18444061279297
7.2Gi,4.9Gi,442Mi,103Mi,1.8Gi,2.0Gi,95.37919116020203
7.2Gi,4.9Gi,390Mi,103Mi,1.8Gi,1.9Gi,96.65018391609192
7.2Gi,5.0Gi,311Mi,103Mi,1.9Gi,1.9Gi,97.98449087142944
7.2Gi,5.1Gi,155Mi,103Mi,1.9Gi,1.7Gi,99.21906089782715
7.2Gi,5.2Gi,148Mi,94Mi,1.9Gi,1.7Gi,100.73063850402832
7.2Gi,5.2Gi,142Mi,94Mi,1.9Gi,1.7Gi,102.1173369884491
7.2Gi,5.2Gi,132Mi,99Mi,1.9Gi,1.7Gi,103.40736103057861
7.2Gi,5.2Gi,135Mi,94Mi,1.9Gi,1.7Gi,104.6870014667511
7.2Gi,5.2Gi,129Mi,94Mi,1.9Gi,1.7Gi,105.97169947624207
