total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,2.8Gi,20Mi,2.3Gi,4.9Gi,2.304795742034912
7.2Gi,2.1Gi,2.7Gi,20Mi,2.3Gi,4.8Gi,3.7411937713623047
7.2Gi,2.2Gi,2.6Gi,20Mi,2.3Gi,4.7Gi,5.139952659606934
7.2Gi,2.4Gi,2.4Gi,20Mi,2.3Gi,4.6Gi,6.531678199768066
7.2Gi,2.5Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,7.941176414489746
7.2Gi,2.6Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,9.354907989501953
7.2Gi,2.7Gi,2.1Gi,56Mi,2.4Gi,4.2Gi,10.866863250732422
7.2Gi,2.9Gi,1.8Gi,103Mi,2.4Gi,4.0Gi,12.3506019115448
7.2Gi,3.1Gi,1.7Gi,103Mi,2.4Gi,3.8Gi,13.750837087631226
7.2Gi,3.2Gi,1.5Gi,103Mi,2.4Gi,3.7Gi,15.150885581970215
7.2Gi,3.3Gi,1.4Gi,103Mi,2.4Gi,3.6Gi,16.55094051361084
7.2Gi,3.5Gi,1.3Gi,103Mi,2.4Gi,3.4Gi,17.948957204818726
7.2Gi,3.6Gi,1.1Gi,103Mi,2.4Gi,3.2Gi,19.350339651107788
7.2Gi,3.8Gi,954Mi,103Mi,2.4Gi,3.0Gi,20.749488353729248
7.2Gi,4.2Gi,516Mi,103Mi,2.4Gi,2.6Gi,22.155588388442993
7.2Gi,4.4Gi,365Mi,103Mi,2.4Gi,2.5Gi,23.564263582229614
7.2Gi,4.6Gi,151Mi,75Mi,2.4Gi,2.3Gi,25.01537013053894
7.2Gi,4.6Gi,155Mi,84Mi,2.4Gi,2.3Gi,26.497453451156616
7.2Gi,4.6Gi,152Mi,85Mi,2.4Gi,2.3Gi,27.937833070755005
7.2Gi,4.6Gi,127Mi,84Mi,2.4Gi,2.2Gi,29.39156723022461
7.2Gi,4.6Gi,128Mi,84Mi,2.4Gi,2.2Gi,30.859458923339844
7.2Gi,4.6Gi,128Mi,84Mi,2.4Gi,2.2Gi,32.32343292236328
7.2Gi,4.6Gi,127Mi,84Mi,2.4Gi,2.2Gi,33.76843547821045
7.2Gi,4.6Gi,128Mi,84Mi,2.4Gi,2.2Gi,35.20583128929138
7.2Gi,4.6Gi,126Mi,87Mi,2.4Gi,2.2Gi,36.66454577445984
7.2Gi,4.6Gi,119Mi,93Mi,2.4Gi,2.2Gi,38.10276556015015
7.2Gi,4.6Gi,121Mi,93Mi,2.4Gi,2.2Gi,39.591448068618774
7.2Gi,4.6Gi,117Mi,93Mi,2.4Gi,2.2Gi,41.11109256744385
7.2Gi,4.6Gi,117Mi,93Mi,2.4Gi,2.2Gi,42.5594961643219
