total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,2.664665699005127
3.6Gi,4.0Mi,3.6Gi,3.9683027267456055
3.6Gi,4.0Mi,3.6Gi,5.3408167362213135
3.6Gi,4.0Mi,3.6Gi,6.627231121063232
3.6Gi,4.0Mi,3.6Gi,8.144170999526978
3.6Gi,4.0Mi,3.6Gi,9.51879620552063
3.6Gi,4.0Mi,3.6Gi,10.836675643920898
3.6Gi,4.0Mi,3.6Gi,12.049278497695923
3.6Gi,4.0Mi,3.6Gi,13.175371408462524
3.6Gi,4.0Mi,3.6Gi,14.295560836791992
3.6Gi,4.0Mi,3.6Gi,15.404168128967285
3.6Gi,4.0Mi,3.6Gi,16.515647649765015
3.6Gi,4.0Mi,3.6Gi,17.64394521713257
3.6Gi,4.0Mi,3.6Gi,18.812625885009766
3.6Gi,4.0Mi,3.6Gi,19.93418312072754
3.6Gi,4.0Mi,3.6Gi,21.043960094451904
3.6Gi,4.0Mi,3.6Gi,22.1514995098114
3.6Gi,4.0Mi,3.6Gi,23.266018629074097
3.6Gi,4.0Mi,3.6Gi,24.386158227920532
3.6Gi,4.0Mi,3.6Gi,25.514606714248657
3.6Gi,4.0Mi,3.6Gi,26.632651805877686
3.6Gi,4.0Mi,3.6Gi,27.742120265960693
3.6Gi,4.0Mi,3.6Gi,28.883415699005127
3.6Gi,4.0Mi,3.6Gi,30.042996406555176
3.6Gi,4.0Mi,3.6Gi,31.207828760147095
3.6Gi,4.0Mi,3.6Gi,32.339051485061646
3.6Gi,4.0Mi,3.6Gi,33.48849940299988
3.6Gi,4.0Mi,3.6Gi,34.63048195838928
3.6Gi,4.0Mi,3.6Gi,35.747814893722534
3.6Gi,4.0Mi,3.6Gi,36.87249398231506
3.6Gi,4.0Mi,3.6Gi,37.99484419822693
3.6Gi,4.0Mi,3.6Gi,39.12230658531189
3.6Gi,4.0Mi,3.6Gi,40.24734687805176
3.6Gi,4.0Mi,3.6Gi,41.376429319381714
3.6Gi,4.0Mi,3.6Gi,42.494099140167236
3.6Gi,4.0Mi,3.6Gi,43.62794804573059
3.6Gi,4.0Mi,3.6Gi,44.74877381324768
3.6Gi,4.0Mi,3.6Gi,45.85787105560303
3.6Gi,4.0Mi,3.6Gi,46.96748614311218
3.6Gi,4.0Mi,3.6Gi,48.07896113395691
3.6Gi,4.0Mi,3.6Gi,49.20191311836243
3.6Gi,4.0Mi,3.6Gi,50.326085567474365
3.6Gi,4.0Mi,3.6Gi,51.44240093231201
3.6Gi,4.0Mi,3.6Gi,52.549986362457275
3.6Gi,4.0Mi,3.6Gi,53.66002297401428
3.6Gi,4.0Mi,3.6Gi,54.77544832229614
3.6Gi,4.0Mi,3.6Gi,55.91303873062134
3.6Gi,4.0Mi,3.6Gi,57.039560317993164
3.6Gi,4.0Mi,3.6Gi,58.1475567817688
3.6Gi,4.0Mi,3.6Gi,59.25575518608093
3.6Gi,4.0Mi,3.6Gi,60.36897563934326
3.6Gi,4.0Mi,3.6Gi,61.5160710811615
3.6Gi,4.0Mi,3.6Gi,62.67912292480469
3.6Gi,4.0Mi,3.6Gi,63.78840160369873
3.6Gi,4.0Mi,3.6Gi,64.895681142807
3.6Gi,4.0Mi,3.6Gi,66.01278972625732
3.6Gi,4.0Mi,3.6Gi,67.13409090042114
3.6Gi,4.0Mi,3.6Gi,68.27700543403625
3.6Gi,4.0Mi,3.6Gi,69.38757991790771
3.6Gi,4.0Mi,3.6Gi,70.49476170539856
3.6Gi,4.0Mi,3.6Gi,71.6102933883667
3.6Gi,4.0Mi,3.6Gi,72.73293256759644
3.6Gi,4.0Mi,3.6Gi,73.84775471687317
3.6Gi,4.0Mi,3.6Gi,75.01564478874207
3.6Gi,4.0Mi,3.6Gi,76.13425374031067
3.6Gi,4.0Mi,3.6Gi,77.26772904396057
3.6Gi,4.0Mi,3.6Gi,78.38998222351074
3.6Gi,4.0Mi,3.6Gi,79.49643206596375
3.6Gi,4.0Mi,3.6Gi,80.61891388893127
3.6Gi,4.0Mi,3.6Gi,81.73649835586548
3.6Gi,4.0Mi,3.6Gi,82.87168169021606
3.6Gi,4.0Mi,3.6Gi,84.02732491493225
3.6Gi,4.0Mi,3.6Gi,85.2009551525116
3.6Gi,4.0Mi,3.6Gi,86.3329701423645
3.6Gi,4.0Mi,3.6Gi,87.45517778396606
3.6Gi,4.0Mi,3.6Gi,88.58754706382751
3.6Gi,4.0Mi,3.6Gi,89.70731687545776
3.6Gi,4.0Mi,3.6Gi,90.82043147087097
3.6Gi,4.0Mi,3.6Gi,91.9671881198883
3.6Gi,4.0Mi,3.6Gi,93.10735201835632
3.6Gi,4.0Mi,3.6Gi,94.22674489021301
3.6Gi,4.0Mi,3.6Gi,95.42483973503113
3.6Gi,4.0Mi,3.6Gi,96.56137943267822
3.6Gi,4.0Mi,3.6Gi,97.69628405570984
3.6Gi,5.0Mi,3.6Gi,99.07103490829468
3.6Gi,5.0Mi,3.6Gi,100.39193677902222
3.6Gi,5.0Mi,3.6Gi,101.5234591960907
3.6Gi,5.0Mi,3.6Gi,102.62913346290588
3.6Gi,5.0Mi,3.6Gi,103.8063611984253
3.6Gi,6.0Mi,3.6Gi,105.0713427066803
3.6Gi,6.0Mi,3.6Gi,106.21638464927673
3.6Gi,6.0Mi,3.6Gi,107.40426206588745
3.6Gi,6.0Mi,3.6Gi,108.5401062965393
3.6Gi,6.0Mi,3.6Gi,109.64891695976257
3.6Gi,6.0Mi,3.6Gi,110.80938148498535
3.6Gi,6.0Mi,3.6Gi,111.95334529876709
3.6Gi,5.0Mi,3.6Gi,113.08435893058777
