total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,2.8Gi,20Mi,2.3Gi,4.9Gi,2.7323126792907715
7.2Gi,2.0Gi,2.8Gi,20Mi,2.3Gi,4.9Gi,4.689650535583496
7.2Gi,2.2Gi,2.6Gi,20Mi,2.3Gi,4.7Gi,6.1981987953186035
7.2Gi,2.4Gi,2.4Gi,20Mi,2.3Gi,4.6Gi,7.697819471359253
7.2Gi,2.6Gi,2.2Gi,20Mi,2.3Gi,4.4Gi,9.175296068191528
7.2Gi,2.6Gi,2.2Gi,20Mi,2.3Gi,4.3Gi,10.855094909667969
7.2Gi,2.7Gi,2.1Gi,57Mi,2.4Gi,4.2Gi,13.091196298599243
7.2Gi,2.8Gi,1.9Gi,94Mi,2.4Gi,4.1Gi,15.26400899887085
7.2Gi,3.0Gi,1.7Gi,103Mi,2.4Gi,3.8Gi,16.829908847808838
7.2Gi,3.2Gi,1.5Gi,103Mi,2.4Gi,3.6Gi,18.209141969680786
7.2Gi,3.4Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,19.69347095489502
7.2Gi,3.6Gi,1.2Gi,103Mi,2.4Gi,3.3Gi,21.068817138671875
7.2Gi,3.8Gi,970Mi,103Mi,2.4Gi,3.1Gi,22.46868109703064
7.2Gi,4.3Gi,494Mi,103Mi,2.4Gi,2.6Gi,23.88724184036255
7.2Gi,4.5Gi,214Mi,103Mi,2.4Gi,2.3Gi,25.30817937850952
7.2Gi,4.6Gi,138Mi,57Mi,2.4Gi,2.3Gi,27.168454885482788
7.2Gi,4.6Gi,169Mi,48Mi,2.4Gi,2.3Gi,29.84143614768982
7.2Gi,4.6Gi,170Mi,48Mi,2.4Gi,2.3Gi,32.216686487197876
7.2Gi,4.7Gi,141Mi,47Mi,2.4Gi,2.3Gi,34.492828130722046
7.2Gi,4.7Gi,140Mi,48Mi,2.4Gi,2.3Gi,36.7904589176178
7.2Gi,4.7Gi,131Mi,57Mi,2.4Gi,2.2Gi,39.03973126411438
7.2Gi,4.7Gi,127Mi,61Mi,2.4Gi,2.2Gi,41.17362713813782
7.2Gi,4.7Gi,114Mi,75Mi,2.4Gi,2.2Gi,43.57990574836731
7.2Gi,4.7Gi,131Mi,57Mi,2.4Gi,2.2Gi,45.8848237991333
7.2Gi,4.7Gi,140Mi,48Mi,2.4Gi,2.3Gi,48.16421318054199
7.2Gi,4.4Gi,390Mi,29Mi,2.4Gi,2.5Gi,49.92932343482971
