epoch,batch_idx,fetchtime,fetchtime_ms,log_time
_,1,null,53.36163330078125,14.268425226211548
0,1,null,53.36163330078125,14.268814086914062
_,2,null,7.751071929931641,15.255472660064697
0,2,null,7.751071929931641,15.255753993988037
_,3,null,1.1341760158538818,16.24325156211853
0,3,null,1.1341760158538818,16.243555784225464
_,4,null,1.352735996246338,17.231353759765625
0,4,null,1.352735996246338,17.231637477874756
_,5,null,9.689087867736816,18.22731113433838
0,5,null,9.689087867736816,18.227591276168823
_,6,null,1.100000023841858,19.2166748046875
0,6,null,1.100000023841858,19.21694278717041
_,7,null,1.2276480197906494,20.205055236816406
0,7,null,1.2276480197906494,20.20533037185669
_,8,null,1.021664023399353,21.194871425628662
0,8,null,1.021664023399353,21.195181608200073
_,9,null,3.74070405960083,22.186931610107422
0,9,null,3.74070405960083,22.187229871749878
_,10,null,3.9802238941192627,23.179049968719482
0,10,null,3.9802238941192627,23.17935013771057
_,11,null,3.5027201175689697,24.170499801635742
0,11,null,3.5027201175689697,24.170769929885864
_,12,null,3.425503969192505,25.163010835647583
0,12,null,3.425503969192505,25.163291692733765
_,13,null,3.6611199378967285,26.155147552490234
0,13,null,3.6611199378967285,26.155460834503174
_,14,null,4.208255767822266,27.147491216659546
0,14,null,4.208255767822266,27.147781372070312
_,15,null,4.061984062194824,28.138842821121216
0,15,null,4.061984062194824,28.139131546020508
_,16,null,4.184288024902344,29.132094383239746
0,16,null,4.184288024902344,29.13238000869751
_,17,null,3.5557119846343994,30.12467050552368
0,17,null,3.5557119846343994,30.124959707260132
_,18,null,4.170976161956787,31.117289066314697
0,18,null,4.170976161956787,31.11757206916809
_,19,null,4.734879970550537,32.110949993133545
0,19,null,4.734879970550537,32.11125302314758
_,20,null,4.106048107147217,33.10351634025574
0,20,null,4.106048107147217,33.10380721092224
_,21,null,3.6648640632629395,34.09443664550781
0,21,null,3.6648640632629395,34.09471416473389
_,22,null,4.207263946533203,35.085795164108276
0,22,null,4.207263946533203,35.08608531951904
_,23,null,5.016767978668213,36.079200744628906
