power_budget,powermode_random,bs_random,optim_time_random,optim_power_random,time_budget,arr_rate,soln_random,powermode_nn,bs_nn,optim_time_nn,optim_power_nn,soln_nn,flag,time_scaled,time_cond1,time_cond2
24,8_1958400_930750000_3199000000,4.0,35.405874252319336,28.192,0.05,30,0,12_2201600_726750000_3199000000,4,41.332364082336426,27.889,0,False,0.041332364082336426,0.17466569741566976,1.2399709224700928
25,8_1958400_930750000_3199000000,4.0,35.405874252319336,28.192,0.05,30,0,12_2201600_726750000_3199000000,4,41.332364082336426,27.889,0,False,0.041332364082336426,0.17466569741566976,1.2399709224700928
26,8_1958400_930750000_3199000000,4.0,35.405874252319336,28.192,0.05,30,0,12_2201600_726750000_3199000000,4,41.332364082336426,27.889,0,False,0.041332364082336426,0.17466569741566976,1.2399709224700928
27,8_1958400_930750000_3199000000,4.0,35.405874252319336,28.192,0.05,30,0,12_2201600_726750000_3199000000,4,41.332364082336426,27.889,0,False,0.041332364082336426,0.17466569741566976,1.2399709224700928
28,8_1958400_930750000_3199000000,4.0,35.405874252319336,28.192,0.05,30,0,4_2201600_930750000_2133000000,4,38.84756565093994,29.992,0,False,0.03884756565093994,0.17218089898427327,1.1654269695281982
29,4_2201600_930750000_2133000000,4.0,38.84756565093994,29.992,0.05,30,0,4_2201600_930750000_2133000000,4,38.84756565093994,29.992,0,False,0.03884756565093994,0.17218089898427327,1.1654269695281982
30,8_1958400_930750000_3199000000,16.0,127.0071268081665,32.104,0.05,30,0,4_2201600_930750000_2133000000,4,38.84756565093994,29.992,0,False,0.03884756565093994,0.17218089898427327,1.1654269695281982
31,8_1958400_930750000_3199000000,16.0,127.0071268081665,32.104,0.05,30,0,8_1958400_930750000_3199000000,16,127.0071268081665,32.104,0,False,0.1270071268081665,0.6603404601414998,3.810213804244995
32,8_1958400_930750000_3199000000,16.0,127.0071268081665,32.104,0.05,30,0,4_2201600_930750000_2133000000,16,138.28551769256592,35.397,0,False,0.13828551769256592,0.6716188510258992,4.1485655307769775
33,4_2201600_930750000_2133000000,16.0,138.28551769256592,35.397,0.05,30,0,4_2201600_930750000_2133000000,16,138.28551769256592,35.397,0,False,0.13828551769256592,0.6716188510258992,4.1485655307769775
34,4_2201600_930750000_2133000000,16.0,138.28551769256592,35.397,0.05,30,0,4_2201600_930750000_2133000000,32,280.239462852478,35.695,0,False,0.280239462852478,1.3469061295191447,8.40718388557434
35,4_2201600_930750000_2133000000,16.0,138.28551769256592,35.397,0.05,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
36,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.05,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
37,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.05,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
38,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.05,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
39,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.05,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
40,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.05,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
41,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.05,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
42,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.05,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
43,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.05,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
44,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.05,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
45,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.05,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
46,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.05,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
47,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.05,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
48,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.05,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
49,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.05,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
50,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.05,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
10,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,False,0.020238637924194336,0.05357197125752767,0.6071591377258301
11,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,False,0.020238637924194336,0.05357197125752767,0.6071591377258301
12,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,False,0.020238637924194336,0.05357197125752767,0.6071591377258301
13,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,False,0.020238637924194336,0.05357197125752767,0.6071591377258301
14,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,False,0.020238637924194336,0.05357197125752767,0.6071591377258301
15,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,False,0.020238637924194336,0.05357197125752767,0.6071591377258301
16,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,False,0.020238637924194336,0.05357197125752767,0.6071591377258301
17,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,0,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,False,0.020238637924194336,0.05357197125752767,0.6071591377258301
18,8_1651200_726750000_2133000000,1.0,25.15530586242676,17.759,0.06,30,1,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,False,0.020238637924194336,0.05357197125752767,0.6071591377258301
19,4_1958400_930750000_3199000000,1.0,22.00508117675781,18.259,0.06,30,1,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,False,0.020238637924194336,0.05357197125752767,0.6071591377258301
20,4_1958400_930750000_3199000000,1.0,22.00508117675781,18.259,0.06,30,1,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,False,0.020238637924194336,0.05357197125752767,0.6071591377258301
21,12_1958400_522750000_3199000000,1.0,19.838452339172363,20.467,0.06,30,1,12_2201600_726750000_3199000000,1,18.24653148651123,22.5205,0,False,0.01824653148651123,0.05157986481984456,0.5473959445953369
22,12_2201600_522750000_3199000000,1.0,19.517898559570312,21.521,0.06,30,1,12_2201600_726750000_3199000000,1,18.24653148651123,22.5205,0,True,0.01824653148651123,0.05157986481984456,0.5473959445953369
23,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,12_2201600_726750000_3199000000,4,41.332364082336426,27.889,0,False,0.041332364082336426,0.17466569741566976,1.2399709224700928
24,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,12_2201600_726750000_3199000000,4,41.332364082336426,27.889,0,False,0.041332364082336426,0.17466569741566976,1.2399709224700928
25,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,12_2201600_726750000_3199000000,4,41.332364082336426,27.889,0,False,0.041332364082336426,0.17466569741566976,1.2399709224700928
26,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,12_2201600_726750000_3199000000,4,41.332364082336426,27.889,0,False,0.041332364082336426,0.17466569741566976,1.2399709224700928
27,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,12_2201600_726750000_3199000000,4,41.332364082336426,27.889,0,False,0.041332364082336426,0.17466569741566976,1.2399709224700928
28,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,4_2201600_930750000_2133000000,4,38.84756565093994,29.992,0,False,0.03884756565093994,0.17218089898427327,1.1654269695281982
29,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,4_2201600_930750000_2133000000,4,38.84756565093994,29.992,0,False,0.03884756565093994,0.17218089898427327,1.1654269695281982
30,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,4_2201600_930750000_2133000000,4,38.84756565093994,29.992,0,False,0.03884756565093994,0.17218089898427327,1.1654269695281982
31,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,8_1958400_930750000_3199000000,16,127.0071268081665,32.104,0,False,0.1270071268081665,0.6603404601414998,3.810213804244995
32,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,4_2201600_930750000_2133000000,16,138.28551769256592,35.397,0,False,0.13828551769256592,0.6716188510258992,4.1485655307769775
33,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,4_2201600_930750000_2133000000,16,138.28551769256592,35.397,0,False,0.13828551769256592,0.6716188510258992,4.1485655307769775
34,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,4_2201600_930750000_2133000000,32,280.239462852478,35.695,0,False,0.280239462852478,1.3469061295191447,8.40718388557434
35,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
36,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
37,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
38,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
39,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
40,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
41,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
42,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
43,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
44,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
45,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
46,12_2201600_726750000_3199000000,1.0,18.24653148651123,22.5205,0.06,30,1,8_1958400_930750000_3199000000,1,20.238637924194336,21.319,0,True,0.020238637924194336,0.05357197125752767,0.6071591377258301
