power_budget,powermode_random,bs_random,optim_time_random,optim_power_random,time_budget,arr_rate,soln_random,powermode_nn,bs_nn,optim_time_nn,optim_power_nn,soln_nn,flag,time_scaled,time_cond1,time_cond2
10,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,0,4_1958400_930750000_3199000000,1,19.50684833526612,21.265,0,False,0.01950684833526612,0.052840181668599454,0.5852054500579836
11,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,0,4_1958400_930750000_3199000000,1,19.50684833526612,21.265,0,False,0.01950684833526612,0.052840181668599454,0.5852054500579836
12,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,0,4_1958400_930750000_3199000000,1,19.50684833526612,21.265,0,False,0.01950684833526612,0.052840181668599454,0.5852054500579836
13,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,0,4_1958400_930750000_3199000000,1,19.50684833526612,21.265,0,False,0.01950684833526612,0.052840181668599454,0.5852054500579836
14,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,0,4_1958400_930750000_3199000000,1,19.50684833526612,21.265,0,False,0.01950684833526612,0.052840181668599454,0.5852054500579836
15,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,0,4_1958400_930750000_3199000000,1,19.50684833526612,21.265,0,False,0.01950684833526612,0.052840181668599454,0.5852054500579836
16,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,0,4_1958400_930750000_3199000000,1,19.50684833526612,21.265,0,False,0.01950684833526612,0.052840181668599454,0.5852054500579836
17,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,0,4_1958400_930750000_3199000000,1,19.50684833526612,21.265,0,False,0.01950684833526612,0.052840181668599454,0.5852054500579836
18,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,0,4_1958400_930750000_3199000000,1,19.50684833526612,21.265,0,False,0.01950684833526612,0.052840181668599454,0.5852054500579836
19,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,0,4_1958400_930750000_3199000000,1,19.50684833526612,21.265,0,False,0.01950684833526612,0.052840181668599454,0.5852054500579836
20,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,0,4_1958400_930750000_3199000000,1,19.50684833526612,21.265,0,False,0.01950684833526612,0.052840181668599454,0.5852054500579836
21,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,0,4_1958400_930750000_3199000000,1,19.50684833526612,21.265,0,True,0.01950684833526612,0.052840181668599454,0.5852054500579836
22,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,0,4_1958400_930750000_3199000000,4,24.209856033325195,32.147,0,False,0.024209856033325195,0.15754318936665854,0.7262956809997558
23,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,1,4_1958400_930750000_3199000000,4,24.209856033325195,32.147,0,False,0.024209856033325195,0.15754318936665854,0.7262956809997558
24,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,1,4_1958400_930750000_3199000000,4,24.209856033325195,32.147,0,False,0.024209856033325195,0.15754318936665854,0.7262956809997558
25,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,1,4_1958400_930750000_3199000000,4,24.209856033325195,32.147,0,False,0.024209856033325195,0.15754318936665854,0.7262956809997558
26,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,1,4_1958400_930750000_3199000000,4,24.209856033325195,32.147,0,False,0.024209856033325195,0.15754318936665854,0.7262956809997558
27,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,1,4_1958400_930750000_3199000000,4,24.209856033325195,32.147,0,False,0.024209856033325195,0.15754318936665854,0.7262956809997558
28,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,1,4_1958400_930750000_3199000000,4,24.209856033325195,32.147,0,False,0.024209856033325195,0.15754318936665854,0.7262956809997558
29,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,1,4_1958400_930750000_3199000000,4,24.209856033325195,32.147,0,False,0.024209856033325195,0.15754318936665854,0.7262956809997558
30,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,1,4_1958400_930750000_3199000000,4,24.209856033325195,32.147,0,False,0.024209856033325195,0.15754318936665854,0.7262956809997558
31,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,1,4_1958400_930750000_3199000000,4,24.209856033325195,32.147,0,False,0.024209856033325195,0.15754318936665854,0.7262956809997558
32,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,1,4_2201600_930750000_2133000000,4,24.33108806610108,36.665,0,False,0.02433108806610108,0.1576644213994344,0.7299326419830324
33,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,1,4_2201600_930750000_2133000000,4,24.33108806610108,36.665,0,False,0.02433108806610108,0.1576644213994344,0.7299326419830324
34,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,1,4_2201600_930750000_2133000000,4,24.33108806610108,36.665,0,False,0.02433108806610108,0.1576644213994344,0.7299326419830324
35,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,1,4_2201600_930750000_2133000000,4,24.33108806610108,36.665,0,False,0.02433108806610108,0.1576644213994344,0.7299326419830324
36,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,1,4_2201600_930750000_2133000000,4,24.33108806610108,36.665,0,False,0.02433108806610108,0.1576644213994344,0.7299326419830324
37,12_2201600_726750000_3199000000,1.0,16.43723201751709,22.67,0.05,30,1,8_1958400_930750000_3199000000,16,60.63758277893066,38.602,0,False,0.06063758277893066,0.5939709161122639,1.8191274833679199
