epoch,batch_idx,computetime,computetime_ms,log_time
0,0,null,84004.4375,98.91800427436829
0,1,null,521.5172119140625,99.46174621582031
0,2,null,524.7433471679688,100.02446460723877
0,3,null,524.3780517578125,100.56655263900757
0,4,null,528.6846313476562,101.11730074882507
0,5,null,521.1185913085938,101.65241003036499
0,6,null,518.3154907226562,102.18814396858215
0,7,null,533.4859619140625,102.75586867332458
0,8,null,521.4752197265625,103.29476428031921
0,9,null,525.920166015625,103.83768701553345
0,10,null,519.083251953125,104.37381386756897
0,11,null,519.7774658203125,104.91940832138062
0,12,null,530.899169921875,105.50393748283386
0,13,null,523.4614868164062,106.04475212097168
0,14,null,527.1039428710938,106.5891273021698
0,15,null,519.7474975585938,107.12719392776489
0,16,null,558.8360595703125,107.85958886146545
0,17,null,517.8703002929688,108.39778900146484
0,18,null,526.2428588867188,108.94081687927246
0,19,null,524.1737060546875,109.48356986045837
0,20,null,522.5440063476562,110.02474927902222
0,21,null,532.1586303710938,110.59060263633728
0,22,null,521.2530517578125,111.14742159843445
0,23,null,529.3176879882812,111.69481873512268
0,24,null,519.6834106445312,112.23246717453003
0,25,null,526.9302368164062,112.91517424583435
0,26,null,520.7924194335938,113.45508146286011
0,27,null,518.915283203125,113.99733710289001
0,28,null,530.2835083007812,114.54472327232361
0,29,null,521.3677978515625,115.08345651626587
0,30,null,527.3363037109375,115.62926292419434
0,31,null,519.31396484375,116.19747591018677
0,32,null,518.0638427734375,116.75641942024231
0,33,null,527.6510009765625,117.30158257484436
0,34,null,523.1364135742188,117.98030257225037
0,35,null,527.686279296875,118.52524614334106
0,36,null,519.8248901367188,119.06164979934692
0,37,null,520.8319091796875,119.60109782218933
0,38,null,526.2080078125,120.14611029624939
0,39,null,519.3692626953125,120.68331789970398
