total,used,free,log_time
3.6Gi,3.0Mi,3.6Gi,3.041548252105713
3.6Gi,3.0Mi,3.6Gi,4.625193119049072
3.6Gi,3.0Mi,3.6Gi,6.777672290802002
3.6Gi,3.0Mi,3.6Gi,8.553879976272583
3.6Gi,3.0Mi,3.6Gi,10.089657545089722
3.6Gi,3.0Mi,3.6Gi,11.569417715072632
3.6Gi,3.0Mi,3.6Gi,12.983080863952637
3.6Gi,3.0Mi,3.6Gi,14.37463927268982
3.6Gi,3.0Mi,3.6Gi,15.916330337524414
3.6Gi,3.0Mi,3.6Gi,17.678869485855103
3.6Gi,3.0Mi,3.6Gi,19.14588975906372
3.6Gi,3.0Mi,3.6Gi,21.243868350982666
3.6Gi,3.0Mi,3.6Gi,22.50563955307007
3.6Gi,3.0Mi,3.6Gi,23.706119537353516
3.6Gi,3.0Mi,3.6Gi,25.012100219726562
3.6Gi,3.0Mi,3.6Gi,26.310998916625977
3.6Gi,3.0Mi,3.6Gi,27.487900733947754
3.6Gi,3.0Mi,3.6Gi,28.69847869873047
3.6Gi,3.0Mi,3.6Gi,29.917977809906006
3.6Gi,3.0Mi,3.6Gi,31.087991952896118
3.6Gi,3.0Mi,3.6Gi,32.30057239532471
3.6Gi,3.0Mi,3.6Gi,33.587382555007935
3.6Gi,3.0Mi,3.6Gi,34.77357196807861
3.6Gi,3.0Mi,3.6Gi,35.948195934295654
3.6Gi,3.0Mi,3.6Gi,37.25744986534119
3.6Gi,3.0Mi,3.6Gi,38.46402931213379
3.6Gi,3.0Mi,3.6Gi,39.68830943107605
3.6Gi,3.0Mi,3.6Gi,40.89913749694824
3.6Gi,3.0Mi,3.6Gi,42.21147394180298
3.6Gi,3.0Mi,3.6Gi,43.438727378845215
3.6Gi,3.0Mi,3.6Gi,44.63928008079529
3.6Gi,3.0Mi,3.6Gi,45.81407713890076
3.6Gi,3.0Mi,3.6Gi,47.01001691818237
3.6Gi,3.0Mi,3.6Gi,48.2241485118866
3.6Gi,3.0Mi,3.6Gi,49.40520000457764
3.6Gi,3.0Mi,3.6Gi,50.61977171897888
3.6Gi,3.0Mi,3.6Gi,51.81833052635193
3.6Gi,3.0Mi,3.6Gi,52.9967827796936
3.6Gi,3.0Mi,3.6Gi,54.17523169517517
3.6Gi,3.0Mi,3.6Gi,55.59816098213196
3.6Gi,3.0Mi,3.6Gi,56.88429117202759
3.6Gi,3.0Mi,3.6Gi,58.081905126571655
3.6Gi,3.0Mi,3.6Gi,59.262787103652954
3.6Gi,3.0Mi,3.6Gi,60.45143437385559
3.6Gi,3.0Mi,3.6Gi,61.63811635971069
3.6Gi,3.0Mi,3.6Gi,62.815791845321655
3.6Gi,3.0Mi,3.6Gi,63.984328269958496
3.6Gi,3.0Mi,3.6Gi,65.19851398468018
3.6Gi,3.0Mi,3.6Gi,66.3836555480957
3.6Gi,3.0Mi,3.6Gi,67.56293082237244
3.6Gi,3.0Mi,3.6Gi,68.79267430305481
3.6Gi,3.0Mi,3.6Gi,69.98160719871521
3.6Gi,3.0Mi,3.6Gi,71.16140818595886
3.6Gi,3.0Mi,3.6Gi,72.35420536994934
3.6Gi,3.0Mi,3.6Gi,73.67039752006531
3.6Gi,3.0Mi,3.6Gi,74.9591588973999
3.6Gi,3.0Mi,3.6Gi,76.14949202537537
3.6Gi,3.0Mi,3.6Gi,77.3396863937378
3.6Gi,3.0Mi,3.6Gi,78.54472756385803
3.6Gi,3.0Mi,3.6Gi,79.75172781944275
3.6Gi,3.0Mi,3.6Gi,80.95984554290771
3.6Gi,3.0Mi,3.6Gi,82.19277596473694
3.6Gi,3.0Mi,3.6Gi,83.39209961891174
3.6Gi,3.0Mi,3.6Gi,84.57072734832764
3.6Gi,3.0Mi,3.6Gi,85.75829720497131
3.6Gi,3.0Mi,3.6Gi,87.08093881607056
3.6Gi,3.0Mi,3.6Gi,88.27511382102966
3.6Gi,3.0Mi,3.6Gi,89.49399161338806
3.6Gi,3.0Mi,3.6Gi,90.6892352104187
3.6Gi,3.0Mi,3.6Gi,91.96519923210144
3.6Gi,3.0Mi,3.6Gi,93.17904949188232
3.6Gi,3.0Mi,3.6Gi,94.35511183738708
3.6Gi,3.0Mi,3.6Gi,95.52911829948425
3.6Gi,3.0Mi,3.6Gi,96.72565960884094
3.6Gi,3.0Mi,3.6Gi,98.01623964309692
3.6Gi,3.0Mi,3.6Gi,99.2185640335083
3.6Gi,3.0Mi,3.6Gi,100.45645380020142
3.6Gi,3.0Mi,3.6Gi,101.65540742874146
3.6Gi,3.0Mi,3.6Gi,102.9281964302063
3.6Gi,3.0Mi,3.6Gi,104.1486566066742
3.6Gi,3.0Mi,3.6Gi,105.34451341629028
3.6Gi,3.0Mi,3.6Gi,106.560222864151
3.6Gi,3.0Mi,3.6Gi,107.85145926475525
3.6Gi,3.0Mi,3.6Gi,109.38732099533081
3.6Gi,3.0Mi,3.6Gi,111.04205226898193
3.6Gi,3.0Mi,3.6Gi,112.45340919494629
3.6Gi,6.0Mi,3.6Gi,114.3367280960083
3.6Gi,6.0Mi,3.6Gi,116.30542087554932
3.6Gi,6.0Mi,3.6Gi,117.80861377716064
3.6Gi,6.0Mi,3.6Gi,119.68743515014648
3.6Gi,6.0Mi,3.6Gi,121.1912534236908
3.6Gi,6.0Mi,3.6Gi,122.59024333953857
3.6Gi,6.0Mi,3.6Gi,124.07062864303589
3.6Gi,6.0Mi,3.6Gi,125.51156234741211
3.6Gi,6.0Mi,3.6Gi,127.14821338653564
3.6Gi,6.0Mi,3.6Gi,128.9229428768158
