val,frq,min_freq,max_freq,FreqOverride,log_time
4,2133000,204000000,2133000000,1,0.2535550594329834
4,2133000,204000000,2133000000,1,0.2535550594329834
3,665000,204000000,665600000,1,0.8598847389221191
4,665000,204000000,665600000,1,2.2015953063964844
5,665000,204000000,665600000,1,3.5124359130859375
5,665000,204000000,665600000,1,4.819540500640869
6,665000,204000000,665600000,1,6.122201681137085
7,665000,204000000,665600000,1,7.486751317977905
7,665000,204000000,665600000,1,8.801480293273926
7,665000,204000000,665600000,1,10.109129190444946
5,665000,204000000,665600000,1,11.420204639434814
5,665000,204000000,665600000,1,12.72491717338562
5,665000,204000000,665600000,1,14.033924579620361
11,665000,204000000,665600000,1,15.343331098556519
33,665000,204000000,665600000,1,16.70742702484131
56,665000,204000000,665600000,1,18.059651374816895
70,665000,204000000,665600000,1,19.42365574836731
74,665000,204000000,665600000,1,20.78590703010559
76,665000,204000000,665600000,1,22.129414558410645
76,665000,204000000,665600000,1,23.504257202148438
76,665000,204000000,665600000,1,24.8607976436615
77,665000,204000000,665600000,1,26.204402208328247
77,665000,204000000,665600000,1,27.61006236076355
76,665000,204000000,665600000,1,28.955500841140747
76,665000,204000000,665600000,1,30.319464445114136
