total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.9Gi,2.0625147819519043
7.2Gi,2.2Gi,2.6Gi,20Mi,2.3Gi,4.7Gi,3.3774356842041016
7.2Gi,2.4Gi,2.4Gi,20Mi,2.3Gi,4.5Gi,4.68052864074707
7.2Gi,2.5Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,5.983422517776489
7.2Gi,2.8Gi,2.0Gi,81Mi,2.4Gi,4.1Gi,7.339007377624512
7.2Gi,3.0Gi,1.8Gi,103Mi,2.4Gi,3.9Gi,8.66053056716919
7.2Gi,3.2Gi,1.5Gi,103Mi,2.4Gi,3.6Gi,9.97196340560913
7.2Gi,3.4Gi,1.3Gi,103Mi,2.4Gi,3.4Gi,11.283759832382202
7.2Gi,3.6Gi,1.1Gi,103Mi,2.4Gi,3.2Gi,12.590672731399536
7.2Gi,3.9Gi,874Mi,103Mi,2.4Gi,3.0Gi,13.897629499435425
7.2Gi,4.3Gi,425Mi,103Mi,2.4Gi,2.5Gi,15.206155061721802
7.2Gi,4.6Gi,121Mi,84Mi,2.4Gi,2.2Gi,16.538495302200317
7.2Gi,4.6Gi,126Mi,94Mi,2.4Gi,2.2Gi,17.900100231170654
7.2Gi,4.6Gi,127Mi,94Mi,2.4Gi,2.2Gi,19.2547824382782
7.2Gi,4.7Gi,116Mi,84Mi,2.4Gi,2.2Gi,20.61542558670044
7.2Gi,4.6Gi,107Mi,93Mi,2.4Gi,2.2Gi,21.97919726371765
7.2Gi,4.6Gi,107Mi,94Mi,2.4Gi,2.2Gi,23.332109451293945
7.2Gi,4.7Gi,115Mi,84Mi,2.4Gi,2.2Gi,24.702717542648315
7.2Gi,4.6Gi,108Mi,94Mi,2.4Gi,2.2Gi,26.055253267288208
7.2Gi,4.7Gi,105Mi,94Mi,2.4Gi,2.2Gi,27.400320529937744
7.2Gi,4.7Gi,116Mi,84Mi,2.4Gi,2.2Gi,28.803388357162476
7.2Gi,4.7Gi,105Mi,94Mi,2.4Gi,2.2Gi,30.15859866142273
7.2Gi,4.7Gi,104Mi,94Mi,2.4Gi,2.2Gi,31.511289358139038
7.2Gi,4.4Gi,393Mi,20Mi,2.3Gi,2.5Gi,32.85184836387634
