powermode_nn,infer_time_nn,bs_nn,interleaved_power_nn,power_budget,num_train_batches_nn,time_budget,arr_rate,powermode_random,infer_time_random,bs_random,interleaved_power_random,num_train_batches_random
12_1344000_726750000_3199000000,3.003791928291321,16.0,28.102,22.0,36.0,0.7,30.0,8_1651200_318750000_3199000000,76.17723941802979,4.0,21.959,1.0
12_1344000_726750000_3199000000,3.003791928291321,16.0,28.102,23.0,36.0,0.7,30.0,8_729600_522750000_2133000000,66.97094440460205,4.0,22.261,3.0
12_1344000_726750000_3199000000,3.003791928291321,16.0,28.102,24.0,36.0,0.7,30.0,8_1651200_522750000_2133000000,55.89616298675537,4.0,23.468,3.0
4_1651200_726750000_3199000000,2.627120018005371,16.0,29.114,25.0,37.0,0.7,30.0,12_1036800_726750000_2133000000,50.95350742340088,4.0,24.771,4.0
4_1651200_726750000_3199000000,2.627120018005371,16.0,29.114,26.0,37.0,0.7,30.0,8_1651200_726750000_2133000000,47.14298248291016,4.0,25.99,5.0
4_1651200_726750000_3199000000,2.627120018005371,16.0,29.114,27.0,37.0,0.7,30.0,8_1651200_726750000_2133000000,47.14298248291016,4.0,25.99,5.0
4_1651200_726750000_3199000000,2.627120018005371,16.0,29.114,28.0,37.0,0.7,30.0,8_1651200_726750000_2133000000,47.14298248291016,4.0,25.99,5.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,29.0,45.0,0.7,30.0,12_1344000_726750000_3199000000,161.04769706726074,16.0,28.102,25.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,30.0,45.0,0.7,30.0,4_1651200_726750000_3199000000,157.4314832687378,16.0,29.114,26.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,31.0,45.0,0.7,30.0,4_1651200_726750000_3199000000,157.4314832687378,16.0,29.114,26.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,32.0,45.0,0.7,30.0,12_2201600_726750000_3199000000,145.58565616607666,16.0,31.314,28.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,33.0,45.0,0.7,30.0,12_2201600_726750000_3199000000,145.58565616607666,16.0,31.314,28.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,34.0,45.0,0.7,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,35.0,45.0,0.7,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,36.0,45.0,0.7,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,37.0,45.0,0.7,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,38.0,45.0,0.7,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,39.0,45.0,0.7,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,40.0,45.0,0.7,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,41.0,45.0,0.7,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,42.0,45.0,0.7,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,43.0,45.0,0.7,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,44.0,45.0,0.7,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,45.0,45.0,0.7,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,46.0,45.0,0.7,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,47.0,45.0,0.7,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,48.0,45.0,0.7,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,49.0,45.0,0.7,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,50.0,45.0,0.7,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
12_1036800_522750000_665600000,4.956879854202271,16.0,17.527,17.0,12.0,0.8,30.0,8_729600_318750000_665600000,111.0149621963501,4.0,16.923,0.0
12_729600_318750000_3199000000,5.50596809387207,16.0,21.254,18.0,17.0,0.8,30.0,12_1958400_318750000_665600000,31.229615211486816,1.0,17.832,0.0
12_729600_318750000_3199000000,5.50596809387207,16.0,21.254,19.0,17.0,0.8,30.0,4_1651200_726750000_665600000,88.61756324768066,4.0,18.436,1.0
12_1958400_318750000_2133000000,3.5004159212112427,16.0,21.257,20.0,18.0,0.8,30.0,8_422400_726750000_2133000000,251.5263557434082,16.0,19.746,8.0
4_1958400_522750000_2133000000,2.804928064346313,16.0,23.569,21.0,27.0,0.8,30.0,8_422400_726750000_2133000000,251.5263557434082,16.0,19.746,8.0
12_1344000_726750000_3199000000,3.003791928291321,16.0,28.102,22.0,36.0,0.8,30.0,12_422400_930750000_3199000000,214.68889713287356,16.0,21.974,10.0
12_1344000_726750000_3199000000,3.003791928291321,16.0,28.102,23.0,36.0,0.8,30.0,8_729600_522750000_2133000000,232.2483062744141,16.0,22.261,14.0
12_1344000_726750000_3199000000,3.003791928291321,16.0,28.102,24.0,36.0,0.8,30.0,8_1651200_522750000_2133000000,199.75244998931885,16.0,23.468,17.0
4_1651200_726750000_3199000000,2.627120018005371,16.0,29.114,25.0,37.0,0.8,30.0,12_1036800_726750000_2133000000,183.89034271240237,16.0,24.771,20.0
4_1651200_726750000_3199000000,2.627120018005371,16.0,29.114,26.0,37.0,0.8,30.0,8_1651200_726750000_2133000000,169.66891288757324,16.0,25.99,22.0
4_1651200_726750000_3199000000,2.627120018005371,16.0,29.114,27.0,37.0,0.8,30.0,8_1651200_726750000_2133000000,169.66891288757324,16.0,25.99,22.0
4_1651200_726750000_3199000000,2.627120018005371,16.0,29.114,28.0,37.0,0.8,30.0,8_1651200_726750000_2133000000,169.66891288757324,16.0,25.99,22.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,29.0,45.0,0.8,30.0,12_1344000_726750000_3199000000,161.04769706726074,16.0,28.102,25.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,30.0,45.0,0.8,30.0,4_1651200_726750000_3199000000,157.4314832687378,16.0,29.114,26.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,31.0,45.0,0.8,30.0,4_1651200_726750000_3199000000,157.4314832687378,16.0,29.114,26.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,32.0,45.0,0.8,30.0,12_2201600_726750000_3199000000,145.58565616607666,16.0,31.314,28.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,33.0,45.0,0.8,30.0,12_2201600_726750000_3199000000,145.58565616607666,16.0,31.314,28.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,34.0,45.0,0.8,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,35.0,45.0,0.8,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,36.0,45.0,0.8,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,37.0,45.0,0.8,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,38.0,45.0,0.8,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,39.0,45.0,0.8,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,40.0,45.0,0.8,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,41.0,45.0,0.8,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,42.0,45.0,0.8,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,43.0,45.0,0.8,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,44.0,45.0,0.8,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,45.0,45.0,0.8,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,46.0,45.0,0.8,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,47.0,45.0,0.8,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,48.0,45.0,0.8,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,49.0,45.0,0.8,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,50.0,45.0,0.8,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
12_1036800_522750000_665600000,4.956879854202271,16.0,17.527,17.0,12.0,0.9,30.0,8_729600_318750000_665600000,111.0149621963501,4.0,16.923,0.0
12_729600_318750000_3199000000,5.50596809387207,16.0,21.254,18.0,17.0,0.9,30.0,4_1344000_522750000_665600000,364.2522096633911,16.0,17.971,3.0
12_729600_318750000_3199000000,5.50596809387207,16.0,21.254,19.0,17.0,0.9,30.0,4_1651200_726750000_665600000,346.5675115585327,16.0,18.873,4.0
12_1958400_318750000_2133000000,3.5004159212112427,16.0,21.257,20.0,18.0,0.9,30.0,8_422400_726750000_2133000000,251.5263557434082,16.0,19.746,8.0
4_1958400_522750000_2133000000,2.804928064346313,16.0,23.569,21.0,27.0,0.9,30.0,8_422400_726750000_2133000000,251.5263557434082,16.0,19.746,8.0
12_1344000_726750000_3199000000,3.003791928291321,16.0,28.102,22.0,36.0,0.9,30.0,12_422400_930750000_3199000000,214.68889713287356,16.0,21.974,10.0
12_1344000_726750000_3199000000,3.003791928291321,16.0,28.102,23.0,36.0,0.9,30.0,8_729600_522750000_2133000000,232.2483062744141,16.0,22.261,14.0
12_1344000_726750000_3199000000,3.003791928291321,16.0,28.102,24.0,36.0,0.9,30.0,8_1651200_522750000_2133000000,199.75244998931885,16.0,23.468,17.0
4_1651200_726750000_3199000000,2.627120018005371,16.0,29.114,25.0,37.0,0.9,30.0,12_1036800_726750000_2133000000,183.89034271240237,16.0,24.771,20.0
4_1651200_726750000_3199000000,2.627120018005371,16.0,29.114,26.0,37.0,0.9,30.0,8_1651200_726750000_2133000000,169.66891288757324,16.0,25.99,22.0
4_1651200_726750000_3199000000,2.627120018005371,16.0,29.114,27.0,37.0,0.9,30.0,8_1651200_726750000_2133000000,169.66891288757324,16.0,25.99,22.0
4_1651200_726750000_3199000000,2.627120018005371,16.0,29.114,28.0,37.0,0.9,30.0,8_1651200_726750000_2133000000,169.66891288757324,16.0,25.99,22.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,29.0,45.0,0.9,30.0,12_1344000_726750000_3199000000,161.04769706726074,16.0,28.102,25.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,30.0,45.0,0.9,30.0,4_1651200_726750000_3199000000,157.4314832687378,16.0,29.114,26.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,31.0,45.0,0.9,30.0,4_1651200_726750000_3199000000,157.4314832687378,16.0,29.114,26.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,32.0,45.0,0.9,30.0,12_2201600_726750000_3199000000,145.58565616607666,16.0,31.314,28.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,33.0,45.0,0.9,30.0,12_2201600_726750000_3199000000,145.58565616607666,16.0,31.314,28.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,34.0,45.0,0.9,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,35.0,45.0,0.9,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,36.0,45.0,0.9,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,37.0,45.0,0.9,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,38.0,45.0,0.9,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,39.0,45.0,0.9,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,40.0,45.0,0.9,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,41.0,45.0,0.9,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,42.0,45.0,0.9,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,43.0,45.0,0.9,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,44.0,45.0,0.9,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,45.0,45.0,0.9,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,46.0,45.0,0.9,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
8_1958400_930750000_3199000000,2.2081120014190674,16.0,33.636,47.0,45.0,0.9,30.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,33.636,35.0
