total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,2.3485827445983887
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.8076112270355225
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,5.121493816375732
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,6.513920068740845
7.2Gi,2.3Gi,2.8Gi,20Mi,2.0Gi,4.6Gi,7.897794723510742
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,9.22244644165039
7.2Gi,2.1Gi,4.5Gi,20Mi,571Mi,4.9Gi,10.556594848632812
7.2Gi,2.1Gi,4.4Gi,20Mi,590Mi,4.8Gi,12.037309408187866
7.2Gi,2.2Gi,4.2Gi,103Mi,705Mi,4.6Gi,13.319379329681396
7.2Gi,2.3Gi,4.2Gi,103Mi,729Mi,4.6Gi,14.494567632675171
7.2Gi,2.3Gi,4.1Gi,103Mi,758Mi,4.6Gi,15.80386209487915
7.2Gi,2.3Gi,4.1Gi,103Mi,779Mi,4.5Gi,16.98850989341736
7.2Gi,2.4Gi,4.0Gi,103Mi,801Mi,4.5Gi,18.185920238494873
7.2Gi,2.4Gi,4.0Gi,103Mi,826Mi,4.5Gi,19.373904705047607
7.2Gi,2.4Gi,3.9Gi,103Mi,854Mi,4.4Gi,20.54626226425171
7.2Gi,2.5Gi,3.8Gi,103Mi,888Mi,4.4Gi,21.731587171554565
7.2Gi,2.5Gi,3.8Gi,103Mi,901Mi,4.4Gi,22.90802836418152
7.2Gi,2.5Gi,3.8Gi,103Mi,917Mi,4.3Gi,24.071945428848267
7.2Gi,2.6Gi,3.7Gi,103Mi,940Mi,4.3Gi,25.263531923294067
7.2Gi,2.6Gi,3.6Gi,103Mi,967Mi,4.3Gi,26.496739387512207
7.2Gi,2.7Gi,3.5Gi,103Mi,990Mi,4.2Gi,27.68362307548523
7.2Gi,2.7Gi,3.5Gi,103Mi,1.0Gi,4.2Gi,28.86617136001587
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,30.026275873184204
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,4.0Gi,31.224120140075684
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,32.404767751693726
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.8Gi,33.574692726135254
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,34.76983046531677
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,35.944419145584106
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,37.123963356018066
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,38.29847502708435
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,39.476815938949585
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,40.65886688232422
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,41.819162130355835
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,42.9975688457489
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,44.1917507648468
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,45.35577869415283
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,46.5320360660553
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,47.72432065010071
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,48.89066982269287
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,50.064902544021606
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,51.26274490356445
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,52.42679476737976
7.2Gi,3.2Gi,2.6Gi,103Mi,1.4Gi,3.6Gi,53.597787618637085
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,54.7908821105957
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,55.965494871139526
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,57.139355182647705
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,58.31619119644165
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,59.496509075164795
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,60.669522762298584
7.2Gi,3.3Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,61.85191631317139
7.2Gi,3.3Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,63.0562207698822
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,64.23215746879578
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,65.41679883003235
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,66.61397814750671
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,67.80194473266602
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,68.97113537788391
7.2Gi,3.6Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,70.15885353088379
7.2Gi,3.6Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,71.33210730552673
