total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.2Gi,2.7Gi,20Mi,2.3Gi,4.8Gi,5.318065166473389
7.2Gi,2.2Gi,2.7Gi,20Mi,2.3Gi,4.8Gi,9.23554515838623
7.2Gi,2.2Gi,2.7Gi,20Mi,2.3Gi,4.8Gi,11.69404673576355
7.2Gi,2.2Gi,2.7Gi,20Mi,2.3Gi,4.8Gi,13.968077659606934
7.2Gi,2.2Gi,2.7Gi,20Mi,2.3Gi,4.8Gi,16.42433786392212
7.2Gi,2.2Gi,2.7Gi,20Mi,2.3Gi,4.8Gi,18.775897979736328
7.2Gi,2.1Gi,2.8Gi,20Mi,2.2Gi,4.8Gi,20.894152879714966
7.2Gi,2.1Gi,2.8Gi,20Mi,2.2Gi,4.8Gi,23.480133533477783
7.2Gi,2.1Gi,2.8Gi,20Mi,2.2Gi,4.8Gi,25.967833280563354
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.8Gi,28.56762146949768
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.8Gi,30.50886368751526
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.8Gi,32.69309949874878
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.8Gi,34.49816656112671
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.8Gi,35.969313859939575
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.8Gi,37.7526330947876
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.8Gi,39.74752473831177
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.8Gi,41.73896932601929
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.8Gi,43.3992018699646
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.8Gi,45.398276805877686
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.8Gi,47.06981897354126
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.8Gi,49.52573752403259
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.8Gi,51.67112755775452
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.8Gi,54.01197576522827
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.8Gi,55.933077812194824
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.8Gi,57.7494912147522
7.2Gi,2.1Gi,2.8Gi,20Mi,2.3Gi,4.8Gi,59.418888330459595
7.2Gi,2.2Gi,2.7Gi,20Mi,2.3Gi,4.8Gi,60.981117486953735
7.2Gi,2.3Gi,2.6Gi,20Mi,2.3Gi,4.7Gi,63.00620174407959
7.2Gi,2.4Gi,2.5Gi,20Mi,2.3Gi,4.6Gi,64.82706999778748
7.2Gi,2.4Gi,2.4Gi,20Mi,2.3Gi,4.5Gi,66.66125392913818
7.2Gi,2.6Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,68.57494854927063
7.2Gi,2.6Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,69.9479079246521
7.2Gi,2.6Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,71.46232581138611
7.2Gi,2.6Gi,2.9Gi,20Mi,1.7Gi,4.4Gi,72.95094060897827
7.2Gi,2.1Gi,4.5Gi,20Mi,562Mi,4.8Gi,75.08783149719238
7.2Gi,2.1Gi,4.5Gi,20Mi,563Mi,4.8Gi,76.82283902168274
7.2Gi,2.1Gi,4.5Gi,20Mi,572Mi,4.8Gi,78.33439517021179
7.2Gi,2.1Gi,4.5Gi,20Mi,581Mi,4.8Gi,79.77402138710022
7.2Gi,2.2Gi,4.4Gi,20Mi,596Mi,4.8Gi,81.16723942756653
7.2Gi,2.2Gi,4.3Gi,47Mi,632Mi,4.7Gi,82.82973957061768
7.2Gi,2.3Gi,4.2Gi,93Mi,709Mi,4.6Gi,84.6239173412323
7.2Gi,2.3Gi,4.1Gi,103Mi,745Mi,4.6Gi,86.14351272583008
7.2Gi,2.3Gi,4.1Gi,103Mi,765Mi,4.5Gi,87.67003989219666
7.2Gi,2.4Gi,4.0Gi,103Mi,785Mi,4.5Gi,89.06872916221619
7.2Gi,2.4Gi,4.0Gi,103Mi,806Mi,4.5Gi,90.67283487319946
