total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,5.673987150192261
3.6Gi,4.0Mi,3.6Gi,9.591471433639526
3.6Gi,4.0Mi,3.6Gi,12.136454582214355
3.6Gi,4.0Mi,3.6Gi,14.529114484786987
3.6Gi,4.0Mi,3.6Gi,16.78558087348938
3.6Gi,4.0Mi,3.6Gi,19.33184266090393
3.6Gi,4.0Mi,3.6Gi,21.036247968673706
3.6Gi,4.0Mi,3.6Gi,23.74877405166626
3.6Gi,4.0Mi,3.6Gi,26.385415077209473
3.6Gi,4.0Mi,3.6Gi,28.912288665771484
3.6Gi,4.0Mi,3.6Gi,30.73641610145569
3.6Gi,4.0Mi,3.6Gi,32.983073711395264
3.6Gi,4.0Mi,3.6Gi,34.61446213722229
3.6Gi,4.0Mi,3.6Gi,36.212600231170654
3.6Gi,4.0Mi,3.6Gi,37.989553928375244
3.6Gi,4.0Mi,3.6Gi,39.97731947898865
3.6Gi,4.0Mi,3.6Gi,41.839839935302734
3.6Gi,4.0Mi,3.6Gi,43.58194899559021
3.6Gi,4.0Mi,3.6Gi,45.614216327667236
3.6Gi,4.0Mi,3.6Gi,47.304487228393555
3.6Gi,4.0Mi,3.6Gi,49.8493857383728
3.6Gi,4.0Mi,3.6Gi,52.14783811569214
3.6Gi,4.0Mi,3.6Gi,54.336400508880615
3.6Gi,4.0Mi,3.6Gi,56.03333783149719
3.6Gi,4.0Mi,3.6Gi,57.93430137634277
3.6Gi,4.0Mi,3.6Gi,59.554566860198975
3.6Gi,4.0Mi,3.6Gi,61.38792324066162
3.6Gi,4.0Mi,3.6Gi,63.23629927635193
3.6Gi,4.0Mi,3.6Gi,65.21427249908447
3.6Gi,4.0Mi,3.6Gi,66.96637105941772
3.6Gi,4.0Mi,3.6Gi,68.66232872009277
3.6Gi,4.0Mi,3.6Gi,70.04215335845947
3.6Gi,4.0Mi,3.6Gi,71.57335925102234
3.6Gi,4.0Mi,3.6Gi,73.22724485397339
3.6Gi,4.0Mi,3.6Gi,75.18495345115662
3.6Gi,4.0Mi,3.6Gi,76.92051339149475
3.6Gi,4.0Mi,3.6Gi,78.43966913223267
3.6Gi,4.0Mi,3.6Gi,79.86082577705383
3.6Gi,4.0Mi,3.6Gi,81.32400727272034
3.6Gi,4.0Mi,3.6Gi,83.06065607070923
3.6Gi,4.0Mi,3.6Gi,84.80016350746155
3.6Gi,4.0Mi,3.6Gi,86.25837802886963
3.6Gi,4.0Mi,3.6Gi,87.82695126533508
3.6Gi,4.0Mi,3.6Gi,89.17035913467407
3.6Gi,4.0Mi,3.6Gi,90.82544827461243
3.6Gi,4.0Mi,3.6Gi,92.15147042274475
3.6Gi,4.0Mi,3.6Gi,93.53546452522278
3.6Gi,4.0Mi,3.6Gi,94.94874048233032
3.6Gi,4.0Mi,3.6Gi,96.29706835746765
3.6Gi,4.0Mi,3.6Gi,97.95089340209961
3.6Gi,4.0Mi,3.6Gi,99.44209671020508
3.6Gi,4.0Mi,3.6Gi,100.86786842346191
3.6Gi,4.0Mi,3.6Gi,102.39180517196655
3.6Gi,4.0Mi,3.6Gi,103.96058320999146
3.6Gi,4.0Mi,3.6Gi,105.50775861740112
3.6Gi,4.0Mi,3.6Gi,107.03896808624268
3.6Gi,4.0Mi,3.6Gi,108.42256498336792
3.6Gi,4.0Mi,3.6Gi,109.98827981948853
3.6Gi,4.0Mi,3.6Gi,111.3304648399353
3.6Gi,4.0Mi,3.6Gi,112.9638888835907
3.6Gi,4.0Mi,3.6Gi,114.36361336708069
3.6Gi,4.0Mi,3.6Gi,115.80276703834534
3.6Gi,4.0Mi,3.6Gi,117.19858288764954
3.6Gi,4.0Mi,3.6Gi,118.58551383018494
3.6Gi,4.0Mi,3.6Gi,119.99745988845825
3.6Gi,4.0Mi,3.6Gi,121.4506504535675
3.6Gi,4.0Mi,3.6Gi,122.89685535430908
3.6Gi,4.0Mi,3.6Gi,124.52484893798828
3.6Gi,4.0Mi,3.6Gi,125.88499760627747
3.6Gi,4.0Mi,3.6Gi,127.30205059051514
3.6Gi,4.0Mi,3.6Gi,128.83888816833496
3.6Gi,4.0Mi,3.6Gi,130.2962601184845
3.6Gi,4.0Mi,3.6Gi,131.77564072608948
3.6Gi,4.0Mi,3.6Gi,133.3052728176117
3.6Gi,4.0Mi,3.6Gi,134.7021644115448
3.6Gi,4.0Mi,3.6Gi,136.18847012519836
3.6Gi,4.0Mi,3.6Gi,137.81710982322693
3.6Gi,4.0Mi,3.6Gi,139.33288836479187
3.6Gi,4.0Mi,3.6Gi,140.7024953365326
3.6Gi,4.0Mi,3.6Gi,142.26717329025269
