total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,2.7Gi,20Mi,2.4Gi,4.8Gi,2.395160436630249
7.2Gi,2.2Gi,2.6Gi,20Mi,2.4Gi,4.7Gi,3.7517731189727783
7.2Gi,2.3Gi,2.5Gi,20Mi,2.4Gi,4.6Gi,5.246106863021851
7.2Gi,2.6Gi,2.2Gi,20Mi,2.4Gi,4.4Gi,6.610300779342651
7.2Gi,2.7Gi,2.1Gi,38Mi,2.4Gi,4.3Gi,8.308378219604492
7.2Gi,2.8Gi,1.9Gi,103Mi,2.4Gi,4.0Gi,9.897672891616821
7.2Gi,3.0Gi,1.7Gi,103Mi,2.4Gi,3.8Gi,11.300907135009766
7.2Gi,3.2Gi,1.6Gi,103Mi,2.4Gi,3.7Gi,12.847489356994629
7.2Gi,3.2Gi,1.5Gi,103Mi,2.4Gi,3.6Gi,14.302497386932373
7.2Gi,3.4Gi,1.3Gi,103Mi,2.4Gi,3.5Gi,15.78319239616394
7.2Gi,3.5Gi,1.3Gi,103Mi,2.4Gi,3.4Gi,17.09472131729126
7.2Gi,3.6Gi,1.1Gi,103Mi,2.4Gi,3.3Gi,18.590009450912476
7.2Gi,3.7Gi,1.0Gi,103Mi,2.4Gi,3.1Gi,19.93005347251892
7.2Gi,3.9Gi,849Mi,103Mi,2.4Gi,3.0Gi,21.376522064208984
7.2Gi,4.3Gi,454Mi,103Mi,2.4Gi,2.6Gi,22.72494387626648
7.2Gi,4.6Gi,152Mi,94Mi,2.4Gi,2.3Gi,24.06298828125
7.2Gi,4.6Gi,139Mi,84Mi,2.4Gi,2.3Gi,25.727303743362427
7.2Gi,4.6Gi,138Mi,84Mi,2.4Gi,2.3Gi,27.316386938095093
7.2Gi,4.6Gi,106Mi,93Mi,2.4Gi,2.2Gi,28.905863046646118
7.2Gi,4.6Gi,98Mi,103Mi,2.4Gi,2.2Gi,30.556853532791138
7.2Gi,4.6Gi,106Mi,94Mi,2.4Gi,2.2Gi,32.240774154663086
7.2Gi,4.6Gi,107Mi,94Mi,2.4Gi,2.2Gi,33.71640610694885
7.2Gi,4.6Gi,116Mi,84Mi,2.4Gi,2.2Gi,35.10714054107666
7.2Gi,4.6Gi,104Mi,93Mi,2.4Gi,2.2Gi,36.5519073009491
7.2Gi,4.6Gi,115Mi,84Mi,2.4Gi,2.2Gi,38.125609397888184
7.2Gi,4.6Gi,106Mi,93Mi,2.4Gi,2.2Gi,39.564617395401
7.2Gi,4.6Gi,96Mi,103Mi,2.4Gi,2.2Gi,41.00282430648804
