epoch,batch_idx,computetime,computetime_ms,log_time
0,0,null,6.249150514602661,7.7415924072265625
0,1,null,5.719961166381836,13.463653802871704
0,2,null,5.677698850631714,19.14310598373413
0,3,null,5.589659690856934,24.734551668167114
0,4,null,5.596123933792114,30.335180282592773
0,5,null,5.661221265792847,35.9977650642395
0,6,null,5.903411149978638,41.902618646621704
0,7,null,5.968531370162964,47.87266778945923
0,8,null,6.035818815231323,53.91151189804077
0,9,null,6.030787229537964,59.94505739212036
0,10,null,6.12473464012146,66.07288980484009
0,11,null,6.138524293899536,72.21466517448425
0,12,null,6.130007266998291,78.34749960899353
0,13,null,6.179506540298462,84.52985405921936
0,14,null,6.250894784927368,90.78399014472961
0,15,null,6.199841499328613,96.98711109161377
0,16,null,6.175998210906982,103.16598534584045
0,17,null,6.246275424957275,109.41572546958923
0,18,null,6.202651023864746,115.62286400794983
0,19,null,6.279988765716553,121.90653419494629
0,20,null,6.2734215259552,128.18246817588806
0,21,null,6.243959903717041,134.42895674705505
0,22,null,6.241529226303101,140.67380952835083
0,23,null,6.19626259803772,146.87348628044128
0,24,null,6.3670666217803955,153.24379229545593
0,25,null,6.318685293197632,159.56613492965698
0,26,null,6.294959545135498,165.863538980484
0,27,null,6.332108020782471,172.19865369796753
0,28,null,6.278441905975342,178.48059558868408
0,29,null,6.3842408657073975,184.86917924880981
0,30,null,6.359218597412109,191.23207998275757
0,31,null,6.296115398406982,197.53131747245789
0,32,null,6.371951341629028,203.9069528579712
0,33,null,6.388878107070923,210.29953360557556
0,34,null,6.355217456817627,216.6583890914917
0,35,null,6.402486085891724,223.06474208831787
0,36,null,6.360353708267212,229.42834305763245
0,37,null,6.363672733306885,235.79676485061646
0,38,null,6.361555576324463,242.16270327568054
0,39,null,6.324857234954834,248.49166655540466
0,40,null,6.384998559951782,254.88014030456543
0,41,null,6.294192314147949,261.1777148246765
0,42,null,6.466002464294434,267.64730286598206
0,43,null,6.323896408081055,273.9749732017517
0,44,null,6.43828558921814,280.4160807132721
0,45,null,6.400128126144409,286.8195974826813
0,46,null,6.3390185832977295,293.1632242202759
