total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,2.1560208797454834
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.3345229625701904
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,4.4931395053863525
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,5.723881483078003
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,7.1017913818359375
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,8.306014776229858
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,9.56311559677124
7.2Gi,2.1Gi,4.5Gi,20Mi,551Mi,4.8Gi,11.175430536270142
7.2Gi,2.2Gi,4.4Gi,20Mi,587Mi,4.8Gi,12.62886381149292
7.2Gi,2.2Gi,4.3Gi,57Mi,649Mi,4.7Gi,13.761272192001343
7.2Gi,2.3Gi,4.2Gi,103Mi,732Mi,4.6Gi,14.907669067382812
7.2Gi,2.3Gi,4.1Gi,103Mi,753Mi,4.6Gi,16.028369665145874
7.2Gi,2.3Gi,4.1Gi,103Mi,765Mi,4.5Gi,17.151437997817993
7.2Gi,2.4Gi,4.0Gi,103Mi,788Mi,4.5Gi,18.278138160705566
7.2Gi,2.4Gi,4.0Gi,103Mi,812Mi,4.5Gi,19.393094062805176
7.2Gi,2.4Gi,3.9Gi,103Mi,838Mi,4.4Gi,20.506507396697998
7.2Gi,2.4Gi,3.9Gi,103Mi,854Mi,4.4Gi,21.62799835205078
7.2Gi,2.5Gi,3.8Gi,103Mi,874Mi,4.4Gi,22.75198793411255
7.2Gi,2.5Gi,3.7Gi,103Mi,897Mi,4.3Gi,23.88478422164917
7.2Gi,2.6Gi,3.7Gi,103Mi,921Mi,4.3Gi,25.00385594367981
7.2Gi,2.6Gi,3.6Gi,103Mi,950Mi,4.2Gi,26.277088403701782
7.2Gi,2.7Gi,3.5Gi,103Mi,970Mi,4.2Gi,27.40777897834778
7.2Gi,2.7Gi,3.5Gi,103Mi,991Mi,4.2Gi,28.52704930305481
7.2Gi,2.7Gi,3.5Gi,103Mi,1.0Gi,4.1Gi,29.6410551071167
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,30.76026678085327
7.2Gi,2.8Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,31.877480030059814
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,4.0Gi,33.00283455848694
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.9Gi,34.12687826156616
7.2Gi,3.1Gi,3.0Gi,103Mi,1.0Gi,3.8Gi,35.24899864196777
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,36.37141990661621
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,37.4960081577301
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,38.62090229988098
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,39.736974477767944
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,40.919195890426636
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,42.04454946517944
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,43.16452693939209
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,44.281442165374756
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,45.40012550354004
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,46.52482008934021
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,47.64925003051758
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,48.76688599586487
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,49.882296323776245
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,50.99785590171814
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,52.121636152267456
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,53.247814655303955
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,54.36514759063721
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,55.48130941390991
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,56.59664559364319
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,57.71351170539856
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,58.84883522987366
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,59.9672110080719
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,61.084391593933105
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.6Gi,62.19996190071106
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.5Gi,63.31805062294006
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.5Gi,64.45169019699097
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,65.57236051559448
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,66.69081473350525
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,67.8083221912384
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,68.92765712738037
7.2Gi,3.5Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,70.05307674407959
7.2Gi,3.5Gi,2.1Gi,103Mi,1.5Gi,3.4Gi,71.17676782608032
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,72.29373168945312
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,73.4088294506073
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.3Gi,74.5327296257019
7.2Gi,3.6Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,75.6592173576355
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.3Gi,76.77972960472107
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,77.90640068054199
7.2Gi,3.7Gi,1.8Gi,103Mi,1.6Gi,3.1Gi,79.021644115448
7.2Gi,3.8Gi,1.8Gi,103Mi,1.6Gi,3.1Gi,80.1388635635376
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,81.26427793502808
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,82.38186645507812
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,83.5085563659668
7.2Gi,3.8Gi,1.6Gi,103Mi,1.7Gi,3.1Gi,84.62348675727844
7.2Gi,3.8Gi,1.6Gi,103Mi,1.7Gi,3.0Gi,85.74001002311707
7.2Gi,3.9Gi,1.6Gi,103Mi,1.7Gi,3.0Gi,86.86561846733093
7.2Gi,4.0Gi,1.4Gi,103Mi,1.7Gi,2.8Gi,87.98338770866394
7.2Gi,4.9Gi,538Mi,103Mi,1.7Gi,2.0Gi,89.13541173934937
7.2Gi,4.9Gi,525Mi,103Mi,1.8Gi,2.0Gi,90.25714564323425
