files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,19528/722637,76M/2G,2.7%,0.35526,seconds,10.198798894882202
23080,1,0/722637,0/2G,0%,0.60435,seconds,11.716631889343262
23080,1,20342/722637,79M/2G,2.81%,0.35833,seconds,117.40292263031006
