total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,3.135406255722046
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,4.776086807250977
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,6.870988607406616
7.2Gi,2.2Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,8.666353702545166
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,10.321609497070312
7.2Gi,2.3Gi,2.8Gi,20Mi,2.0Gi,4.7Gi,11.945936441421509
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.5Gi,13.561513185501099
7.2Gi,2.6Gi,2.5Gi,20Mi,2.0Gi,4.3Gi,15.155873537063599
7.2Gi,2.6Gi,3.6Gi,20Mi,940Mi,4.3Gi,16.733991384506226
7.2Gi,2.1Gi,4.5Gi,20Mi,582Mi,4.8Gi,19.162803173065186
7.2Gi,2.2Gi,4.4Gi,20Mi,598Mi,4.7Gi,20.804930210113525
7.2Gi,2.3Gi,4.3Gi,57Mi,648Mi,4.7Gi,22.643059968948364
7.2Gi,2.3Gi,4.1Gi,103Mi,746Mi,4.6Gi,24.696044206619263
7.2Gi,2.3Gi,4.1Gi,103Mi,767Mi,4.5Gi,25.975202798843384
7.2Gi,2.4Gi,4.0Gi,103Mi,787Mi,4.5Gi,27.255248308181763
7.2Gi,2.4Gi,3.9Gi,103Mi,811Mi,4.4Gi,28.674328327178955
7.2Gi,2.4Gi,3.9Gi,103Mi,835Mi,4.4Gi,29.93689751625061
7.2Gi,2.5Gi,3.9Gi,103Mi,858Mi,4.4Gi,31.21844983100891
7.2Gi,2.5Gi,3.8Gi,103Mi,876Mi,4.4Gi,32.45378661155701
7.2Gi,2.5Gi,3.8Gi,103Mi,902Mi,4.3Gi,33.82270956039429
7.2Gi,2.6Gi,3.7Gi,103Mi,911Mi,4.3Gi,35.150694847106934
7.2Gi,2.6Gi,3.6Gi,103Mi,928Mi,4.2Gi,36.46564865112305
7.2Gi,2.7Gi,3.5Gi,103Mi,963Mi,4.2Gi,37.82463812828064
7.2Gi,2.7Gi,3.5Gi,103Mi,979Mi,4.2Gi,39.11843657493591
7.2Gi,2.8Gi,3.4Gi,103Mi,997Mi,4.1Gi,40.65125131607056
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,42.04327893257141
7.2Gi,2.8Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,43.41267538070679
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,44.696728229522705
7.2Gi,3.0Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,46.00379729270935
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.9Gi,47.25204634666443
7.2Gi,3.1Gi,3.0Gi,103Mi,1.0Gi,3.8Gi,48.61254525184631
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,49.86127972602844
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.7Gi,51.1463987827301
