total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.4Gi,2.5Gi,20Mi,2.3Gi,4.5Gi,1.750380039215088
7.2Gi,2.8Gi,2.1Gi,93Mi,2.3Gi,4.1Gi,2.8852884769439697
7.2Gi,3.2Gi,1.6Gi,103Mi,2.3Gi,3.6Gi,4.02484393119812
7.2Gi,3.7Gi,1.2Gi,103Mi,2.3Gi,3.2Gi,5.158410549163818
7.2Gi,4.3Gi,511Mi,103Mi,2.3Gi,2.5Gi,6.292371511459351
7.2Gi,4.6Gi,216Mi,93Mi,2.3Gi,2.2Gi,7.427858352661133
7.2Gi,4.6Gi,189Mi,94Mi,2.3Gi,2.2Gi,8.567265748977661
7.2Gi,4.6Gi,192Mi,94Mi,2.3Gi,2.2Gi,9.71342945098877
7.2Gi,4.6Gi,183Mi,102Mi,2.3Gi,2.2Gi,10.852644920349121
7.2Gi,4.6Gi,190Mi,94Mi,2.3Gi,2.2Gi,11.996693134307861
7.2Gi,4.6Gi,190Mi,97Mi,2.3Gi,2.2Gi,13.270650386810303
7.2Gi,4.6Gi,190Mi,94Mi,2.3Gi,2.2Gi,14.412400484085083
7.2Gi,4.6Gi,189Mi,94Mi,2.3Gi,2.2Gi,15.553730487823486
7.2Gi,4.6Gi,175Mi,94Mi,2.3Gi,2.2Gi,16.70057439804077
7.2Gi,4.6Gi,166Mi,94Mi,2.4Gi,2.2Gi,17.83949875831604
7.2Gi,4.6Gi,154Mi,94Mi,2.4Gi,2.2Gi,18.983490467071533
7.2Gi,4.4Gi,403Mi,41Mi,2.3Gi,2.5Gi,20.120266437530518
