total,used,free,log_time
3.6Gi,2.0Mi,3.6Gi,2.5299856662750244
3.6Gi,2.0Mi,3.6Gi,4.0134382247924805
3.6Gi,2.0Mi,3.6Gi,5.240009546279907
3.6Gi,2.0Mi,3.6Gi,6.444993734359741
3.6Gi,2.0Mi,3.6Gi,7.814873695373535
3.6Gi,2.0Mi,3.6Gi,9.392973184585571
3.6Gi,2.0Mi,3.6Gi,10.815910577774048
3.6Gi,2.0Mi,3.6Gi,12.361626386642456
3.6Gi,2.0Mi,3.6Gi,13.660692691802979
3.6Gi,2.0Mi,3.6Gi,15.14434552192688
3.6Gi,2.0Mi,3.6Gi,16.44819688796997
3.6Gi,2.0Mi,3.6Gi,17.680872678756714
3.6Gi,2.0Mi,3.6Gi,19.049164056777954
3.6Gi,2.0Mi,3.6Gi,20.46985411643982
3.6Gi,2.0Mi,3.6Gi,21.8978374004364
3.6Gi,2.0Mi,3.6Gi,23.319778442382812
3.6Gi,2.0Mi,3.6Gi,24.611607313156128
3.6Gi,2.0Mi,3.6Gi,26.152199268341064
3.6Gi,2.0Mi,3.6Gi,27.534578800201416
3.6Gi,2.0Mi,3.6Gi,29.011716604232788
3.6Gi,2.0Mi,3.6Gi,30.278903007507324
3.6Gi,2.0Mi,3.6Gi,31.682034015655518
3.6Gi,2.0Mi,3.6Gi,32.909164905548096
3.6Gi,2.0Mi,3.6Gi,34.49459409713745
3.6Gi,2.0Mi,3.6Gi,36.08885097503662
3.6Gi,2.0Mi,3.6Gi,37.35839629173279
3.6Gi,2.0Mi,3.6Gi,38.76309514045715
3.6Gi,2.0Mi,3.6Gi,40.0762722492218
3.6Gi,2.0Mi,3.6Gi,41.620179891586304
3.6Gi,2.0Mi,3.6Gi,43.13571119308472
3.6Gi,2.0Mi,3.6Gi,44.51907134056091
3.6Gi,2.0Mi,3.6Gi,46.02533316612244
