files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,24134/722637,94M/2G,3.34%,0.55648,seconds,66.36026883125305
23080,1,0/722637,0/2G,0%,0.95383,seconds,72.27080798149109
23080,1,19850/722637,77M/2G,2.75%,0.57164,seconds,211.65165734291077
