total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,2.8Gi,20Mi,2.4Gi,4.9Gi,1.9910147190093994
7.2Gi,2.2Gi,2.6Gi,20Mi,2.4Gi,4.7Gi,3.219194173812866
7.2Gi,2.4Gi,2.4Gi,20Mi,2.4Gi,4.5Gi,4.456781387329102
7.2Gi,2.5Gi,2.3Gi,20Mi,2.4Gi,4.4Gi,5.6879284381866455
7.2Gi,2.7Gi,2.0Gi,93Mi,2.4Gi,4.1Gi,6.947782754898071
7.2Gi,3.0Gi,1.7Gi,103Mi,2.4Gi,3.9Gi,8.192636966705322
7.2Gi,3.2Gi,1.5Gi,103Mi,2.4Gi,3.6Gi,9.427736282348633
7.2Gi,3.4Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,10.662806987762451
7.2Gi,3.6Gi,1.2Gi,103Mi,2.4Gi,3.3Gi,11.895383358001709
7.2Gi,3.9Gi,824Mi,103Mi,2.4Gi,2.9Gi,13.132114887237549
7.2Gi,4.3Gi,391Mi,103Mi,2.4Gi,2.5Gi,14.378026723861694
7.2Gi,4.7Gi,96Mi,66Mi,2.4Gi,2.2Gi,15.663215398788452
7.2Gi,4.6Gi,121Mi,84Mi,2.4Gi,2.2Gi,17.064406156539917
7.2Gi,4.6Gi,108Mi,75Mi,2.4Gi,2.2Gi,18.327001571655273
7.2Gi,4.6Gi,110Mi,75Mi,2.4Gi,2.2Gi,19.614831924438477
7.2Gi,4.6Gi,101Mi,84Mi,2.4Gi,2.2Gi,20.88645100593567
7.2Gi,4.7Gi,101Mi,80Mi,2.4Gi,2.2Gi,22.220654249191284
7.2Gi,4.6Gi,100Mi,84Mi,2.4Gi,2.2Gi,23.51651358604431
