total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,2.8Gi,20Mi,2.3Gi,4.9Gi,2.1073203086853027
7.2Gi,2.4Gi,2.5Gi,20Mi,2.3Gi,4.6Gi,3.2833235263824463
7.2Gi,2.6Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,4.620439291000366
7.2Gi,2.7Gi,2.1Gi,75Mi,2.4Gi,4.2Gi,6.1250104904174805
7.2Gi,3.1Gi,1.6Gi,103Mi,2.4Gi,3.7Gi,7.511106252670288
7.2Gi,3.4Gi,1.3Gi,103Mi,2.4Gi,3.4Gi,8.769371032714844
7.2Gi,3.8Gi,991Mi,103Mi,2.4Gi,3.1Gi,10.06374192237854
7.2Gi,4.4Gi,380Mi,103Mi,2.4Gi,2.5Gi,11.330198287963867
7.2Gi,4.6Gi,185Mi,68Mi,2.4Gi,2.3Gi,12.727370977401733
7.2Gi,4.6Gi,140Mi,84Mi,2.4Gi,2.2Gi,14.704265832901001
7.2Gi,4.6Gi,139Mi,84Mi,2.4Gi,2.2Gi,15.994157552719116
7.2Gi,4.6Gi,141Mi,84Mi,2.4Gi,2.2Gi,17.52916646003723
7.2Gi,4.6Gi,134Mi,90Mi,2.4Gi,2.2Gi,19.39951729774475
7.2Gi,4.6Gi,139Mi,84Mi,2.4Gi,2.2Gi,20.961108684539795
7.2Gi,4.6Gi,139Mi,84Mi,2.4Gi,2.2Gi,22.358022451400757
7.2Gi,4.6Gi,131Mi,94Mi,2.4Gi,2.2Gi,23.881261110305786
7.2Gi,4.6Gi,272Mi,48Mi,2.3Gi,2.4Gi,25.499572038650513
