files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,19925/722637,77M/2G,2.76%,0.47781,seconds,52.05829191207886
23080,1,0/722637,0/2G,0%,2.4007,seconds,55.761125564575195
23080,1,20059/722637,78M/2G,2.78%,3.909,seconds,199.00290489196777
