total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,2.8Gi,20Mi,2.4Gi,4.9Gi,2.1187474727630615
7.2Gi,2.2Gi,2.6Gi,20Mi,2.4Gi,4.7Gi,3.4301531314849854
7.2Gi,2.4Gi,2.4Gi,20Mi,2.4Gi,4.5Gi,4.733580589294434
7.2Gi,2.5Gi,2.3Gi,20Mi,2.4Gi,4.4Gi,6.033046007156372
7.2Gi,2.7Gi,2.0Gi,93Mi,2.4Gi,4.1Gi,7.369076251983643
7.2Gi,3.0Gi,1.7Gi,103Mi,2.4Gi,3.9Gi,8.686371088027954
7.2Gi,3.2Gi,1.5Gi,103Mi,2.4Gi,3.6Gi,9.997812747955322
7.2Gi,3.4Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,11.311842679977417
7.2Gi,3.6Gi,1.1Gi,103Mi,2.4Gi,3.2Gi,12.619961500167847
7.2Gi,4.0Gi,751Mi,103Mi,2.4Gi,2.9Gi,14.064515113830566
7.2Gi,4.4Gi,359Mi,103Mi,2.4Gi,2.5Gi,15.382447242736816
7.2Gi,4.6Gi,121Mi,75Mi,2.4Gi,2.3Gi,16.735912084579468
7.2Gi,4.6Gi,125Mi,94Mi,2.4Gi,2.2Gi,18.188711166381836
7.2Gi,4.6Gi,133Mi,87Mi,2.4Gi,2.3Gi,19.55698323249817
7.2Gi,4.6Gi,102Mi,94Mi,2.4Gi,2.2Gi,20.931917667388916
7.2Gi,4.7Gi,93Mi,94Mi,2.4Gi,2.2Gi,22.277979850769043
7.2Gi,4.6Gi,116Mi,84Mi,2.4Gi,2.2Gi,23.654395818710327
7.2Gi,4.6Gi,107Mi,94Mi,2.4Gi,2.2Gi,25.010079383850098
7.2Gi,4.6Gi,111Mi,84Mi,2.4Gi,2.2Gi,26.38706636428833
7.2Gi,4.6Gi,103Mi,94Mi,2.4Gi,2.2Gi,27.743505477905273
7.2Gi,4.6Gi,105Mi,92Mi,2.4Gi,2.2Gi,29.263404607772827
7.2Gi,4.6Gi,105Mi,94Mi,2.4Gi,2.2Gi,30.615804433822632
7.2Gi,4.6Gi,112Mi,85Mi,2.4Gi,2.2Gi,32.00876593589783
