time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU1,GPU2,RAM,EMC,SWAP,APE,NVDEC,NVENC,NVJPG,NVJPG1,SE,VIC,fan,Temp CPU,Temp GPU,Temp SOC0,Temp SOC1,Temp SOC2,Temp tj,power cur,power avg,log_time
2024-06-10 14:34:15.740659,0 days 00:06:13.350000,OFF,15W,4,9,9,5,4,7,0,0,991892,0,0,OFF,OFF,OFF,OFF,OFF,307,OFF,26.274509803921568,48.25,47.406,47.25,48.062,48.875,48.875,6920,7156,0.08897256851196289
2024-06-10 14:34:15.740659,0 days 00:06:13.350000,OFF,15W,4,9,9,5,4,7,0,0,991892,0,0,OFF,OFF,OFF,OFF,OFF,307,OFF,26.274509803921568,48.25,47.406,47.25,48.062,48.875,48.875,6920,7156,0.08897256851196289
2024-06-10 14:34:16.384527,0 days 00:06:13.990000,OFF,pm_new,96,100,OFF,OFF,OFF,OFF,0,0,1198140,1,0,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,45.75,45.25,44.375,45.593,46.437,46.437,8248,8248,0.7327625751495361
2024-06-10 14:34:17.695845,0 days 00:06:15.300000,OFF,pm_new,100,71,OFF,OFF,OFF,OFF,0,0,1290052,1,0,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,45.656,44.937,44.281,45.343,46.375,46.281,8081,8218,2.0439867973327637
2024-06-10 14:34:18.873300,0 days 00:06:16.480000,OFF,pm_new,98,100,OFF,OFF,OFF,OFF,0,0,1311648,1,0,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,45.437,45.156,44.25,45.312,46.312,46.312,7921,8115,3.221414804458618
2024-06-10 14:34:20.109789,0 days 00:06:17.720000,OFF,pm_new,100,98,OFF,OFF,OFF,OFF,0,0,1328784,0,0,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,45.781,44.937,44.156,45.125,46.187,46.187,7920,8062,4.457950115203857
2024-06-10 14:34:21.250770,0 days 00:06:18.860000,OFF,pm_new,82,69,OFF,OFF,OFF,OFF,0,0,1377288,0,0,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,45.5,44.625,44.093,44.968,46.0,46.031,7921,8029,5.598887205123901
2024-06-10 14:34:22.378694,0 days 00:06:19.990000,OFF,pm_new,98,62,OFF,OFF,OFF,OFF,0,0,1407592,0,0,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,45.187,44.5,44.0,44.843,45.968,45.968,8120,8054,6.726830959320068
2024-06-10 14:34:23.557627,0 days 00:06:21.160000,OFF,pm_new,100,57,OFF,OFF,OFF,OFF,0,0,1490420,0,0,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,45.187,44.406,43.906,44.687,45.906,45.906,8159,8057,7.905840873718262
2024-06-10 14:34:24.805679,0 days 00:06:22.410000,OFF,pm_new,100,80,OFF,OFF,OFF,OFF,0,0,1566000,0,0,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,44.968,44.468,43.812,44.718,45.718,45.718,7923,8047,9.153780460357666
