total,used,free,shared,buff/cache,available,log_time
7.2Gi,1.0Gi,5.1Gi,20Mi,1.0Gi,5.9Gi,1.9768173694610596
7.2Gi,1.0Gi,5.1Gi,20Mi,1.0Gi,5.9Gi,3.16729998588562
7.2Gi,1.1Gi,5.1Gi,20Mi,1.0Gi,5.9Gi,4.356306076049805
7.2Gi,1.1Gi,5.0Gi,20Mi,1.0Gi,5.8Gi,5.563677549362183
7.2Gi,1.1Gi,5.0Gi,20Mi,1.0Gi,5.8Gi,6.666876316070557
7.2Gi,1.2Gi,4.9Gi,20Mi,1.1Gi,5.7Gi,7.802974224090576
7.2Gi,1.3Gi,4.8Gi,20Mi,1.1Gi,5.7Gi,9.100464105606079
7.2Gi,1.4Gi,4.7Gi,20Mi,1.1Gi,5.6Gi,10.284409284591675
7.2Gi,1.5Gi,4.5Gi,20Mi,1.1Gi,5.4Gi,11.504579782485962
7.2Gi,1.7Gi,4.4Gi,20Mi,1.1Gi,5.3Gi,12.808366537094116
7.2Gi,1.9Gi,4.1Gi,20Mi,1.1Gi,5.0Gi,14.02327585220337
7.2Gi,1.9Gi,4.1Gi,20Mi,1.2Gi,5.0Gi,15.124082803726196
7.2Gi,1.9Gi,4.7Gi,20Mi,536Mi,5.0Gi,16.53398084640503
7.2Gi,2.0Gi,4.6Gi,20Mi,557Mi,5.0Gi,18.047987937927246
7.2Gi,2.0Gi,4.5Gi,57Mi,617Mi,4.9Gi,19.307360649108887
7.2Gi,2.1Gi,4.4Gi,103Mi,707Mi,4.8Gi,20.488540410995483
7.2Gi,2.2Gi,4.3Gi,103Mi,732Mi,4.7Gi,21.581905364990234
7.2Gi,2.2Gi,4.2Gi,103Mi,748Mi,4.7Gi,22.691630363464355
7.2Gi,2.2Gi,4.2Gi,103Mi,778Mi,4.7Gi,23.774897813796997
7.2Gi,2.2Gi,4.1Gi,103Mi,805Mi,4.6Gi,24.863969564437866
7.2Gi,2.3Gi,4.1Gi,103Mi,833Mi,4.6Gi,25.954004526138306
7.2Gi,2.3Gi,4.0Gi,103Mi,862Mi,4.5Gi,27.043692111968994
7.2Gi,2.4Gi,3.9Gi,103Mi,886Mi,4.5Gi,28.12978219985962
7.2Gi,2.4Gi,3.9Gi,103Mi,906Mi,4.5Gi,29.217012643814087
7.2Gi,2.5Gi,3.8Gi,103Mi,927Mi,4.4Gi,30.302998542785645
7.2Gi,2.5Gi,3.7Gi,103Mi,948Mi,4.4Gi,31.39261770248413
7.2Gi,2.6Gi,3.6Gi,103Mi,970Mi,4.2Gi,32.50028705596924
7.2Gi,2.7Gi,3.5Gi,103Mi,993Mi,4.2Gi,33.589993476867676
7.2Gi,2.7Gi,3.5Gi,103Mi,1.0Gi,4.2Gi,34.68511462211609
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,35.80813503265381
7.2Gi,2.9Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,36.90706396102905
7.2Gi,2.9Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,38.00320219993591
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,4.0Gi,39.09645676612854
7.2Gi,2.9Gi,3.2Gi,103Mi,1.1Gi,4.0Gi,40.178513526916504
